title,price,publisher,units
Avengers Vs X-Men,3.99,Marvel,158650.0
Batman,3.99,DC,130602.0
Justice League,3.99,DC,128991.0
AVX Vs,3.99,Marvel,103436.0
Green Lantern,2.99,DC,88335.0
Action Comics,3.99,DC,87980.0
Detective Comics,3.99,DC,87675.0
Batman The Dark Knight,2.99,DC,74287.0
Uncanny X-Men,3.99,Marvel,69875.0
Avengers,3.99,Marvel,65664.0
Wolverine And X-Men,3.99,Marvel,64984.0
New Avengers,3.99,Marvel,64533.0
Superman,2.99,DC,64486.0
Flash,2.99,DC,63702.0
New Avengers,3.99,Marvel,61950.0
Aquaman,2.99,DC,61657.0
Batman And Robin,2.99,DC,59993.0
Amazing Spider-Man,3.99,Marvel,59153.0
Amazing Spider-Man,3.99,Marvel,57454.0
Uncanny X-Men,3.99,Marvel,56906.0
Wolverine And X-Men,3.99,Marvel,53757.0
Avengers Assemble,3.99,Marvel,53024.0
Teen Titans,2.99,DC,50814.0
Uncanny X-Force,3.99,Marvel,50667.0
Wonder Woman,2.99,DC,50450.0
Secret Avengers,3.99,Marvel,49842.0
Avenging Spider-Man,3.99,Marvel,47430.0
Green Lantern New Guardians,2.99,DC,47320.0
Nightwing,2.99,DC,46857.0
Daredevil,2.99,Marvel,46111.0
Shadow,3.99,Dynamic Forces,45548.0
Batwoman,2.99,DC,45341.0
Batgirl,2.99,DC,43990.0
Ultimate Comics Spider-Man,3.99,Marvel,43724.0
Green Lantern Corps,2.99,DC,42826.0
Fantastic Four,2.99,Marvel,42372.0
Incredible Hulk,3.99,Marvel,42135.0
Captain America,3.99,Marvel,41474.0
Secret Service,2.99,Marvel,39505.0
Swamp Thing,2.99,DC,39431.0
Age of Apocalypse,2.99,Marvel,39263.0
Secret Avengers,3.99,Marvel,38466.0
Daredevil,2.99,Marvel,38463.0
Wolverine,3.99,Marvel,37836.0
Wolverine,3.99,Marvel,37440.0
FF,2.99,Marvel,37325.0
Walking Dead,2.99,Image,36931.0
Saga,2.99,Image,36885.0
X-Men,3.99,Marvel,36843.0
Red Lanterns,2.99,DC,36170.0
X-Men Legacy,2.99,Marvel,35712.0
Catwoman,2.99,DC,34840.0
Mighty Thor,3.99,Marvel,34500.0
Hulk,3.99,Marvel,34437.0
Red Hood And The Outlaws,2.99,DC,34177.0
Mighty Thor,2.99,Marvel,33533.0
Winter Soldier,2.99,Marvel,33519.0
Scarlet Spider,2.99,Marvel,33097.0
Animal Man,2.99,DC,32732.0
Supergirl,2.99,DC,32438.0
Punisher,2.99,Marvel,32412.0
Invincible Iron Man,3.99,Marvel,32409.0
Justice League Dark,2.99,DC,31520.0
Ultimate Comics Ultimates,3.99,Marvel,31336.0
Astonishing X-Men,3.99,Marvel,31291.0
Batman Arkham Unhinged,2.99,DC,31170.0
Justice League International,2.99,DC,30396.0
Wolverine And X-Men Alpha And Omega,3.99,Marvel,30069.0
Ultimate Comics X-Men,3.99,Marvel,29743.0
