title,price,publisher,units
Batman,4.99,DC,440819.0
Amazing Spider-Man,5.99,Marvel,289102.0
Captain America,4.99,Marvel,167414.0
Doomsday Clock,4.99,DC,135155.0
Superman,3.99,DC,133703.0
Catwoman,3.99,DC,121056.0
Amazing Spider-Man,3.99,Marvel,113944.0
Batman,3.99,DC,111549.0
X-23,4.99,Marvel,93880.0
Cosmic Ghost Rider,3.99,Marvel,92327.0
Justice League,3.99,DC,80669.0
Action Comics,3.99,DC,79327.0
Justice League,3.99,DC,77023.0
Life of Captain Marvel,4.99,Marvel,74298.0
Mr. and Mrs. X,3.99,Marvel,71396.0
Teen Titans,3.99,DC,67978.0
Walking Dead,3.99,Image,67681.0
Infinity Wars Prime,4.99,Marvel,67175.0
Avengers,3.99,Marvel,61897.0
Star Wars,5.99,Marvel,61832.0
Man of Steel,3.99,DC,61248.0
Justice League Dark,3.99,DC,60318.0
Flash,3.99,DC,58311.0
Avengers,3.99,Marvel,55850.0
Thor,3.99,Marvel,55575.0
Flash,3.99,DC,53616.0
Venom,3.99,Marvel,51914.0
Detective Comics,2.99,DC,51879.0
Detective Comics,2.99,DC,51750.0
Infinity Countdown,4.99,Marvel,50902.0
Wonder Woman,3.99,DC,50901.0
Star Wars,3.99,Marvel,49136.0
Astonishing X-Men,3.99,Marvel,48504.0
Star Wars Darth Vader,3.99,Marvel,48201.0
Star Wars Darth Vader Annual,4.99,Marvel,45518.0
Immortal Hulk,3.99,Marvel,44389.0
Tony Stark Iron Man,3.99,Marvel,43557.0
Immortal Hulk,3.99,Marvel,43481.0
Death of Inhumans,4.99,Marvel,42823.0
Deadpool,3.99,Marvel,41675.0
Wonder Woman,3.99,DC,38375.0
X-Men Red,3.99,Marvel,36808.0
Saga,2.99,Image,36372.0
X-23,3.99,Marvel,36340.0
Deathstroke,3.99,DC,36092.0
X-Men Grand Design Second Genesis,5.99,Marvel,35559.0
X-Men Gold,3.99,Marvel,34842.0
X-Men Gold,3.99,Marvel,34409.0
Doctor Strange,3.99,Marvel,33303.0
Titans,3.99,DC,33060.0
Old Man Hawkeye,3.99,Marvel,31543.0
Hunt For Wolverine Adamantium Agenda,3.99,Marvel,31128.0
Magic Order,3.99,Image,31006.0
Star Wars Thrawn,3.99,Marvel,30990.0
Oblivion Song By Kirkman & De Felici,3.99,Image,30805.0
Hawkman,3.99,DC,30781.0
Harley Quinn,2.99,DC,30518.0
Hunt For Wolverine Weapon Lost,3.99,Marvel,30518.0
Hunt For Wolverine Mystery Madripoor,3.99,Marvel,29655.0
Old Man Logan,3.99,Marvel,29468.0
Old Man Logan,3.99,Marvel,29415.0
X-Men Blue,3.99,Marvel,29346.0
Harley Quinn,2.99,DC,29343.0
Hunt For Wolverine Claws of Killer,3.99,Marvel,29336.0
X-Men Blue,3.99,Marvel,28839.0
Hal Jordan and the Green Lantern Corps,2.99,DC,28341.0
Hal Jordan and the Green Lantern Corps,2.99,DC,27998.0
Injustice Vs. The Masters of the Universe,3.99,DC,27250.0
Nightwing,3.99,DC,26899.0
Marvel Two-In-One,3.99,Marvel,26872.0
Farmhand,3.99,Image,26732.0
Star Wars Doctor Aphra,3.99,Marvel,26657.0
Wakanda Forever X-Men,4.99,Marvel,26195.0
Suicide Squad,3.99,DC,26076.0
Unnatural,3.99,Image,26019.0
True Believers Fantastic Four Coming of Galactus,1.0,Marvel,25397.0
Green Lanterns,3.99,DC,25389.0
Peter Parker Spectacular Spider-Man,3.99,Marvel,25198.0
Deadpool Assassin,3.99,Marvel,24996.0
Aquaman,3.99,DC,24836.0
Terrifics,2.99,DC,24736.0
Archie Meets Batman 66,3.99,Archie,24463.0
Star Wars Lando Double or Nothing,3.99,Marvel,24357.0
Green Lanterns,3.99,DC,24316.0
Brave & The Bold Batman & Wonder Woman,3.99,DC,24170.0
Daredevil,3.99,Marvel,23971.0
Deadpool Assassin,3.99,Marvel,23971.0
Domino,3.99,Marvel,23923.0
Elvira Mistress of Dark,3.99,Dynamite,23392.0
Star Wars Poe Dameron,3.99,Marvel,22391.0
Punisher,3.99,Marvel,21940.0
True Believers Fantastic Four Vs. Doctor Doom,1.0,Marvel,21707.0
I Hate Fairyland,3.99,Image,21619.0
Punisher,3.99,Marvel,21507.0
Spider-Man Deadpool,3.99,Marvel,21506.0
Weapon X,3.99,Marvel,21428.0
Spider-Man Deadpool,3.99,Marvel,21304.0
Paper Girls,3.99,Image,21214.0
Plastic Man,3.99,DC,20632.0
Spawn,2.99,Image,20130.0
Weapon H,3.99,Marvel,20128.0
Green Arrow,3.99,DC,20107.0
Sentry,3.99,Marvel,19986.0
Immortal Men,2.99,DC,19954.0
True Believers Fantastic Four Hulk Vs. Thing,1.0,Marvel,19519.0
Gideon Falls,3.99,Image,19435.0
Infinity Countdown Champions,3.99,Marvel,19262.0
Kick-Ass,3.99,Image,19208.0
Red Hood and the Outlaws,3.99,DC,18829.0
Star Wars Last Jedi Adaptation,3.99,Marvel,18057.0
Moon Knight,3.99,Marvel,18019.0
Marvel Rising Squirrel Girl Ms. Marvel,5.99,Marvel,17995.0
Mighty Morphin Power Rangers,3.99,Boom,17513.0
Spider-Gwen,3.99,Marvel,17233.0
True Believers Fantastic Four Wedding Reed and Sue,1.0,Marvel,16987.0
League of Extrarordinary Gentlemen Tempest,4.99,IDW,16970.0
Exiles,3.99,Marvel,16905.0
New Challengers,2.99,DC,16870.0
Cable,3.99,Marvel,16677.0
Amazing Spider-Man Renew Your Vows,3.99,Marvel,16528.0
Infinity Countdown Darkhawk,3.99,Marvel,16518.0
Jim Henson Beneath Dark Crystal,3.99,Boom,16445.0
Unexpected,2.99,DC,16441.0
Champions,3.99,Marvel,16433.0
Teen Titans Go to the Movies,1.0,DC,16253.0
Hit-Girl,3.99,Image,16186.0
New Mutants Dead Souls,3.99,Marvel,16041.0
Multiple Man,3.99,Marvel,16023.0
Batman Beyond,3.99,DC,15839.0
Mera Queen of Atlantis,3.99,DC,15607.0
Batwoman,3.99,DC,15491.0
Damage,2.99,DC,15433.0
Death or Glory,3.99,Image,15312.0
Sideways,2.99,DC,15152.0
DC Beach Blanket Bad Guys Special,9.99,DC,15033.0
Ant-Man and the Wasp,3.99,Marvel,14959.0
Isola,3.99,Image,14832.0
True Believers Fantastic Four What If?,1.0,Marvel,14641.0
Sonic The Hedgehog,3.99,IDW,14203.0
True Believers Fantastic Four Galactus Hungers,1.0,Marvel,14167.0
Rick & Morty,3.99,Oni,13936.0
Wild Storm,3.99,DC,13787.0
Ben Reilly Scarlet Spider,3.99,Marvel,13755.0
Curse of Brimstone,2.99,DC,13741.0
Go Go Power Rangers,3.99,Boom,13666.0
Lady Mechanika Dame Sans Merci,3.99,Benitez,13566.0
Neil Gaiman American Gods My Ainsel,3.99,Dark Horse,13386.0
Ms. Marvel,3.99,Marvel,13232.0
Monstress,3.99,Image,13207.0
Medieval Spawn Witchblade,2.99,Image,13161.0
Batman Sins of the Father,2.99,DC,13026.0
True Believers Fantastic Four By John Byrne,1.0,Marvel,12860.0
Transformers Unicron,4.99,IDW,12579.0
Silencer,2.99,DC,12524.0
Xerxes Fall of House of Darius,4.99,Dark Horse,12427.0
Scooby Apocalypse,3.99,DC,12221.0
True Believers Fantastic Four By Walter Simonson,1.0,Marvel,12046.0
Hellblazer,3.99,DC,12009.0
True Believers New Fantastic Four,1.0,Marvel,11880.0
East of West,3.99,Image,11699.0
Runaways,3.99,Marvel,11607.0
True Believers Fantastic Four Coming of Herbie,1.0,Marvel,11536.0
Descender,3.99,Image,11386.0
Aliens Dust to Dust,3.99,Dark Horse,11355.0
Quantum Age From World of Black Hammer,3.99,Dark Horse,11133.0
True Believers Fantastic Four Birth of Valeria,1.0,Marvel,11103.0
New World,4.99,Image,11014.0
Star Wars Adventures,3.99,IDW,10818.0
Buffy the Vampire Slayer Season 12 The Reckoning,3.99,Dark Horse,10720.0
Weatherman,3.99,Image,10573.0
TMNT Ongoing,3.99,IDW,10316.0
Disney Pixar Incredibles 2,3.99,Dark Horse,10241.0
Quicksilver No Surrender,3.99,Marvel,10236.0
Die Die Die,3.99,Image,9975.0
Bone Parish,3.99,Boom,9846.0
Jim Henson Labyrinth Coronation,3.99,Boom,9813.0
Injustice 2,2.99,DC,9696.0
Injustice 2,2.99,DC,9666.0
Transformers Unicron,4.99,IDW,9351.0
Red Sonja,3.99,Dynamite,9104.0
