title,price,publisher,units
Marvel Legacy,5.99,Marvel,298242.0
Dark Nights Metal,3.99,DC,149487.0
Venomverse,4.99,Marvel,105398.0
Batman,2.99,DC,100083.0
Batman,2.99,DC,98594.0
Harley Quinn 25th Anniversary Special,4.99,DC,97211.0
Walking Dead,2.99,Image,84239.0
Batman The Red Death,3.99,DC,81904.0
Batman The Murder Machine,3.99,DC,78202.0
Action Comics,3.99,DC,71550.0
Journey to Star Wars Last Jedi Captain Phasma,3.99,Marvel,71339.0
Action Comics,3.99,DC,66335.0
Star Wars,3.99,Marvel,64899.0
Secret Empire Omega,4.99,Marvel,60188.0
Star Wars Darth Vader,3.99,Marvel,59477.0
Generations Morales & Parker Spider-Man,4.99,Marvel,59033.0
Amazing Spider-Man,3.99,Marvel,58885.0
Astonishing X-Men,3.99,Marvel,57539.0
Teen Titans,3.99,DC,57359.0
Venomverse,3.99,Marvel,57279.0
Detective Comics,2.99,DC,57102.0
Venomverse,3.99,Marvel,55111.0
Venomverse,3.99,Marvel,53945.0
Detective Comics,2.99,DC,53552.0
Flash,2.99,DC,52905.0
X-Men Gold,3.99,Marvel,52623.0
Flash,2.99,DC,52412.0
Generations Iron Man & Ironheart,4.99,Marvel,51136.0
Nightwing,2.99,DC,51102.0
Suicide Squad,2.99,DC,50527.0
Generations Captain Americas,4.99,Marvel,50413.0
Justice League,2.99,DC,49298.0
Star Wars Adventures,3.99,IDW,49184.0
Star Wars Annual,4.99,Marvel,48926.0
Justice League,2.99,DC,48425.0
Superman,2.99,DC,47664.0
Superman,2.99,DC,46868.0
Journey to Star Wars Last Jedi Captain Phasma,3.99,Marvel,45906.0
Old Man Logan,3.99,Marvel,45032.0
Mighty Thor,3.99,Marvel,43646.0
Weapon X,3.99,Marvel,42476.0
Runaways,3.99,Marvel,42390.0
Generations Ms. Marvel & Ms. Marvel,4.99,Marvel,41709.0
Peter Parker Spectacular Spider-Man,3.99,Marvel,41678.0
X-Men Gold,3.99,Marvel,41657.0
Wonder Woman,2.99,DC,41647.0
X-Men Blue,3.99,Marvel,41624.0
Mister Miracle,3.99,DC,41575.0
Wonder Woman,2.99,DC,40955.0
Saga,2.99,Image,40582.0
Generations Capt Marvel & Capt Mar-Vell,4.99,Marvel,39555.0
Star Wars Jedi Republic Mace Windu,3.99,Marvel,38844.0
Harley Quinn,2.99,DC,37087.0
Spider-Gwen,3.99,Marvel,36846.0
X-Men Blue,3.99,Marvel,36607.0
Harley Quinn,2.99,DC,36193.0
Titans,3.99,DC,35858.0
Star Wars Doctor Aphra,3.99,Marvel,35470.0
Spider-Men II,3.99,Marvel,35188.0
Spider-Man Deadpool,3.99,Marvel,34997.0
Deadpool Kills Marvel Universe Again,3.99,Marvel,34232.0
Invincible Iron Man,3.99,Marvel,34015.0
Amazing Spider-Man Renew Your Vows,3.99,Marvel,33976.0
Avengers,3.99,Marvel,33967.0
Supergirl,3.99,DC,33750.0
Spider-Man,3.99,Marvel,33745.0
Suicide Squad,3.99,DC,33553.0
All New Wolverine,3.99,Marvel,33140.0
Nightwing,2.99,DC,32874.0
Super Sons,3.99,DC,32615.0
Venomverse War Stories,4.99,Marvel,32614.0
Wonder Woman Conan,3.99,DC,32439.0
Star Wars Adventures,3.99,IDW,32134.0
Cable,3.99,Marvel,32009.0
Star Wars Poe Dameron,3.99,Marvel,31887.0
Justice League of America,2.99,DC,31322.0
Hal Jordan and the Green Lantern Corps,2.99,DC,30911.0
Justice League of America,2.99,DC,30900.0
Hal Jordan and the Green Lantern Corps,2.99,DC,30864.0
Deadpool,3.99,Marvel,30755.0
Daredevil,3.99,Marvel,30020.0
Doctor Strange,4.99,Marvel,29526.0
Green Lanterns,2.99,DC,29462.0
Trinity,3.99,DC,29106.0
Green Lanterns,2.99,DC,28997.0
Uncanny Avengers,3.99,Marvel,28857.0
Bloodshot Salvation,3.99,Valiant,28738.0
All New Guardians of the Galaxy,3.99,Marvel,28514.0
Defenders,3.99,Marvel,28489.0
Aquaman,3.99,DC,28081.0
Thanos,3.99,Marvel,27919.0
Batman The Shadow,3.99,DC,27317.0
Black Panther,3.99,Marvel,27285.0
Green Arrow,2.99,DC,26429.0
Infamous Iron Man,3.99,Marvel,26307.0
Green Arrow,2.99,DC,25742.0
Champions,3.99,Marvel,25593.0
Venom,3.99,Marvel,25369.0
Action Comics,2.99,DC,25317.0
Nightwing The New Order,3.99,DC,25027.0
Action Comics,2.99,DC,24968.0
Red Hood and the Outlaws,3.99,DC,24376.0
Jean Grey,3.99,Marvel,24312.0
Inhumans Once Future Kings,3.99,Marvel,23260.0
Deathstroke,3.99,DC,22811.0
Batgirl,3.99,DC,22752.0
Ben Reilly Scarlet Spider,3.99,Marvel,22745.0
Seven to Eternity,3.99,Image,22241.0
Bombshells United,2.99,DC,22177.0
Star Wars Rogue One Adaptation,3.99,Marvel,22025.0
Batman Beyond,3.99,DC,21866.0
Batwoman,3.99,DC,21415.0
Justice League Power Rangers,3.99,DC,21203.0
All New Guardians of the Galaxy,3.99,Marvel,20963.0
Neil Gaiman American Gods Shadows,3.99,Dark Horse,20928.0
Punisher,3.99,Marvel,20617.0
Jessica Jones,3.99,Marvel,20422.0
Wild Storm,3.99,DC,20027.0
Totally Awesome Hulk,3.99,Marvel,19716.0
Ben Reilly Scarlet Spider,3.99,Marvel,19140.0
Kingsman Red Diamond,3.99,Image,18860.0
Batgirl and the Birds of Prey,3.99,DC,18572.0
Kill or Be Killed,3.99,Image,17978.0
Hulk,3.99,Marvel,17520.0
Doom Patrol,3.99,DC,17483.0
Realm,3.99,Image,17441.0
