title,price,publisher,units
Green Lantern,2.99,DC,71517.0
Brightest Day,2.99,DC,71063.0
Brightest Day,2.99,DC,69729.0
Avengers,3.99,Marvel,63924.0
Fantastic Four,3.99,Marvel,63529.0
New Avengers,3.99,Marvel,60914.0
Batman And Robin,2.99,DC,60642.0
Batman,2.99,DC,58803.0
Flash,2.99,DC,55980.0
Amazing Spider-Man,2.99,Marvel,55283.0
X-Men Legacy,2.99,Marvel,53888.0
Amazing Spider-Man,3.99,Marvel,53882.0
Uncanny X-Men,3.99,Marvel,53834.0
Amazing Spider-Man,3.99,Marvel,53366.0
Amazing Spider-Man,3.99,Marvel,53103.0
Green Lantern Corps,2.99,DC,52770.0
Uncanny X-Force,3.99,Marvel,51470.0
Secret Avengers,3.99,Marvel,49717.0
X-Men,3.99,Marvel,49522.0
Ultimate Avengers Vs New Ultimates,3.99,Marvel,49360.0
Justice League of America,2.99,DC,46269.0
Wolverine,3.99,Marvel,45932.0
Green Lantern Emerald Warriors,2.99,DC,44828.0
Wolverine,2.99,Marvel,44332.0
Astonishing X-Men,3.99,Marvel,44326.0
Ultimate Comics Spider-Man,3.99,Marvel,43986.0
Ultimate Comics Spider-Man,3.99,Marvel,43209.0
Invincible Iron Man,2.99,Marvel,42191.0
Thor,3.99,Marvel,42106.0
Captain America,3.99,Marvel,41935.0
Invincible Iron Man,3.99,Marvel,41517.0
Superman,2.99,DC,40639.0
Detective Comics,2.99,DC,39106.0
Ultimate Comics New Ultimates,3.99,Marvel,38663.0
New Mutants,2.99,Marvel,36737.0
DC Universe Online Legends,2.99,DC,36517.0
Wolverine,4.99,Marvel,34152.0
Green Arrow,2.99,DC,33922.0
Hulk,3.99,Marvel,33375.0
Wonder Woman,2.99,DC,33053.0
Hulk,3.99,Marvel,32907.0
Astonishing X-Men Xenogenesis,3.99,Marvel,32093.0
Action Comics,2.99,DC,31935.0
Iron Man 2.0,3.99,Marvel,31830.0
Walking Dead,2.99,Image,30750.0
Birds of Prey,2.99,DC,30641.0
Justice League Generation Lost,2.99,DC,30549.0
Incredible Hulks,2.99,Marvel,30404.0
Red Robin,2.99,DC,30149.0
Incredible Hulks,2.99,Marvel,30140.0
Justice League Generation Lost,2.99,DC,30040.0
Superman Batman,2.99,DC,29567.0
