title,price,publisher,units
Detective Comics,3.99,DC,104099.0
Flash Rebirth,3.99,DC,102421.0
Wolverine Weapon X,3.99,Marvel,97888.0
Dark Avengers,3.99,Marvel,95846.0
New Avengers,3.99,Marvel,93967.0
Batman Battle For The Cowl,3.99,DC,89113.0
Hulk,3.99,Marvel,82719.0
Justice Society of America,2.99,DC,81193.0
Green Lantern,2.99,DC,79785.0
Thor,3.99,Marvel,79620.0
Green Lantern,2.99,DC,76659.0
Uncanny X-Men,2.99,Marvel,76436.0
X-Men Legacy,2.99,Marvel,71929.0
Uncanny X-Men,2.99,Marvel,69179.0
Mighty Avengers,2.99,Marvel,68225.0
Astonishing X-Men,2.99,Marvel,67768.0
Amazing Spider-Man,2.99,Marvel,66410.0
Justice League of America,2.99,DC,66016.0
Amazing Spider-Man,2.99,Marvel,65935.0
Justice Society of America,2.99,DC,65708.0
Captain America,2.99,Marvel,63869.0
Buffy The Vampire Slayer,2.99,Dark Horse,60911.0
Ultimate Wolverine Vs Hulk,2.99,Marvel,60813.0
Amazing Spider-Man,2.99,Marvel,60503.0
Ultimate Wolverine Vs Hulk,2.99,Marvel,59398.0
Green Lantern Corps,2.99,DC,58764.0
X-Force,2.99,Marvel,57303.0
Final Crisis Legion of Three Worlds,3.99,DC,56883.0
Invincible Iron Man,2.99,Marvel,51770.0
Dark Reign Cabal,3.99,Marvel,50217.0
Secret Warriors,2.99,Marvel,50122.0
Kick Ass,2.99,Marvel,50033.0
Thunderbolts,2.99,Marvel,49151.0
Deadpool,2.99,Marvel,48479.0
Avengers Invaders,2.99,Marvel,48028.0
War of Kings,3.99,Marvel,47648.0
Avengers Initiative,2.99,Marvel,45142.0
Daredevil,2.99,Marvel,44978.0
Wolverine Origins,2.99,Marvel,44972.0
Superman World of New Krypton,2.99,DC,44876.0
Avengers Invaders,2.99,Marvel,43993.0
Action Comics,2.99,DC,43364.0
Superman,2.99,DC,43037.0
Marvel Zombies 4,3.99,Marvel,42888.0
Superman Batman,2.99,DC,41740.0
Dark Reign Hawkeye,3.99,Marvel,41053.0
Superman Batman,2.99,DC,40997.0
Cable,2.99,Marvel,40537.0
Superman Batman,2.99,DC,40179.0
Dark Tower Sorcerer,3.99,Marvel,39207.0
Batman Battle For The Cowl Arkham,2.99,DC,39184.0
New Avengers Reunion,3.99,Marvel,38932.0
Stand American Nightmares,3.99,Marvel,38906.0
Batman Battle For The Cowl The Underground,2.99,DC,38758.0
Batman Battle For The Cowl Man Bat,2.99,DC,38492.0
Deadpool Suicide Kings,3.99,Marvel,38417.0
Punisher,2.99,Marvel,36992.0
Captain America Comics 70th Anniv Special,3.99,Marvel,36714.0
Azrael Deaths Dark Knight,2.99,DC,36429.0
Titans,2.99,DC,36011.0
Teen Titans,2.99,DC,35409.0
Teen Titans,2.99,DC,35372.0
War of Kings Ascension,3.99,Marvel,34537.0
X-Men Origins Wolverine,3.99,Marvel,34356.0
War Machine,2.99,Marvel,34251.0
Supergirl,2.99,DC,34077.0
Incredible Hercules,2.99,Marvel,33736.0
Oracle,2.99,DC,33728.0
Trinity,2.99,DC,33496.0
Black Panther 2,2.99,Marvel,33353.0
Trinity,2.99,DC,33352.0
Trinity,2.99,DC,33111.0
Trinity,2.99,DC,32967.0
Trinity,2.99,DC,32823.0
Teen Titans Annual 2009,4.99,DC,32522.0
Wolverine Noir,3.99,Marvel,32109.0
X-Factor,2.99,Marvel,31997.0
Wonder Woman,2.99,DC,31854.0
Dark Reign Fantastic Four,2.99,Marvel,31494.0
Exiles,3.99,Marvel,31133.0
Angel,3.99,IDW,30306.0
Dark Reign Elektra,3.99,Marvel,29890.0
Agents of Atlas,2.99,Marvel,29746.0
Preacher,1.0,DC,28572.0
Ms Marvel,2.99,Marvel,27533.0
Skaar,2.99,Marvel,27315.0
Outsiders,2.99,DC,27169.0
Guardians of Galaxy,2.99,Marvel,27105.0
Female Force,3.99,Bluewater,27022.0
Secret Invasion Aftermath Beta Ray Bill Green of Eden,3.99,Marvel,26243.0
Nova,2.99,Marvel,26238.0
Boys,2.99,Dynamic,26031.0
Sub-Mariner Comics 70th Anniv Special,3.99,Marvel,25955.0
Halo Uprising,3.99,Marvel,25810.0
Daredevil Noir,3.99,Marvel,24671.0
Star Wars Legacy,2.99,Dark Horse,24550.0
Secret Six,2.99,DC,24336.0
Incognito,3.5,Marvel,24278.0
Wolverine Anniversary,3.99,Marvel,23724.0
Fables,2.99,DC,23628.0
Walking Dead,2.99,Image,23583.0
All New Savage She-Hulk,3.99,Marvel,23218.0
Booster Gold,2.99,DC,23201.0
Ghost Rider,2.99,Marvel,23128.0
G.I. Joe,3.99,IDW,22733.0
Moon Knight,2.99,Marvel,22687.0
Identity Crisis,1.0,DC,22495.0
Immortal Iron Fist,2.99,Marvel,22307.0
Skrull Kill Krew,3.99,Marvel,22232.0
Green Arrow Black Canary,2.99,DC,21931.0
Fantastic Force,3.99,Marvel,21863.0
Punisher Frank Castle Max,3.99,Marvel,21841.0
Vigilante,2.99,DC,21288.0
Dark Tower Guide To Gilead,3.99,Marvel,21171.0
Conan The Cimmerian,2.99,Dark Horse,20417.0
Literals,2.99,DC,20285.0
Captain Britain and M.I. 13,2.99,Marvel,19990.0
Timestorm 2009 2099,3.99,Marvel,19971.0
Runaways 3,2.99,Marvel,19849.0
Spawn,2.95,Image,19803.0
Batman Confidential,2.99,DC,19538.0
Destroyer,3.99,Marvel,19393.0
Star Wars Dark Times,2.99,Dark Horse,19254.0
Jack of Fables,2.99,DC,19240.0
G.I. Joe Cobra,3.99,IDW,18683.0
Rampaging Wolverine,3.99,Marvel,18676.0
G.I. Joe Origins,3.99,IDW,18528.0
Solomon Grundy,2.99,DC,18514.0
