title,price,publisher,units
Dark Avengers,3.99,Marvel,96532.0
New Avengers,3.99,Marvel,95326.0
Batman Battle For The Cowl,3.99,DC,91605.0
Wolverine,2.99,Marvel,86033.0
Ultimatum,3.99,Marvel,79427.0
Uncanny X-Men,2.99,Marvel,77945.0
Mighty Avengers,2.99,Marvel,71322.0
Justice League of America,2.99,DC,68749.0
Ultimate Wolverine Vs Hulk,2.99,Marvel,68380.0
Buffy The Vampire Slayer,2.99,Dark Horse,64099.0
Captain America,2.99,Marvel,62099.0
Amazing Spider-Man,3.99,Marvel,61325.0
Amazing Spider-Man,2.99,Marvel,58823.0
War of Kings,3.99,Marvel,58700.0
X-Men Legacy,2.99,Marvel,55598.0
Green Lantern Corps,2.99,DC,54154.0
Batman Cacophony,3.99,DC,52806.0
X-Force Cable Messiah War Prologue,3.99,Marvel,52769.0
Invincible Iron Man,2.99,Marvel,52157.0
X-Force,2.99,Marvel,51789.0
Ultimate X-Men,3.99,Marvel,51366.0
Superman World of New Krypton,2.99,DC,50043.0
Fantastic Four,2.99,Marvel,48371.0
Secret Warriors,2.99,Marvel,48079.0
Dark Reign Fantastic Four,2.99,Marvel,48054.0
Deadpool,2.99,Marvel,47967.0
Stand American Nightmares,3.99,Marvel,47466.0
Action Comics,2.99,DC,47072.0
New Avengers Reunion,3.99,Marvel,46840.0
Thunderbolts,2.99,Marvel,45803.0
Wolverine Origins,2.99,Marvel,45572.0
Superman,2.99,DC,44969.0
Superman Batman,2.99,DC,42458.0
Daredevil,2.99,Marvel,41255.0
Daredevil,2.99,Marvel,41040.0
Azrael Deaths Dark Knight,2.99,DC,39979.0
Batman Battle For The Cowl Commissioner Gordon,2.99,DC,39822.0
Gotham Gazette Batman Dead,2.99,DC,39332.0
Punisher,2.99,Marvel,37564.0
X-Infernus,3.99,Marvel,36426.0
Dark Reign Elektra,3.99,Marvel,36380.0
Titans,2.99,DC,35235.0
Deadpool Games of Death,3.99,Marvel,34846.0
Trinity,2.99,DC,34608.0
Trinity,2.99,DC,34432.0
Trinity,2.99,DC,34114.0
Oracle,2.99,DC,34076.0
Trinity,2.99,DC,33836.0
Black Panther 2,2.99,Marvel,33750.0
Supergirl,2.99,DC,33708.0
Wonder Woman,2.99,DC,33360.0
War Machine,2.99,Marvel,32688.0
Cable,2.99,Marvel,32402.0
Incredible Hercules,2.99,Marvel,31885.0
X-Factor,2.99,Marvel,31883.0
Angel,3.99,IDW,31762.0
Outsiders,2.99,DC,27973.0
Guardians of Galaxy,2.99,Marvel,27411.0
Skaar Son of Hulk,2.99,Marvel,27133.0
Agents of Atlas,2.99,Marvel,26779.0
Guardians of Galaxy,2.99,Marvel,26760.0
Nova,2.99,Marvel,26409.0
Boys,2.99,Dynamic,26324.0
X-Men Noir,3.99,Marvel,25857.0
X-Men Kingbreaker,3.99,Marvel,25666.0
Star Wars Legacy,2.99,Dark Horse,25300.0
Ms Marvel,2.99,Marvel,25049.0
Young X-Men,2.99,Marvel,25019.0
Spider-Man Noir,3.99,Marvel,24716.0
Hulk Broken Worlds,3.99,Marvel,24376.0
Secret Six,2.99,DC,24361.0
X-Men Manifest Destiny Nightcrawler One Shot,3.99,Marvel,24312.0
Booster Gold,2.99,DC,23733.0
War of Kings Darkhawk,3.99,Marvel,23700.0
Walking Dead,2.99,Image,23254.0
Solomon Grundy,2.99,DC,23172.0
Avengers Initiative Featuring Reptil,3.99,Marvel,23100.0
G.I. Joe,3.99,IDW,22899.0
Strange Adventures,3.99,DC,22817.0
Amazing Spider-Man Extra,3.99,Marvel,22768.0
Green Arrow Black Canary,2.99,DC,22696.0
Immortal Iron Fist,2.99,Marvel,22688.0
Fables,2.99,DC,22442.0
Immortal Iron Fist,2.99,Marvel,22323.0
Punisher Frank Castle Max,3.99,Marvel,22252.0
X-Men Spider-Man,3.99,Marvel,22033.0
Hellboy Wild Hunt,2.99,Dark Horse,21740.0
Spawn,2.95,Image,21545.0
Terror Titans,2.99,DC,21501.0
Ghost Rider,2.99,Marvel,21344.0
Saga of the Swamp Thing,1.0,DC,21049.0
Moon Knight,2.99,Marvel,20883.0
Umbrella Academy Dallas,2.99,Dark Horse,20878.0
Conan The Cimmerian,2.99,Dark Horse,20552.0
Planetary,1.0,DC,20204.0
Amazing Spider-Man,3.99,Marvel,20070.0
X-Men Sword of Braddocks,3.99,Marvel,20065.0
Batman Confidential,2.99,DC,19931.0
G.I. Joe Cobra,3.99,IDW,19430.0
Angel Blood and Trenches,3.99,IDW,19240.0
Runaways 3,2.99,Marvel,18997.0
X-Men Times and Life of Lucas Bishop,3.99,Marvel,18650.0
Transmetropolitan,1.0,DC,18601.0
G.I. Joe Origins,3.99,IDW,18358.0
Star Wars Knights of the Old Republic,2.99,Dark Horse,18166.0
Black Terror,3.5,Dynamic,17925.0
Astonishing Tales,3.99,Marvel,17755.0
Captain Britain and Mi 13,2.99,Marvel,17754.0
G.I. Joe Movie Prequel,3.99,IDW,17539.0
Witchblade,3.99,Image,17203.0
Wonderful Wizard of Oz,3.99,Marvel,16157.0
Rebels,2.99,DC,16120.0
Squadron Supreme 2,2.99,Marvel,16078.0
Eternals,2.99,Marvel,16000.0
Batman Gotham After Midnight,2.99,DC,15791.0
Invincible,3.99,Image,15775.0
Resident Evil,3.99,DC,15757.0
BPRD Black Goddess,2.99,Dark Horse,15043.0
Ex Machina Special,3.99,DC,14256.0
Amazing Spider-Girl,3.99,Marvel,14247.0
World of Warcraft,2.99,DC,13612.0
Jack of Fables,2.99,DC,13593.0
Death Defying Devil,3.5,Dynamic,13544.0
