title,price,publisher,units
Justice League,3.99,DC,180709.0
Batman,2.99,DC,172428.0
Action Comics,3.99,DC,153855.0
Green Lantern,2.99,DC,142344.0
Flash,2.99,DC,114137.0
Detective Comics,2.99,DC,110789.0
Incredible Hulk,3.99,Marvel,106472.0
Wolverine And X-Men,3.99,Marvel,95855.0
Fear Itself,4.99,Marvel,95599.0
Superman,2.99,DC,94233.0
Batman The Dark Knight,2.99,DC,90445.0
Batman And Robin,2.99,DC,88926.0
Wonder Woman,2.99,DC,79060.0
Batgirl,2.99,DC,75227.0
Batwoman,2.99,DC,74392.0
Teen Titans,2.99,DC,72107.0
Green Lantern New Guardians,2.99,DC,71713.0
Aquaman,2.99,DC,71240.0
Green Lantern Corps,2.99,DC,70651.0
Red Lanterns,2.99,DC,66747.0
Nightwing,2.99,DC,65749.0
Uncanny X-Men,3.99,Marvel,60212.0
Justice League International,2.99,DC,59490.0
Fear Itself Fearless,2.99,Marvel,59464.0
Amazing Spider-Man,3.99,Marvel,59426.0
Avengers,3.99,Marvel,58897.0
Swamp Thing,2.99,DC,58634.0
Amazing Spider-Man,3.99,Marvel,57860.0
Catwoman,2.99,DC,57216.0
Justice League Dark,2.99,DC,57053.0
X-Men Regenesis,3.99,Marvel,55787.0
New Avengers,3.99,Marvel,55732.0
Supergirl,2.99,DC,55249.0
X-Men Schism,3.99,Marvel,55081.0
Red Hood And The Outlaws,2.99,DC,53444.0
Green Arrow,2.99,DC,52837.0
Ultimate Comics Spider-Man,3.99,Marvel,52521.0
Uncanny X-Force,3.99,Marvel,52398.0
Superboy,2.99,DC,51682.0
FF,2.99,Marvel,49642.0
FF,2.99,Marvel,48433.0
Animal Man,2.99,DC,48089.0
Birds of Prey,2.99,DC,47840.0
Stormwatch,2.99,DC,47520.0
Suicide Squad,2.99,DC,44613.0
Ultimate Comics X-Men,3.99,Marvel,44399.0
Mighty Thor,3.99,Marvel,44017.0
Secret Avengers,3.99,Marvel,43280.0
Savage Hawkman,2.99,DC,42987.0
Legion of Super Heroes,2.99,DC,42504.0
X-Men,3.99,Marvel,40906.0
Ultimate Comics Ultimates,3.99,Marvel,40792.0
Deathstroke,2.99,DC,40182.0
Fury of Firestorm The Nuclear Men,2.99,DC,39591.0
Daredevil,2.99,Marvel,39413.0
Wolverine,3.99,Marvel,39405.0
Invincible Iron Man,3.99,Marvel,38721.0
Batwing,2.99,DC,38475.0
Legion Lost,2.99,DC,38385.0
Legion Secret Origin,2.99,DC,38248.0
X-Men Legacy,2.99,Marvel,38070.0
Demon Knights,2.99,DC,38007.0
DC Universe Presents,2.99,DC,37426.0
Buffy the Vampire Slayer Season 9 Freefall,2.99,Dark Horse,36448.0
Frankenstein Agent of Shade,2.99,DC,36381.0
Huntress,2.99,DC,36099.0
Grifter,2.99,DC,35910.0
All Star Western,3.99,DC,35871.0
Blue Beetle,2.99,DC,35456.0
Resurrection Man,2.99,DC,34704.0
Captain Atom,2.99,DC,34478.0
Astonishing X-Men,3.99,Marvel,32620.0
Hawk And Dove,2.99,DC,32461.0
Avengers 1959,2.99,Marvel,32418.0
Mister Terrific,2.99,DC,32367.0
Venom,2.99,Marvel,32266.0
Captain America And Bucky,2.99,Marvel,32041.0
Walking Dead,2.99,Image,31778.0
Walking Dead,2.99,Image,31351.0
Voodoo,2.99,DC,31221.0
I Vampire,2.99,DC,31139.0
Shade,2.99,DC,30648.0
Batman Odyssey Vol. 2,3.99,DC,30410.0
Omac,2.99,DC,29434.0
Static Shock,2.99,DC,29124.0
Blackhawks,2.99,DC,28534.0
Men of War,3.99,DC,28301.0
Aquaman,2.99,DC,28243.0
Journey Into Mystery,2.99,Marvel,28054.0
Journey Into Mystery,2.99,Marvel,27701.0
Deadpool,2.99,Marvel,27552.0
Moon Knight,3.99,Marvel,27493.0
Green Lantern,2.99,DC,27477.0
Hulk,2.99,Marvel,27025.0
Deadpool,2.99,Marvel,26878.0
Penguin Pain And Prejudice,2.99,DC,26380.0
Superior,2.99,Marvel,26361.0
Detective Comics,2.99,DC,26235.0
Punisher,2.99,Marvel,25847.0
Superior,2.99,Marvel,25707.0
Hulk,2.99,Marvel,25514.0
New Mutants,2.99,Marvel,25364.0
Ultimate Comics Hawkeye,3.99,Marvel,24762.0
X-23,2.99,Marvel,24043.0
Thunderbolts,2.99,Marvel,23712.0
X-Factor,2.99,Marvel,23569.0
Avengers Academy,2.99,Marvel,23412.0
Batman,2.99,DC,23100.0
Teenage Mutant Ninja Turtles Ongoing,3.99,IDW,22855.0
Spaceman,1.0,DC,22355.0
Batman And Robin,2.99,DC,21340.0
Shield,2.99,Marvel,21060.0
Ghost Rider,2.99,Marvel,21012.0
Star Trek Legion of Superheroes,3.99,IDW,20950.0
Alpha Flight,2.99,Marvel,20731.0
Daken Dark Wolverine,2.99,Marvel,19759.0
Wonder Woman,2.99,DC,19688.0
Daken Dark Wolverine,2.99,Marvel,19472.0
Angel & Faith,2.99,Dark Horse,19437.0
Batman The Dark Knight,2.99,DC,19368.0
Star Wars Crimson Empire III Empire Lost,3.5,Dark Horse,19095.0
Annihilators Earthfall,3.99,Marvel,19068.0
Avengers 1959,2.99,Marvel,18989.0
Orchid,1.0,Dark Horse,18942.0
Superman,2.99,DC,18599.0
Flash,2.99,DC,18558.0
Avengers Solo,3.99,Marvel,18427.0
Generation Hope,2.99,Marvel,18424.0
Black Panther Most Dangerous Man Alive,2.99,Marvel,18248.0
Action Comics,3.99,DC,18199.0
Fables,2.99,DC,18109.0
Nightwing,2.99,DC,17875.0
Punishermax,3.99,Marvel,17541.0
Boys,3.99,Dynamic Forces,17533.0
Fear Itself Home Front,3.99,Marvel,17339.0
My Greatest Adventure,3.99,DC,17222.0
Legion of Monsters,3.99,Marvel,16785.0
Fear Itself Hulk Vs Dracula,2.99,Marvel,16740.0
Batgirl,2.99,DC,16512.0
Game of Thrones,3.99,Dynamic Forces,16094.0
Catwoman,2.99,DC,15933.0
Deadpool Max 2,3.99,Marvel,15865.0
Justice League,4.99,DC,15860.0
Batwoman,2.99,DC,15724.0
Dark Tower Gunslinger Battle of Tull,3.99,Marvel,15613.0
Justice League,3.99,DC,15593.0
John Carter of Mars World of Mars,3.99,Marvel,15550.0
DC Universe Online Legends,2.99,DC,15460.0
Teen Titans,2.99,DC,15381.0
Invincible,2.99,Image,15249.0
DC Universe Online Legends,2.99,DC,15238.0
Red Lanterns,2.99,DC,15230.0
Spider-Island Heroes For Hire,2.99,Marvel,15079.0
Spider-Island Cloak And Dagger,2.99,Marvel,14929.0
Animal Man,2.99,DC,14502.0
Fear Itself Youth In Revolt,2.99,Marvel,14493.0
Boys Butcher Baker Candlestickmaker,3.99,Dynamic Forces,14303.0
Spider-Island Amazing Spider-Girl,2.99,Marvel,14248.0
American Vampire Survival of the Fittest,2.99,DC,14186.0
Supergirl,2.99,DC,14160.0
Red Hood And The Outlaws,2.99,DC,14132.0
Kirby Genesis,3.99,Dynamic Forces,14030.0
Swamp Thing,2.99,DC,13985.0
Red Skull,2.99,Marvel,13919.0
Superboy,2.99,DC,13675.0
Star Wars Old Republic,3.5,Dark Horse,13580.0
Spawn,2.99,Image,13483.0
Stand Night Has Come,3.99,Marvel,13423.0
Star Wars Invasion Revelations,3.5,Dark Horse,13313.0
Star Trek Ongoing,3.99,IDW,13198.0
Herc,2.99,Marvel,13190.0
Spider-Island Deadly Hands of Kung Fu,2.99,Marvel,12920.0
Green Lantern New Guardians,2.99,DC,12563.0
Warlord of Mars,3.99,Dynamic Forces,12491.0
Garth Ennis Jennifer Blood,3.99,Dynamic Forces,12337.0
Chew,2.99,Image,12310.0
Warlord of Mars Dejah Thoris,3.99,Dynamic Forces,12296.0
Justice League Dark,2.99,DC,12115.0
Vengeance,3.99,Marvel,11948.0
Star Wars Knight Errant Deluge,3.5,Dark Horse,11937.0
Suicide Squad,2.99,DC,11836.0
Green Lantern Corps,2.99,DC,11723.0
Red Wing,3.5,Image,11638.0
Vampirella,3.99,Dynamic Forces,11581.0
X-Men,3.99,Marvel,11552.0
Conan Road of Kings,3.5,Dark Horse,11546.0
All Star Western,3.99,DC,11311.0
Kevin Smith Bionic Man,3.99,Dynamic Forces,11229.0
BPRD Hell On Earth Russia,3.5,Dark Horse,11093.0
Justice League International,2.99,DC,11003.0
Stitched,3.99,Avatar,10949.0
Stormwatch,2.99,DC,10890.0
Dollhouse Epitaphs,3.5,Dark Horse,10888.0
Demon Knights,2.99,DC,10727.0
Green Arrow,2.99,DC,10679.0
Vampirella,3.99,Dynamic Forces,10644.0
Godzilla Kingdom of Monsters,3.99,IDW,10637.0
Fury of Firestorm The Nuclear Men,2.99,DC,10539.0
Unwritten,2.99,DC,10481.0
Transformers Ongoing,3.99,IDW,10469.0
Unexpected,7.99,DC,10416.0
Birds of Prey,2.99,DC,10350.0
Transformers Ongoing,3.99,IDW,10242.0
G.I. Joe Vol. 2 Ongoing,3.99,IDW,10241.0
Morning Glories,2.99,Image,10094.0
Abe Sapien Devil Does Not Jest,3.5,Dark Horse,10056.0
Captain America Corps,2.99,Marvel,9981.0
Deathstroke,2.99,DC,9792.0
Sonic The Hedgehog,2.99,Archie,9768.0
Grifter,2.99,DC,9737.0
Hellraiser,3.99,Boom,9715.0
G.I. Joe A Real American Hero,3.99,IDW,9686.0
Hellblazer,2.99,DC,9608.0
Ghostbusters Ongoing,3.99,IDW,9514.0
Infinite,2.99,Image,9322.0
Frankenstein Agent of Shade,2.99,DC,9266.0
Severed,2.99,Image,9240.0
Izombie,2.99,DC,9237.0
Snake Eyes Ongoing,3.99,IDW,9073.0
Warlord of Mars Fall of Barsoom,3.99,Dynamic Forces,8962.0
Cobra Ongoing,3.99,IDW,8927.0
Supernatural,2.99,DC,8896.0
Godzilla Gangsters & Goliaths,3.99,IDW,8725.0
Baltimore Curse Bells,3.5,Dark Horse,8716.0
Ultimate Comics Fallout,3.99,Marvel,8679.0
Mass Effect Invasion,3.5,Dark Horse,8607.0
Dorothy And Wizard In Oz,3.99,Marvel,8504.0
Resurrection Man,2.99,DC,8490.0
Irredeemable,3.99,Boom,8419.0
Strange Talent of Luther Strode,2.99,Image,8338.0
30 Days of Night Ongoing,3.99,IDW,8326.0
Joe Hill The Cape,3.99,IDW,8300.0
Dungeons And Dragons,3.99,IDW,8274.0
Ultimate Comics Spider-Man,3.99,Marvel,8246.0
Legion Lost,2.99,DC,8226.0
Savage Hawkman,2.99,DC,8005.0
Lady Death,3.99,Avatar,7997.0
Sweet Tooth,2.99,DC,7963.0
Cold War,3.99,IDW,7934.0
Legion of Super Heroes,2.99,DC,7923.0
Spongebob Comics,2.99,United Plankton,7874.0
Blue Beetle,2.99,DC,7840.0
Tiny Titans,2.99,DC,7836.0
Batwing,2.99,DC,7741.0
Young Justice,2.99,DC,7737.0
Vampirella Scarlet Legion,3.99,Dynamic Forces,7640.0
Dark Horse Presents,7.99,Dark Horse,7539.0
Justice League,4.99,DC,7537.0
Grimm Fairy Tales Dream Eater Crossover Conclusion,5.99,Zenescope,7517.0
All Winners Squad Band of Heroes,2.99,Marvel,7497.0
Doctor Who Ongoing Vol. 2,3.99,IDW,7481.0
Mega Man,2.99,Archie,7474.0
DC Universe Presents,2.99,DC,7402.0
