title,price,publisher,units
Secret Invasion,3.99,Marvel,164393.0
Hulk,2.99,Marvel,117774.0
New Avengers,2.99,Marvel,103297.0
All Star Batman & Robin Boy Wonder,2.99,DC,94030.0
Mighty Avengers,2.99,Marvel,90773.0
Ultimates 3,2.99,Marvel,86826.0
Uncanny X-Men,2.99,Marvel,82859.0
The Stand: Captain Trips,3.99,Marvel,82647.0
Dark Tower: Treachery,3.99,Marvel,82517.0
Amazing Spider-Man,2.99,Marvel,82456.0
Buffy Vampire Slayer,2.99,Dark Horse,77567.0
Captain America,2.99,Marvel,75552.0
Amazing Spider-Man,2.99,Marvel,75142.0
Amazing Spider-Man,2.99,Marvel,73661.0
All Star Superman,2.99,DC,70403.0
Detective Comics,2.99,DC,68286.0
Deadpool,3.99,Marvel,67399.0
X-Men Legacy,2.99,Marvel,66415.0
Ultimate Origins,2.99,Marvel,64934.0
X-Force,2.99,Marvel,64893.0
Green Lantern,2.99,DC,63807.0
Invincible Iron Man,2.99,Marvel,60427.0
Deadpool,2.99,Marvel,59833.0
Avengers Initiative,2.99,Marvel,59020.0
Secret Invasion Thor,2.99,Marvel,58904.0
Fantastic Four,2.99,Marvel,58241.0
Secret Invasion X-Men,2.99,Marvel,57545.0
Final Crisis Revelations,3.99,DC,54691.0
Ultimate Spider-Man,2.99,Marvel,54588.0
Trinity,2.99,DC,53721.0
Nightwing,2.99,DC,53195.0
Trinity,2.99,DC,53086.0
Trinity,2.99,DC,52301.0
Titans,2.99,DC,51741.0
Trinity,2.99,DC,51304.0
Superman Batman,2.99,DC,49986.0
Titans,2.99,DC,49945.0
Batman & Outsiders,2.99,DC,49931.0
Action Comics,2.99,DC,49583.0
X-Men Manifest Destiny,3.99,Marvel,49248.0
Incredible Hercules,2.99,Marvel,47350.0
Secret Invasion: Amazing Spider-Man,2.99,Marvel,46790.0
Superman,2.99,DC,46571.0
Wolverine Origins,2.99,Marvel,46544.0
Daredevil,2.99,Marvel,46291.0
Secret Invasion Inhumans,2.99,Marvel,45882.0
Ultimate X-Men Fantastic Four Annual,3.99,Marvel,45424.0
Green Lantern Corps,2.99,DC,44926.0
X-Factor,2.99,Marvel,44468.0
Ultimate Fantastic Four X-Men Annual,3.99,Marvel,44147.0
Iron Man Director of Shield,2.99,Marvel,43874.0
Thunderbolts,2.99,Marvel,43417.0
Angel After The Fall,3.99,IDW,43007.0
Secret Invasion Runaways Young Avengers,2.99,Marvel,42467.0
Guardians of the Galaxy,2.99,Marvel,42092.0
Teen Titans,2.99,DC,41778.0
Secret Invasion Front Line,2.99,Marvel,40296.0
Ms. Marvel,2.99,Marvel,40029.0
Young X-Men,2.99,Marvel,38165.0
Skaar Son of Hulk Presents Savage World,3.99,Marvel,38158.0
Nova,2.99,Marvel,37004.0
Civil War House of M,2.99,Marvel,35072.0
X-Men Magneto Testament,3.99,Marvel,34853.0
Wonder Woman,2.99,DC,34573.0
Venom Dark Origin,2.99,Marvel,34068.0
Marvel Apes,3.99,Marvel,33672.0
Black Panther,2.99,Marvel,33611.0
Marvel 1985,3.99,Marvel,33576.0
Captain Britain & M.I. 13,2.99,Marvel,32989.0
She-Hulk 2,2.99,Marvel,32853.0
Robin,2.99,DC,32224.0
Ms Marvel,2.99,Marvel,32136.0
Booster Gold,2.99,DC,32040.0
Secret Six,2.99,DC,31664.0
Spike After The Fall,3.99,IDW,31050.0
Wolverine Annual,3.99,Marvel,30442.0
Marvel Apes,3.99,Marvel,29875.0
Brave and The Bold,2.99,DC,29848.0
DC Universe Decisions,2.99,DC,29705.0
Cable King Size Spectacular,4.99,Marvel,29466.0
Star Wars Legacy,2.99,Dark Horse,29322.0
Flash,2.99,DC,29172.0
Project Superpowers,2.99,Dynamic,29145.0
Runaways 3,2.99,Marvel,27950.0
Green Arrow Black Canary,2.99,DC,27888.0
Supergirl,2.99,DC,27601.0
Punisher War Journal,2.99,Marvel,27376.0
Sub-Mariner Depths,3.99,Marvel,27267.0
Squadron Supreme 2,2.99,Marvel,27123.0
Boys,2.99,Dynamic,27096.0
Punisher,2.99,Marvel,26898.0
Wolverine Saudade,4.99,Marvel,26693.0
Star Wars Clone Wars,2.99,Dark Horse,26591.0
Moon Knight,2.99,Marvel,26372.0
Ms Marvel Annual,3.99,Marvel,25621.0
Fables,4.99,DC,25259.0
Conan The Cimmerian,2.99,Dark Horse,25095.0
Legion of Super Heroes,2.99,DC,24952.0
Batgirl,2.99,DC,24925.0
Batman Confidential,2.99,DC,24508.0
Hellboy Crooked Man,2.99,Dark Horse,24412.0
Fables,2.99,DC,23907.0
Walking Dead,2.99,Image,23620.0
X-Men Origin Beast,3.99,Marvel,23422.0
Ghost Rider,2.99,Marvel,23395.0
Eternals,2.99,Marvel,23170.0
Immortal Iron Fist: Orson Randall Death Queen,3.99,Marvel,23129.0
New Exiles,2.99,Marvel,22623.0
War Heroes,2.99,Image,22405.0
Age of Sentry,2.99,Marvel,21975.0
Birds of Prey,2.99,DC,21312.0
World of Warcraft Ashbringer,3.99,DC,21080.0
Iron Man Golden Avenger,2.99,Marvel,20916.0
Star Wars: Knights of the Old Republic,2.99,Dark Horse,20780.0
Nyx No Way Home,3.99,Marvel,20465.0
New Warriors,2.99,Marvel,20329.0
Rann Thanagar Holy War,3.5,DC,20288.0
Batman Gotham After Midnight,2.99,DC,19742.0
DC Wildstorm Dreamwar,2.99,DC,19387.0
World of Warcraft,2.99,DC,19325.0
Tangent Supermans Reign,2.99,DC,19264.0
Spawn,2.95,Image,19072.0
Adam Strange Special,3.5,DC,18745.0
Twelve 1/2,3.99,Marvel,18069.0
Powers,3.95,Marvel,17980.0
Reign In Hell,3.5,DC,17959.0
Spawn,2.95,Image,17939.0
X-Men Return of Magik,3.99,Marvel,17276.0
Genext,3.99,Marvel,16860.0
House of Mystery,2.99,DC,16717.0
BPRD Warning,2.99,Dark Horse,16327.0
Wolverine First Class,2.99,Marvel,16163.0
Fringe,2.99,DC,15924.0
Criminal 2,3.5,Marvel,15610.0
Jack of Fables,2.99,DC,15467.0
Witchblade,2.99,Image,15064.0
Ex Machina,2.99,DC,14968.0
Amazing Spider-Girl,2.99,Marvel,14962.0
Invincible,2.99,Image,14900.0
Red Sonja,2.99,Dynamic,14647.0
Broken Trinity,2.99,Image,14606.0
Indiana Jones & Tomb of the Gods,2.99,Dark Horse,14552.0
Back To Brooklyn,2.99,Image,14470.0
Authority,2.99,DC,14320.0
Darkness,2.99,Image,14224.0
Solomon Kane,2.99,Dark Horse,14176.0
Fathom,2.99,Aspen,13808.0
Wildcats,2.99,DC,13555.0
My Name Is Bruce One Shot,3.5,Dark Horse,13473.0
Ambush Bug Year None,2.99,DC,13473.0
Transformers All Hail Megatron,3.99,IDW,13234.0
Jonah Hex,2.99,DC,13227.0
Greatest Hits,2.99,DC,13138.0
Terry Moores Echo,3.5,Abstract,13029.0
Big Hero 6,3.99,Marvel,13022.0
Lone Ranger,3.5,Dynamic,12892.0
X-Men First Class Vol. 2,2.99,Marvel,12838.0
Samurai Legend,5.99,Marvel,12421.0
Billy Batson and The Magic of Shazam,2.25,DC,12360.0
Madame Xanadu,2.99,DC,12326.0
Blue Beetle,2.99,DC,12298.0
Checkmate,2.99,DC,12292.0
Manhunter,2.99,DC,12230.0
DC Special Cyborg,2.99,DC,12223.0
Patsy Walker Hellcat,2.99,Marvel,12210.0
Hellblazer,2.99,DC,11848.0
Spider-Man Loves Mary Jane Season 2,2.99,Marvel,11636.0
Spirit,2.99,DC,11547.0
El Diablo,2.99,DC,11506.0
Fantastic Four True Story,2.99,Marvel,11192.0
Simon Dark,2.99,DC,10892.0
True Believers,2.99,Marvel,10803.0
Northlanders,2.99,DC,10735.0
100 Bullets,2.99,DC,10666.0
End League,2.99,Dark Horse,10646.0
Angel Revelations,3.99,Marvel,10639.0
Gen 13,2.99,DC,10530.0
Dead of Night Devil Slayer,3.99,Marvel,10209.0
Zorro,3.5,Dynamic,9949.0
Universal War One,5.99,Marvel,9929.0
Tiny Titans,2.25,DC,9792.0
Grimm Fairy Tales,2.99,Zenescope,9751.0
Goon,2.99,Dark Horse,9669.0
Dragon Prince,2.99,Image,9628.0
Supernatural Rising Son,2.99,DC,9587.0
Transformers Movie Prequel Saga of the Allspark,3.99,IDW,9280.0
Army of Darkness,3.5,Dynamic,9266.0
War That Time Forgot,2.99,DC,9150.0
Bart Simpsons Treehouse of Horror,4.99,Bongo,9130.0
Tarot Witch of the Black Rose,2.95,Broadsword,9096.0
Flash Gordon,3.99,Ardden,8980.0
Uncanny X-Men,3.99,Marvel,8918.0
Sword,2.99,Image,8884.0
Air,2.99,DC,8775.0
Simpsons Comics,2.99,Bongo,8720.0
Astounding Wolf-Man,2.99,Image,8713.0
Star Trek Assignment Earth,3.99,IDW,8147.0
Star Trek Romulans Hollow Crown,3.99,IDW,8071.0
Tor,2.99,DC,7990.0
Foolkiller White Angels,3.99,Marvel,7955.0
New Battlestar Galactica Season Zero,2.99,Dynamic,7935.0
Savage Dragon,2.99,Image,7935.0
Star Trek Mirror Images,3.99,IDW,7928.0
Stormwatch Phd,2.99,DC,7880.0
Hellblazer Presents Chas Knowledge,2.99,DC,7860.0
Street Fighter Remix,3.95,Udon,7771.0
Wolverine,2.99,Marvel,7587.0
Young Liars,2.99,DC,7518.0
Battlestar Galactica Origins,3.5,Dynamic,7457.0
Wolverine,2.99,Marvel,7300.0
Kick Ass Must Have,4.99,Marvel,7238.0
Savage Tales,4.99,Dynamic,7204.0
Transformers Animated Arrival,3.99,IDW,7191.0
Gravel,3.99,Avatar,7136.0
Sonic Hedgehog,2.25,Archie,7074.0
Scalped,2.99,DC,7027.0
Amazing Spider-Man,3.99,Marvel,6965.0
Aspen Showcase Benoist,2.99,Aspen,6931.0
Welcome To Hoxford,3.99,IDW,6494.0
Super Friends,2.25,DC,6426.0
Amory Wars II,2.99,Image,6412.0
Batman Strikes,2.25,DC,6385.0
Criminal Macabre Cell Block 666,2.99,Dark Horse,6159.0
Storming Paradise,2.99,DC,6112.0
Dead She Said,3.99,IDW,5961.0
Marvel Spotlight Marvel Knights 10th Anniversary     ,2.99,Marvel,5934.0
Legion of Super Heroes In 31st Century,2.25,DC,5763.0
Hulk,2.99,Marvel,5757.0
Epilogue,3.99,IDW,5722.0
Chuck,2.99,DC,5709.0
Army @ Love Art of War,2.99,DC,5668.0
Skrulls Vs. Power Pack,2.99,Marvel,5661.0
Glamourpuss,3.0,Aardvark-Vanaheim,5640.0
Final Crisis Legion of Three Worlds,3.99,DC,5606.0
Doctor Who Classics,3.99,IDW,5538.0
1001 Arabian Nights Adventures of Sinbad,2.99,Zenescope,5511.0
Marvel Adventures Spider-Man,2.99,Marvel,5504.0
Usagi Yojimbo,2.99,Dark Horse,5470.0
Dean Koontzs Frankenstein Vol. 1,2.99,Dabel,5367.0
Youngblood,2.99,Image,5326.0
Dynamo 5,3.5,Image,5012.0
Secret Invasion,2.0,Marvel,4999.0
Secret Invasion Inhumans,2.99,Marvel,4971.0
Vinyl Underground,2.99,DC,4971.0
Marvel Adventures Avengers,2.99,Marvel,4964.0
Atomic Robo Dogs of War,2.95,Red 5,4923.0
