title,price,publisher,units
Uncanny X-Men,7.99,Marvel,176125.0
Green Lantern,4.99,DC,113651.0
Web of Venom Carnage Born,4.99,Marvel,104289.0
Amazing Spider-Man,3.99,Marvel,103636.0
Batman,3.99,DC,94930.0
Batman,3.99,DC,93029.0
Amazing Spider-Man,3.99,Marvel,85534.0
Heroes In Crisis,3.99,DC,83794.0
Avengers,5.99,Marvel,77715.0
Venom,3.99,Marvel,74584.0
Justice League,3.99,DC,74204.0
Fantastic Four,3.99,Marvel,72597.0
Justice League,3.99,DC,70105.0
Fantastic Four,3.99,Marvel,67991.0
Uncanny X-Men,3.99,Marvel,62320.0
Return of Wolverine,3.99,Marvel,61312.0
Uncanny X-Men,3.99,Marvel,58282.0
Walking Dead,3.99,Image,58258.0
Infinity Wars,4.99,Marvel,57066.0
Superman,3.99,DC,54727.0
Marvel Knights 20th,4.99,Marvel,52116.0
Firefly,3.99,Boom,51874.0
Spider-Geddon,3.99,Marvel,51546.0
Detective Comics,3.99,DC,51002.0
Catwoman,3.99,DC,50131.0
Aquaman Justice League Drowned Earth,4.99,DC,49911.0
Spider-Geddon,3.99,Marvel,49868.0
Cosmic Ghost Rider,3.99,Marvel,49460.0
Dead Man Logan,4.99,Marvel,49285.0
Action Comics,3.99,DC,49149.0
Detective Comics,3.99,DC,48971.0
Star Wars Darth Vader,3.99,Marvel,44659.0
Wonder Woman,3.99,DC,44467.0
Thor,3.99,Marvel,44317.0
Star Wars,3.99,Marvel,44154.0
Justice League Dark,3.99,DC,43953.0
Flash,3.99,DC,43008.0
Captain America,3.99,Marvel,42267.0
Flash,3.99,DC,42020.0
Daredevil,4.99,Marvel,41879.0
Immortal Hulk,3.99,Marvel,41398.0
Star Wars,3.99,Marvel,41360.0
Star Wars Darth Vader,3.99,Marvel,41191.0
Immortal Hulk,3.99,Marvel,40983.0
Ironheart,4.99,Marvel,40739.0
Aquaman,3.99,DC,38608.0
Mister Miracle,3.99,DC,38576.0
Marvel Action Spider-Man,3.99,IDW,37867.0
Wonder Woman,3.99,DC,37418.0
Marvel Knights 20th,3.99,Marvel,36094.0
Tony Stark Iron Man,3.99,Marvel,35876.0
Justice League Odyssey,3.99,DC,35727.0
Batgirl,3.99,DC,35356.0
Deadpool,3.99,Marvel,35353.0
Bloodshot Rising Spirit,3.99,Valiant,34692.0
Spider-Gwen Ghost Spider,3.99,Marvel,32715.0
Black Order,3.99,Marvel,32532.0
X-Men Red,3.99,Marvel,31821.0
Astonishing X-Men,3.99,Marvel,31553.0
Infinity Wars Ghost Panther,3.99,Marvel,31475.0
Deathstroke,3.99,DC,30734.0
X-23,3.99,Marvel,29682.0
Spider-Man Enter The Spider-Verse,4.99,Marvel,29623.0
Doctor Strange,3.99,Marvel,28715.0
Doctor Strange,3.99,Marvel,28094.0
Harley Quinn,3.99,DC,28028.0
Stranger Things,3.99,Dark Horse,27928.0
Harley Quinn,3.99,DC,27903.0
Punisher,3.99,Marvel,27838.0
