title,price,publisher,units
Walking Dead,2.99,Image,326334.0
Death of Wolverine,4.99,Marvel,165582.0
Thor,3.99,Marvel,150862.0
Death of Wolverine,4.99,Marvel,141567.0
Avengers and X-Men Axis,4.99,Marvel,138966.0
Batman,4.99,DC,118860.0
Amazing Spider-Man,3.99,Marvel,116051.0
Amazing Spider-Man,3.99,Marvel,99549.0
Harley Quinn Annual,5.99,DC,97312.0
Avengers and X-Men Axis,3.99,Marvel,87964.0
Avengers and X-Men Axis,3.99,Marvel,84708.0
Justice League,3.99,DC,75400.0
Justice League,3.99,DC,75264.0
Captain America,4.99,Marvel,74183.0
Death of Wolverine Logan Legacy,3.99,Marvel,71532.0
Walking Dead,2.99,Image,69561.0
Harley Quinn,2.99,DC,68557.0
Wytches,2.99,Image,67996.0
Batgirl,2.99,DC,62644.0
Guardians of Galaxy,3.99,Marvel,61072.0
All New X-Men,3.99,Marvel,60032.0
Guardians 3000,3.99,Marvel,58574.0
Uncanny X-Men,3.99,Marvel,57908.0
Rocket Raccoon,3.99,Marvel,57830.0
Detective Comics,3.99,DC,57385.0
Avengers,3.99,Marvel,56771.0
Saga,2.99,Image,55534.0
Batman and Robin,2.99,DC,54616.0
Batman Eternal,2.99,DC,54199.0
Deathstroke,2.99,DC,54059.0
Superman,3.99,DC,53692.0
Batman Eternal,2.99,DC,53551.0
Multiversity The Just,4.99,DC,53301.0
Uncanny Avengers,3.99,Marvel,53263.0
Batman Eternal,2.99,DC,52918.0
Grayson,2.99,DC,52849.0
Edge of Spider-Verse,3.99,Marvel,52596.0
Batman Eternal,2.99,DC,52438.0
Batman Eternal,2.99,DC,52284.0
Batman Superman,3.99,DC,52270.0
Original Sin Annual,4.99,Marvel,52105.0
Batman Superman,3.99,DC,50226.0
Avengers,3.99,Marvel,49430.0
Sabrina,3.99,Archie,49046.0
Edge of Spider-Verse,3.99,Marvel,48877.0
Death of Wolverine Logan Legacy,3.99,Marvel,48795.0
Hawkeye Vs Deadpool,3.99,Marvel,47983.0
Death of Wolverine Deadpool and Captain America,4.99,Marvel,47956.0
Superman Wonder Woman,3.99,DC,47885.0
Bucky Barnes Winter Soldier,3.99,Marvel,47471.0
Death of Wolverine Logan Legacy,3.99,Marvel,47265.0
Deadpool,3.99,Marvel,46600.0
Arkham Manor,2.99,DC,45922.0
Green Lantern,2.99,DC,45893.0
Action Comics,3.99,DC,45152.0
Deathlok,3.99,Marvel,43991.0
Earth 2 Worlds End,2.99,DC,43863.0
Gotham Academy,2.99,DC,43338.0
New Avengers,3.99,Marvel,42979.0
Green Lantern New Gods Godhead,4.99,DC,42937.0
Deadpools Art of War,3.99,Marvel,42673.0
Spider-Man 2099,3.99,Marvel,40880.0
Spider-Man 2099,3.99,Marvel,40755.0
New Suicide Squad,2.99,DC,39498.0
Teen Titans,2.99,DC,39198.0
Lobo,2.99,DC,39047.0
Axis Carnage,3.99,Marvel,38548.0
Justice League United,3.99,DC,38066.0
Earth 2,2.99,DC,37925.0
Flash,2.99,DC,37484.0
Legendary Star Lord,3.99,Marvel,37123.0
Earth 2 Worlds End,2.99,DC,36536.0
New 52 Futures End,2.99,DC,36468.0
New 52 Futures End,2.99,DC,36120.0
Wonder Woman,2.99,DC,35968.0
New 52 Futures End,2.99,DC,35937.0
Wonder Woman,2.99,DC,35774.0
Thanos A God Up There Listening,3.99,Marvel,35660.0
New 52 Futures End,2.99,DC,35585.0
New 52 Futures End,2.99,DC,35452.0
Hulk,3.99,Marvel,35084.0
Earth 2 Worlds End,2.99,DC,34996.0
Earth 2 Worlds End,2.99,DC,34431.0
Green Lantern Corps,2.99,DC,34222.0
Daredevil,3.99,Marvel,33996.0
Doctor Who 12th,3.99,Titan,33891.0
Sinestro,2.99,DC,33621.0
Miles Morales Ultimate Spider-Man,3.99,Marvel,33057.0
X-Men,3.99,Marvel,33004.0
Amazing X-Men,3.99,Marvel,32966.0
Ms Marvel,2.99,Marvel,32915.0
Axis Revolutions,3.99,Marvel,32794.0
Moon Knight,3.99,Marvel,32434.0
Aquaman,2.99,DC,32238.0
Magneto,3.99,Marvel,31642.0
Thanos A God Up There Listening,3.99,Marvel,31564.0
Axis Hobgoblin,3.99,Marvel,31243.0
Thanos A God Up There Listening,3.99,Marvel,30771.0
Inhuman,3.99,Marvel,29903.0
Thanos A God Up There Listening,3.99,Marvel,29699.0
Punisher,3.99,Marvel,28710.0
Wolverine and X-Men,3.99,Marvel,28121.0
Wolverine and X-Men,4.99,Marvel,28108.0
Silver Surfer,3.99,Marvel,28052.0
Fade Out,3.5,Image,27797.0
Birthright,2.99,Image,27234.0
Fantastic Four,3.99,Marvel,26938.0
Green Lantern New Guardians,2.99,DC,26702.0
Fantastic Four,3.99,Marvel,26638.0
Justice League United Annual,4.99,DC,26629.0
Red Lanterns,2.99,DC,26534.0
Supergirl,2.99,DC,26371.0
Catwoman,2.99,DC,25970.0
Loki Agent of Asgard,3.99,Marvel,25430.0
Wicked & Divine,3.5,Image,25424.0
Fantastic Four Annual,4.99,Marvel,24910.0
Secret Origins,4.99,DC,24775.0
Justice League Dark,3.99,DC,24462.0
Sex Criminals,3.5,Image,23938.0
Black Widow,3.99,Marvel,23922.0
Low,3.5,Image,23530.0
Flash Season Zero,2.99,DC,23501.0
Nightcrawler,3.99,Marvel,23379.0
Green Arrow,2.99,DC,23346.0
Trinity of Sin,2.99,DC,22683.0
Batman 66 Meets Green Hornet,2.99,DC,22614.0
Nova,3.99,Marvel,22485.0
All New X-Factor,3.99,Marvel,22240.0
Southern Bastards,3.5,Image,21932.0
Black Science,3.5,Image,21639.0
Marvel 75th Anniversary Celebration,5.99,Marvel,21476.0
She-Hulk,2.99,Marvel,21418.0
Rasputin,3.5,Image,21373.0
TMNT Ghostbusters,3.99,IDW,21223.0
Black Science,3.5,Image,21125.0
Avengers World,3.99,Marvel,21095.0
Men of Wrath By Jason Aaron,3.5,Marvel,20927.0
Klarion,2.99,DC,20870.0
My Little Pony Friendship Is Magic,3.99,IDW,20762.0
Trees,2.99,Image,20720.0
Captain Marvel,3.99,Marvel,20692.0
X-Force,3.99,Marvel,20539.0
Thunderbolts,2.99,Marvel,20414.0
Alien Vs Predator Fire and Stone,3.5,Dark Horse,20319.0
X-Force,3.99,Marvel,20308.0
Worlds Finest,2.99,DC,20234.0
Cyclops,3.99,Marvel,20115.0
Storm,3.99,Marvel,19862.0
Red Hood and the Outlaws,2.99,DC,19837.0
Justice League 3000,2.99,DC,19623.0
Savage Hulk,3.99,Marvel,19351.0
Injustice Gods Among Us Year Three,2.99,DC,19307.0
Secret Avengers,3.99,Marvel,18974.0
Justice League Dark Annual,4.99,DC,18161.0
Sensation Comics Featuring Wonder Woman,3.99,DC,17996.0
All New Ghost Rider,3.99,Marvel,17907.0
Injustice Gods Among Us Year Three,2.99,DC,17884.0
Buffy the Vampire Slayer Season 10,3.5,Dark Horse,17729.0
Arrow Season 2.5,2.99,DC,17364.0
Swamp Thing,2.99,DC,17354.0
Copperhead,3.5,Image,17250.0
Sonic Boom,3.99,Archie,17228.0
Predator Fire and Stone,3.5,Dark Horse,17166.0
Aquaman and the Others,2.99,DC,17086.0
Injustice Gods Among Us Year Two Annual,4.99,DC,17086.0
Lazarus,3.5,Image,16838.0
Batwoman,2.99,DC,16767.0
All New Invaders,3.99,Marvel,16711.0
Starlight,4.99,Image,16702.0
My Little Pony Friends Forever,3.99,IDW,16587.0
Batman 66,2.99,DC,15923.0
Swamp Thing Annual,4.99,DC,15685.0
Constantine,2.99,DC,15648.0
TMNT Ongoing,3.99,IDW,15498.0
Superior Foes of Spider-Man,3.99,Marvel,15304.0
TMNT Ongoing,3.99,IDW,15235.0
Elektra,3.99,Marvel,15021.0
Deadly Class,3.5,Image,15003.0
All New Ultimates,3.99,Marvel,14917.0
Doctor Who 11th,3.99,Titan,14854.0
Miracleman,4.99,Marvel,14824.0
Rat Queens,3.5,Image,14726.0
Miracleman,4.99,Marvel,14634.0
Doctor Who 10th,3.99,Titan,14608.0
Prometheus Fire and Stone,3.5,Dark Horse,14407.0
