title,price,publisher,units
Justice League,2.99,DC,209187.0
Justice League Rebirth,2.99,DC,177638.0
Batman,2.99,DC,177105.0
Civil War II,4.99,Marvel,176876.0
Batman,2.99,DC,168939.0
Nightwing Rebirth,2.99,DC,127846.0
Civil War II,4.99,Marvel,126865.0
New Super Man,2.99,DC,117684.0
Nightwing,2.99,DC,114787.0
Hal Jordan and the Green Lantern Corps Rebirth,2.99,DC,113965.0
Hal Jordan and the Green Lantern Corps,2.99,DC,108708.0
Wonder Woman,2.99,DC,103759.0
Flash,2.99,DC,103308.0
Titans,2.99,DC,102433.0
Superman,2.99,DC,101953.0
Detective Comics,2.99,DC,100626.0
Batgirl and the Birds of Prey Rebirth,2.99,DC,99151.0
Superman,2.99,DC,97606.0
Flash,2.99,DC,97334.0
Batgirl,2.99,DC,96177.0
Wonder Woman,2.99,DC,94465.0
Detective Comics,2.99,DC,92172.0
Star Wars,3.99,Marvel,90863.0
Red Hood and the Outlaws Rebirth,2.99,DC,88838.0
Amazing Spider-Man,3.99,Marvel,87994.0
Star Wars Han Solo,3.99,Marvel,83738.0
Action Comics,2.99,DC,83337.0
Green Lanterns,2.99,DC,82062.0
Green Lanterns,2.99,DC,78708.0
Darth Vader,3.99,Marvel,77430.0
Hellblazer Rebirth,2.99,DC,76731.0
Walking Dead,2.99,Image,76355.0
Action Comics,2.99,DC,75710.0
Green Arrow,2.99,DC,72864.0
Green Arrow,2.99,DC,72849.0
Black Panther,3.99,Marvel,72302.0
Betty & Veronica,3.99,Archie,70830.0
Aquaman,2.99,DC,70500.0
Aquaman,2.99,DC,68360.0
Captain America Steve Rogers,3.99,Marvel,65455.0
Deadpool And Mercs For Money,3.99,Marvel,65339.0
Deadpool,3.99,Marvel,62108.0
Spider-Man Deadpool,3.99,Marvel,62060.0
Star Wars Poe Dameron,3.99,Marvel,57712.0
Old Man Logan,3.99,Marvel,55311.0
Spider-Man,3.99,Marvel,52731.0
Civil War II Amazing Spider-Man,3.99,Marvel,52458.0
Deadpool Vs Gambit,3.99,Marvel,49815.0
Old Man Logan,3.99,Marvel,49804.0
Invincible Iron Man,3.99,Marvel,49439.0
Star Wars Force Awakens Adaptation,3.99,Marvel,49423.0
Mighty Thor,3.99,Marvel,48712.0
Extraordinary X-Men,3.99,Marvel,48609.0
Civil War II Kingpin,4.99,Marvel,48289.0
Uncanny X-Men,3.99,Marvel,48025.0
Punisher,3.99,Marvel,46534.0
All New All Different Avengers,3.99,Marvel,46313.0
Uncanny Avengers,3.99,Marvel,45452.0
Harley Quinn,3.99,DC,45443.0
Civil War II X-Men,3.99,Marvel,44960.0
Flintstones,3.99,DC,43996.0
Daredevil,3.99,Marvel,43009.0
All New X-Men,3.99,Marvel,42883.0
Moon Knight,3.99,Marvel,40012.0
Amazing Spider-Man,3.99,Marvel,39624.0
All New Wolverine,4.99,Marvel,38579.0
Civil War II Choosing Sides,3.99,Marvel,38507.0
Guardians of Galaxy,3.99,Marvel,36614.0
Paper Girls,2.99,Image,35392.0
Spider-Gwen,3.99,Marvel,35136.0
Civil War II Choosing Sides,3.99,Marvel,34644.0
Snotgirl,2.99,Image,34332.0
Daredevil Punisher,4.99,Marvel,34269.0
Gwenpool,3.99,Marvel,33174.0
Rom,4.99,IDW,33107.0
New Avengers,3.99,Marvel,32337.0
Future Quest,3.99,DC,30710.0
Scooby Apocalypse,3.99,DC,29494.0
Captain America Sam Wilson,3.99,Marvel,29145.0
New Avengers,3.99,Marvel,28603.0
Mighty Morphin Power Rangers,3.99,Boom,28505.0
Ms Marvel,3.99,Marvel,28313.0
Civil War II Gods of War,3.99,Marvel,28149.0
Future Quest,3.99,DC,27786.0
