title,price,publisher,units
Avengers ,3.99,Marvel,163867.0
Siege ,3.99,Marvel,113752.0
Batman Return of Bruce Wayne ,3.99,DC,108534.0
Secret Avengers ,3.99,Marvel,106750.0
Brightest Day ,2.99,DC,103326.0
Batman Return of Bruce Wayne ,3.99,DC,93606.0
Brightest Day ,2.99,DC,90245.0
Green Lantern ,2.99,DC,88292.0
Batman And Robin ,2.99,DC,84843.0
Uncanny X-Men ,2.99,Marvel,77056.0
New Avengers Finale ,4.99,Marvel,76918.0
Flash ,2.99,DC,76560.0
Dark Avengers ,3.99,Marvel,71509.0
Green Lantern Corps ,2.99,DC,68826.0
X-Men Legacy ,2.99,Marvel,64850.0
X-Force ,2.99,Marvel,62509.0
Justice League of America ,3.99,DC,62465.0
Batman ,2.99,DC,62377.0
Thor ,2.99,Marvel,61779.0
Sentry Fallen Sun,3.99,Marvel,60883.0
Amazing Spider-Man ,2.99,Marvel,57969.0
Amazing Spider-Man ,2.99,Marvel,57239.0
Amazing Spider-Man ,2.99,Marvel,56723.0
Astonishing Spider-Man Wolverine ,3.99,Marvel,56518.0
Astonishing X-Men Xenogenesis ,3.99,Marvel,55428.0
Invincible Iron Man ,2.99,Marvel,53625.0
Ultimate Comics New Ultimates ,3.99,Marvel,53323.0
Ultimate Comics Avengers 2 ,3.99,Marvel,52939.0
Justice League Generation Lost ,2.99,DC,50784.0
Birds of Prey ,2.99,DC,50428.0
Hulk ,3.99,Marvel,49618.0
New Mutants ,2.99,Marvel,49583.0
Superman War of the Supermen ,2.99,DC,48357.0
Incredible Hulk ,3.99,Marvel,46670.0
Dark Wolverine ,2.99,Marvel,46315.0
Buffy the Vampire Slayer ,2.99,Dark Horse,45446.0
Superman War of the Supermen ,2.99,DC,44828.0
Justice League Generation Lost ,2.99,DC,44711.0
Legion of Super Heroes ,3.99,DC,44415.0
Superman War of the Supermen ,2.99,DC,43056.0
Deadpool ,2.99,Marvel,42761.0
Superman War of the Supermen ,2.99,DC,42436.0
X-Factor ,2.99,Marvel,41745.0
Detective Comics ,3.99,DC,41501.0
Amazing Spider-Man Annual ,3.99,Marvel,41388.0
Siege Embedded ,3.99,Marvel,40054.0
Ultimate Comics Spider-Man ,3.99,Marvel,39690.0
Wolverine ,4.99,Marvel,38990.0
Fantastic Four ,2.99,Marvel,38415.0
Avengers Initiative ,2.99,Marvel,38158.0
Red Robin ,2.99,DC,36273.0
Wolverine Origins ,2.99,Marvel,35999.0
X-Men Second Coming Revelations Blind Science ,3.99,Marvel,35483.0
Adventure Comics ,3.99,DC,34794.0
DC Universe Legacies ,3.99,DC,34429.0
Zatanna ,2.99,DC,33691.0
Age of Heroes ,3.99,Marvel,33573.0
X-Men Hellbound ,3.99,Marvel,33345.0
Thunderbolts ,2.99,Marvel,33276.0
Izombie ,1.0,DC,33025.0
Superman Batman ,2.99,DC,32047.0
Titans Villains for Hire Special ,4.99,DC,31718.0
Marvels Project ,3.99,Marvel,31345.0
Justice League the Rise of Arsenal ,3.99,DC,31246.0
First Wave ,3.99,DC,30705.0
Deadpool Merc With A Mouth ,2.99,Marvel,30677.0
Wolverine Weapon X ,3.99,Marvel,29773.0
Thanos Imperative Ignition ,3.99,Marvel,29716.0
Secret Warriors ,2.99,Marvel,29340.0
Iron Man Legacy ,2.99,Marvel,29175.0
Batgirl ,2.99,DC,28641.0
Doomwar ,3.99,Marvel,28307.0
Deadpool Corps ,2.99,Marvel,28236.0
