title,price,publisher,units
Dark Nights Metal,4.99,DC,261997.0
Batman,2.99,DC,104666.0
Batman,2.99,DC,100787.0
Secret Empire,4.99,Marvel,86123.0
Generations Wolverine & All-New Wolverine,4.99,Marvel,85688.0
Secret Empire,4.99,Marvel,81488.0
Secret Empire,4.99,Marvel,77072.0
Generations Unworthy Thor & Mighty Thor,4.99,Marvel,76400.0
Star Wars,3.99,Marvel,66628.0
Star Wars,3.99,Marvel,65943.0
Walking Dead,2.99,Image,65855.0
Star Wars Jedi Republic Mace Windu,3.99,Marvel,62543.0
Generations Banner Hulk & Totally Awesome Hulk,4.99,Marvel,61311.0
Star Wars Darth Vader,3.99,Marvel,58380.0
All Star Batman,4.99,DC,56990.0
Generations Phoenix & Jean Grey,4.99,Marvel,55972.0
Detective Comics,2.99,DC,54259.0
Amazing Spider-Man,3.99,Marvel,54102.0
Flash,2.99,DC,54076.0
Detective Comics,2.99,DC,52975.0
Flash,2.99,DC,52819.0
Astonishing X-Men,3.99,Marvel,51353.0
Justice League,2.99,DC,51048.0
Inhumans Once Future Kings,3.99,Marvel,50452.0
Justice League,2.99,DC,50023.0
Superman,2.99,DC,49294.0
Superman,2.99,DC,48922.0
Generations Hawkeye & Hawkeye,4.99,Marvel,45069.0
X-Men Gold,3.99,Marvel,44853.0
Star Wars Rogue One Cassian & K2So Special,4.99,Marvel,43765.0
X-Men Gold,3.99,Marvel,43439.0
Wonder Woman,2.99,DC,41837.0
Spider-Men II,3.99,Marvel,41765.0
Saga,2.99,Image,41368.0
Peter Parker Spectacular Spider-Man,3.99,Marvel,41282.0
Edge of Venomverse,3.99,Marvel,41274.0
Old Man Logan,3.99,Marvel,41197.0
Wonder Woman,2.99,DC,41077.0
Action Comics,2.99,DC,41014.0
Action Comics,2.99,DC,40607.0
Edge of Venomverse,3.99,Marvel,40548.0
Captain America,4.99,Marvel,40428.0
X-Men Blue,3.99,Marvel,40118.0
Harley Quinn,3.99,DC,39093.0
X-Men Blue,3.99,Marvel,38714.0
Deadpool Kills Marvel Universe Again,3.99,Marvel,38692.0
Mighty Thor,3.99,Marvel,37490.0
Titans,3.99,DC,37283.0
