title,price,publisher,units
Dark Knight III Master Race,5.99,DC,440234.0
Star Wars Vader Down,4.99,Marvel,384969.0
Deadpool,4.99,Marvel,180565.0
Secret Wars,3.99,Marvel,177019.0
Extraordinary X-Men,4.99,Marvel,133716.0
All New All Different Avengers,4.99,Marvel,128570.0
Star Wars,3.99,Marvel,126780.0
Uncanny X-Men,5.99,Marvel,126447.0
Star Wars,3.99,Marvel,123133.0
All New Wolverine,4.99,Marvel,119786.0
Darth Vader,3.99,Marvel,113448.0
Mighty Thor,4.99,Marvel,112053.0
Batman,3.99,DC,106989.0
Amazing Spider-Man,3.99,Marvel,93848.0
Deadpool,3.99,Marvel,92008.0
Darth Vader,3.99,Marvel,90077.0
Batman Europa,4.99,DC,80721.0
Ms. Marvel,4.99,Marvel,79222.0
Carnage,3.99,Marvel,69773.0
All New Hawkeye,3.99,Marvel,68933.0
Walking Dead,2.99,Image,65526.0
Doctor Strange,3.99,Marvel,65091.0
Chewbacca,3.99,Marvel,64672.0
Extraordinary X-Men,3.99,Marvel,64595.0
Spider-Gwen,3.99,Marvel,62209.0
Web Warriors,4.99,Marvel,62096.0
Ultimates,3.99,Marvel,61406.0
Howard The Duck,4.99,Marvel,61346.0
Venom Space Knight,3.99,Marvel,59151.0
Invincible Iron Man,3.99,Marvel,59069.0
Harley Quinn,3.99,DC,58344.0
Chewbacca,3.99,Marvel,58051.0
Silk,3.99,Marvel,57140.0
All New Wolverine,3.99,Marvel,55634.0
Uncanny Avengers,3.99,Marvel,55008.0
Saga,2.99,Image,53980.0
Spider-Woman,3.99,Marvel,53885.0
Justice League of America,3.99,DC,52604.0
Guardians of Galaxy,3.99,Marvel,51690.0
Drax,3.99,Marvel,49601.0
Thors,3.99,Marvel,48113.0
Avengers Vs Infinity,5.99,Marvel,47490.0
Detective Comics,3.99,DC,47256.0
Star-Lord,3.99,Marvel,47104.0
Batman and Robin Eternal,2.99,DC,46545.0
Paper Girls,2.99,Image,46274.0
Nova,3.99,Marvel,45536.0
Batman and Robin Eternal,2.99,DC,45081.0
Hercules,3.99,Marvel,44512.0
Illuminati,3.99,Marvel,44163.0
Batman and Robin Eternal,2.99,DC,43825.0
Kanan,3.99,Marvel,42824.0
Batman and Robin Eternal,2.99,DC,42763.0
Vision,3.99,Marvel,42119.0
Superman,3.99,DC,41657.0
New Avengers,3.99,Marvel,41630.0
Carnage,3.99,Marvel,41576.0
Superman American Alien,3.99,DC,41441.0
Uncanny Inhumans,3.99,Marvel,41321.0
Infinity Gauntlet,3.99,Marvel,40464.0
Black Knight,3.99,Marvel,39381.0
Green Lantern,3.99,DC,38976.0
Moon Girl and Devil Dinosaur,3.99,Marvel,38133.0
Batman Superman,3.99,DC,38056.0
We Stand On Guard,2.99,Image,37227.0
Uncanny Avengers Annual,4.99,Marvel,36481.0
Flash,3.99,DC,36153.0
Robin Son of Batman,3.99,DC,35633.0
James Bond,3.99,Dynamite,35632.0
Action Comics,3.99,DC,35569.0
Huck,3.5,Image,35299.0
Spider-Man 2099,3.99,Marvel,34969.0
Contest of Champions,3.99,Marvel,34942.0
Justice League Darkseid War Flash,3.99,DC,34313.0
Harley Quinn & Power Girl,3.99,DC,34127.0
Fight Club 2,3.99,Dark Horse,34105.0
Wonder Woman,3.99,DC,34042.0
Captain America Sam Wilson,3.99,Marvel,33984.0
Goddamned,3.99,Image,33809.0
Justice League Darkseid War Superman,3.99,DC,33584.0
Justice League Darkseid War Green Lantern,3.99,DC,33104.0
New Suicide Squad,2.99,DC,32925.0
Captain America White,3.99,Marvel,32858.0
Wrath of the Eternal Warrior,3.99,Valiant,32528.0
Deathstroke,2.99,DC,31939.0
Grayson,3.99,DC,31831.0
I Hate Fairyland,3.5,Image,31626.0
Astonishing Ant-Man,3.99,Marvel,31358.0
Superman Wonder Woman,3.99,DC,31315.0
Justice League Darkseid War Shazam,3.99,DC,31087.0
Spider-Gwen,4.99,Marvel,30062.0
Monstress,4.99,Image,30041.0
Starfire,2.99,DC,27941.0
Batman Beyond,2.99,DC,27778.0
DC Comics Bombshells,3.99,DC,27239.0
Teen Titans,2.99,DC,26511.0
Aquaman,3.99,DC,25962.0
Archie,3.99,Archie,25824.0
Back To The Future,3.99,IDW,25751.0
Klaus,3.99,Boom,25674.0
DC Comics Bombshells,3.99,DC,25335.0
Tokyo Ghost,3.99,Image,25198.0
Green Arrow,2.99,DC,24393.0
Outcast By Kirkman & Azaceta,2.99,Image,24051.0
Groot,3.99,Marvel,23714.0
Descender,2.99,Image,23684.0
Angela Queen of Hel,3.99,Marvel,23264.0
Unbeatable Squirrel Girl,3.99,Marvel,23064.0
Superman Lois and Clark,3.99,DC,22898.0
Titans Hunt,3.99,DC,22466.0
Sinestro,2.99,DC,22331.0
Earth 2 Society,2.99,DC,21948.0
Star Trek Green Lantern,3.99,IDW,21801.0
Catwoman,2.99,DC,21661.0
Squadron Sinister,3.99,Marvel,21491.0
Secret Wars Too,4.99,Marvel,21347.0
Silver Surfer,3.99,Marvel,21343.0
Green Lantern The Lost Army,2.99,DC,20972.0
Howling Commandos of Shield,3.99,Marvel,20498.0
Tmnt Ongoing,3.99,IDW,20384.0
Red Hood Arsenal,2.99,DC,19857.0
Wicked & Divine,3.5,Image,19360.0
Constantine The Hellblazer,2.99,DC,19328.0
We Are Robin,3.99,DC,19210.0
Batman Arkham Knight Genesis,2.99,DC,18843.0
Jupiters Circle Vol. 2,3.5,Image,18175.0
Justice League United,3.99,DC,17721.0
Black Magick,3.99,Image,17686.0
Hail Hydra,3.99,Marvel,17600.0
Batman Arkham Knight Robin Special,2.99,DC,17481.0
Shield,3.99,Marvel,17470.0
Batman Arkham Knight,3.99,DC,17091.0
Martian Manhunter,2.99,DC,17038.0
Miracleman By Gaiman and Buckingham,4.99,Marvel,16825.0
Fade Out,3.5,Image,16785.0
Southern Bastards,3.5,Image,16681.0
My Little Pony Friendship Is Magic,3.99,IDW,16303.0
Jughead,3.99,Archie,15973.0
Pretty Deadly,3.5,Image,15494.0
Secret Six,2.99,DC,15375.0
Spawn,2.99,Image,15163.0
Citizen Jack,3.99,Image,15095.0
Black Science,3.5,Image,15094.0
Justice League 3001,2.99,DC,14659.0
Rick & Morty,3.99,Oni,14603.0
Lazarus,3.5,Image,14218.0
Velvet,3.5,Image,14206.0
Ringside,3.99,Image,14205.0
Doctor Who 8th,3.99,Titan,14095.0
Buffy the Vampire Slayer Season 10,3.99,Dark Horse,13869.0
Batman 66,2.99,DC,13860.0
My Little Pony Friends Forever,3.99,IDW,13836.0
Providence,4.99,Avatar,13297.0
Call of Duty Black Ops III,3.99,Dark Horse,13104.0
Doctor Fate,2.99,DC,13090.0
Rat Queens,3.99,Image,13075.0
Hellboy BPRD 1953 Witch Tree Rawhead Bloody Bones,3.5,Dark Horse,12881.0
Invincible,2.99,Image,12561.0
Autumnlands Tooth & Claw,2.99,Image,12227.0
Bizarro,2.99,DC,12202.0
Midnighter,2.99,DC,12186.0
Beauty,3.5,Image,12154.0
Twilight Children,4.99,DC,12063.0
Godzilla In Hell,3.99,IDW,12023.0
Red Thorn,3.99,DC,11335.0
Telos,2.99,DC,11202.0
Figment 2,3.99,Marvel,11103.0
Jacked,3.99,DC,11056.0
Jem & The Holograms,3.99,IDW,11022.0
Birthright,2.99,Image,10989.0
Bat Mite,2.99,DC,10961.0
Limbo,2.99,Image,10869.0
Astro City,3.99,DC,10748.0
Unfollow,3.99,DC,10740.0
He Man The Eternity War,2.99,DC,10382.0
Lobo,2.99,DC,10382.0
Doctor Who 11th Year Two,3.99,Titan,10289.0
Transformers More Than Meets Eye,3.99,IDW,10085.0
American Vampire Second Cycle,4.99,DC,10045.0
Mortal Kombat X,3.99,DC,9992.0
Bobs Burgers Ongoing,3.99,Dynamite,9758.0
Omega Men,2.99,DC,9709.0
Sensation Comics Featuring Wonder Woman,3.99,DC,9706.0
Grumpy Cat,3.99,Dynamite,9641.0
Slash & Burn,3.99,DC,9623.0
Red Sonja Conan,3.99,Dynamite,9380.0
