title,price,publisher,units
Secret Invasion,3.99,Marvel,154656.0
Final Crisis,3.99,DC,115651.0
Hulk,2.99,Marvel,110247.0
Batman,2.99,DC,103928.0
New Avengers,2.99,Marvel,99501.0
Mighty Avengers,2.99,Marvel,87248.0
Astonishing X-Men,2.99,Marvel,86759.0
Amazing Spider-Man,3.99,Marvel,82540.0
Uncanny X-Men,2.99,Marvel,81064.0
Justice League of America,3.99,DC,80721.0
Thor,2.99,Marvel,78663.0
Justice League of America,2.99,DC,77343.0
Final Crisis Rage of Red Lanterns,3.99,DC,76398.0
Captain America,2.99,Marvel,72396.0
Justice Society of America,2.99,DC,72064.0
Astonishing X-Men Ghost Boxes,3.99,Marvel,69601.0
Amazing Spider-Man,2.99,Marvel,69060.0
Amazing Spider-Man,2.99,Marvel,68904.0
X-Men Legacy,2.99,Marvel,65880.0
Detective Comics,2.99,DC,65870.0
Dark Tower Treachery,3.99,Marvel,65724.0
Stand Captain Trips,3.99,Marvel,64436.0
Final Crisis Legion of Three Worlds,3.99,DC,64404.0
Marvel Zombies 3,3.99,Marvel,64186.0
Avengers Invaders,2.99,Marvel,63750.0
Green Lantern,2.99,DC,63375.0
Avengers Initiative,2.99,Marvel,61151.0
Ultimate Origins,2.99,Marvel,61037.0
X-Force,2.99,Marvel,59738.0
Wolverine Origins,2.99,Marvel,58834.0
Deadpool,2.99,Marvel,58553.0
Final Crisis Submit,3.99,DC,57483.0
Amazing Spider-Man Annual,3.99,Marvel,57472.0
Action Comics,2.99,DC,57400.0
Final Crisis Rogues Revenge,3.99,DC,55051.0
X-Men Original Sin,3.99,Marvel,54885.0
Superman,2.99,DC,54604.0
Secret Invasion Thor,2.99,Marvel,53731.0
Superman New Krypton Special,3.99,DC,53575.0
Invincible Iron Man,2.99,Marvel,53326.0
Final Crisis Revelations,3.99,DC,52858.0
Ultimate Spider-Man,2.99,Marvel,52577.0
Secret Invasion X-Men,2.99,Marvel,51559.0
Nightwing,2.99,DC,50582.0
Ultimate Captain America Annual,3.99,Marvel,50052.0
Trinity,2.99,DC,49168.0
Trinity,2.99,DC,48545.0
Superman Batman,2.99,DC,48181.0
Trinity,2.99,DC,47921.0
Ultimate Spider-Man Annual,3.99,Marvel,47765.0
Trinity,2.99,DC,47246.0
Batman & Outsiders,2.99,DC,46643.0
Trinity,2.99,DC,46633.0
Green Lantern Corps,2.99,DC,46310.0
Daredevil,2.99,Marvel,46196.0
Titans,2.99,DC,45448.0
Secret Invasion Inhumans,2.99,Marvel,44315.0
Skaar Son of Hulk,2.99,Marvel,44305.0
Cable,2.99,Marvel,43452.0
Incredible Hercules,2.99,Marvel,42870.0
Secret Invasion Amazing Spider-Man,2.99,Marvel,42247.0
Thor Truth of History,3.99,Marvel,42133.0
Iron Man Director of Shield,2.99,Marvel,42018.0
Thunderbolts,2.99,Marvel,41353.0
G.I. Joe A New Beginning,1.0,IDW,40927.0
Angel After The Fall,3.99,IDW,40833.0
Wolverine Manifest Destiny,2.99,Marvel,40137.0
Teen Titans,2.99,DC,39690.0
X-Men Manifest Destiny,3.99,Marvel,39628.0
X-Factor,2.99,Marvel,38547.0
Nova,2.99,Marvel,38412.0
Guardians of Galaxy,2.99,Marvel,36541.0
Young X-Men,2.99,Marvel,36479.0
Secret Invasion Front Line,2.99,Marvel,35554.0
Supergirl,2.99,DC,33953.0
Wonder Woman,2.99,DC,33579.0
Terror Titans,2.99,DC,32997.0
Supermans Pal Jimmy Olsen Special,4.99,DC,31989.0
Punisher War Journal,2.99,Marvel,31781.0
Captain America Theater of War Operation Zero Point,3.99,Marvel,31698.0
Marvel 1985,3.99,Marvel,31407.0
X-Men Worlds Apart,3.99,Marvel,31230.0
Project Superpowers Vol. 2 Supremacy,1.0,Dynamic,30700.0
Robin,2.99,DC,30077.0
Booster Gold,2.99,DC,29911.0
Hellboy in Chapel of Moloch One Shot,2.99,Dark Horse,29734.0
Civil War House of M,2.99,Marvel,29495.0
Spike After The Fall,3.99,IDW,29443.0
Boys,2.99,Dynamic,28861.0
Venom Dark Origin,2.99,Marvel,28715.0
DC Universe Decisions,2.99,DC,28518.0
Star Wars Legacy,2.99,Dark Horse,28466.0
Brave & Bold,2.99,DC,28196.0
Flash,2.99,DC,28081.0
Hulk Monster Size Special,3.99,Marvel,28040.0
Captain Britain and M.I. 13,2.99,Marvel,28029.0
