title,price,publisher,units
Star Wars,4.99,Marvel,985976.0
Batman,3.99,DC,110232.0
Amazing Spider-Man,3.99,Marvel,105458.0
Amazing Spider-Man,3.99,Marvel,103093.0
Uncanny Avengers,3.99,Marvel,74849.0
Wolverines,3.99,Marvel,73650.0
Ant-Man,4.99,Marvel,73370.0
Thor,3.99,Marvel,69497.0
Justice League,3.99,DC,68989.0
Walking Dead,2.99,Image,66097.0
Harley Quinn,2.99,DC,64735.0
All New X-Men,3.99,Marvel,51823.0
Guardians of the Galaxy,3.99,Marvel,51466.0
Detective Comics,3.99,DC,51301.0
Batman and Robin,2.99,DC,50993.0
All New Captain America,3.99,Marvel,50045.0
Spider-Verse,4.99,Marvel,49044.0
Uncanny X-Men,3.99,Marvel,48824.0
Avengers,4.99,Marvel,47483.0
Batman Eternal,2.99,DC,46832.0
Batman Eternal,2.99,DC,46648.0
Batman Eternal,2.99,DC,46516.0
Batman Eternal,2.99,DC,45912.0
Batgirl,2.99,DC,45096.0
Wolverines,3.99,Marvel,43573.0
Deadpool,3.99,Marvel,42467.0
Wolverines,3.99,Marvel,42051.0
Batman Superman,3.99,DC,41750.0
Unbeatable Squirrel Girl,3.99,Marvel,41693.0
New Avengers,3.99,Marvel,41116.0
Deadpool,3.99,Marvel,39848.0
Wolverines,3.99,Marvel,39790.0
Wonder Woman,2.99,DC,39669.0
Rocket Raccoon,3.99,Marvel,39432.0
Green Lantern,2.99,DC,39342.0
Multiversity Guidebook,7.99,DC,38672.0
Superior Iron Man,3.99,Marvel,38515.0
Grayson,2.99,DC,38505.0
Spider-Woman,3.99,Marvel,38484.0
Spider-Man 2099,3.99,Marvel,38455.0
Avengers,4.99,Marvel,38078.0
Spider-Man 2099,3.99,Marvel,37484.0
Angela Asgard's Assassin,3.99,Marvel,36992.0
Superman Wonder Woman,3.99,DC,36877.0
Hawkeye Vs Deadpool,3.99,Marvel,36082.0
Star Trek Planet of the Apes,3.99,IDW,35733.0
Flash,2.99,DC,35180.0
Action Comics,3.99,DC,35018.0
Spider-Man and X-Men,3.99,Marvel,34329.0
Shield,3.99,Marvel,33965.0
Thanos Vs Hulk,3.99,Marvel,33891.0
Deathstroke,2.99,DC,33011.0
Dying and the Dead,4.5,Image,32612.0
New Suicide Squad,2.99,DC,32304.0
Daredevil,3.99,Marvel,31989.0
Spider-Verse Team Up,3.99,Marvel,31617.0
New 52 Futures End,2.99,DC,31338.0
New 52 Futures End,2.99,DC,31202.0
New 52 Futures End,2.99,DC,30992.0
Teen Titans,2.99,DC,30955.0
Deadpools Art of War,3.99,Marvel,30865.0
New 52 Futures End,2.99,DC,30510.0
Scarlet Spiders,3.99,Marvel,30262.0
Miles Morales Ultimate Spider-Man,3.99,Marvel,30135.0
Fantastic Four,3.99,Marvel,30118.0
Amazing X-Men,3.99,Marvel,29868.0
X-Men,3.99,Marvel,29650.0
Jupiters Legacy,4.99,Image,29055.0
Justice League United,3.99,DC,28720.0
Earth 2,2.99,DC,28618.0
Amazing X-Men,3.99,Marvel,28416.0
Aquaman,2.99,DC,28356.0
Legendary Star Lord,3.99,Marvel,28174.0
Green Lantern Corps,2.99,DC,27765.0
Hulk,3.99,Marvel,27553.0
Operation Sin,3.99,Marvel,26732.0
Bitch Planet,3.5,Image,26508.0
Sinestro,2.99,DC,26346.0
Magneto,3.99,Marvel,26306.0
Avengers No More Bullying,1.99,Marvel,26164.0
Earth 2 Worlds End,2.99,DC,25600.0
Earth 2 Worlds End,2.99,DC,25562.0
Captain America and Mighty Avengers,3.99,Marvel,25352.0
Earth 2 Worlds End,2.99,DC,25331.0
Legendary Star Lord,3.99,Marvel,25227.0
Death of Wolverine Weapon X Program,3.99,Marvel,24955.0
Earth 2 Worlds End,2.99,DC,24955.0
Moon Knight,3.99,Marvel,24464.0
Inhuman,3.99,Marvel,24410.0
Fade Out,3.5,Image,23902.0
Silver Surfer,3.99,Marvel,23420.0
Supergirl,2.99,DC,22677.0
Gotham Academy,2.99,DC,22576.0
Catwoman,2.99,DC,22386.0
Bucky Barnes Winter Soldier,3.99,Marvel,22125.0
Sex Criminals,3.5,Image,22067.0
Green Lantern New Guardians,2.99,DC,21992.0
Arkham Manor,2.99,DC,21617.0
Red Lanterns,2.99,DC,21573.0
Punisher,3.99,Marvel,21382.0
Gotham By Midnight,2.99,DC,21330.0
ODYC,3.99,Image,21316.0
All New X-Factor,3.99,Marvel,21132.0
Mortal Kombat X,3.99,DC,21062.0
Wicked & Divine,3.5,Image,20893.0
Guardians 3000,3.99,Marvel,20318.0
Black Widow,3.99,Marvel,20292.0
Justice League Dark,3.99,DC,20222.0
Green Arrow,2.99,DC,20207.0
Autumnlands Tooth & Claw,2.99,Image,20173.0
Loki Agent of Asgard,3.99,Marvel,19856.0
