title,price,publisher,units
Siege,3.99,Marvel,108484.0
Green Lantern,3.99,DC,106444.0
Batman and Robin,2.99,DC,87780.0
Captain America Reborn,3.99,Marvel,84844.0
New Avengers,3.99,Marvel,78202.0
Amazing Spider-Man,3.99,Marvel,76730.0
Green Lantern Corps,2.99,DC,76458.0
Dark Avengers,3.99,Marvel,73712.0
Blackest Night The Flash,2.99,DC,69381.0
Uncanny X-Men,2.99,Marvel,65758.0
Captain America,3.99,Marvel,63948.0
Batman,2.99,DC,63467.0
Justice League of America,3.99,DC,62262.0
Amazing Spider-Man,2.99,Marvel,61969.0
Blackest Night Wonder Woman,2.99,DC,61372.0
Blackest Night JSA,2.99,DC,58751.0
Amazing Spider-Man,2.99,Marvel,56837.0
Thor,2.99,Marvel,55353.0
Hulk,3.99,Marvel,54266.0
Siege Embedded,3.99,Marvel,53170.0
Dark Wolverine,2.99,Marvel,52015.0
X-Force,2.99,Marvel,50848.0
X-Men Legacy,2.99,Marvel,49200.0
Justice League Cry for Justice,3.99,DC,49193.0
Buffy The Vampire Slayer,2.99,Dark Horse,47013.0
Mighty Avengers,2.99,Marvel,46899.0
Invincible Iron Man,2.99,Marvel,46763.0
Kick Ass,2.99,Marvel,46414.0
Detective Comics,3.99,DC,45937.0
Incredible Hulk,3.99,Marvel,44855.0
Superman Secret Origin,3.99,DC,43863.0
Ultimate Comics Spider-Man,3.99,Marvel,43622.0
Adventure Comics,3.99,DC,42514.0
Fall of Hulks Red Hulk,3.99,Marvel,42482.0
Fantastic Four,2.99,Marvel,41284.0
Deadpool Merc With A Mouth,3.99,Marvel,40568.0
Justice Society of America,2.99,DC,39934.0
Catwoman,2.99,DC,39239.0
Ultimate Comics Enemy,3.99,Marvel,38880.0
Starman,2.99,DC,38671.0
Secret Six,2.99,DC,38515.0
Dark X-Men,3.99,Marvel,37873.0
Red Robin,2.99,DC,37869.0
Atom and Hawkman,2.99,DC,37854.0
Suicide Squad,2.99,DC,37818.0
Daredevil,2.99,Marvel,37135.0
Power of Shazam,2.99,DC,36793.0
Batman Widening Gyre,2.99,DC,36729.0
Avengers Initiative,2.99,Marvel,36127.0
Phantom Stranger,2.99,DC,35937.0
Blackest Night,3.99,DC,35334.0
Wolverine Origins,2.99,Marvel,35154.0
Superman Batman,2.99,DC,33869.0
Weird Western Tales,2.99,DC,33702.0
Nation X,3.99,Marvel,33596.0
Superman World of New Krypton,2.99,DC,32728.0
Deadpool Team-Up,2.99,Marvel,32671.0
JSA All Stars,3.99,DC,32601.0
Superman,2.99,DC,31940.0
Wolverine Weapon X,3.99,Marvel,31678.0
Marvels Project,3.99,Marvel,31644.0
Action Comics,3.99,DC,30678.0
New Mutants,2.99,Marvel,30572.0
Batgirl,2.99,DC,30403.0
Secret Warriors,2.99,Marvel,29894.0
X-Factor,2.99,Marvel,29732.0
Nation X X-Factor,3.99,Marvel,29617.0
Thunderbolts,2.99,Marvel,28644.0
Cable,2.99,Marvel,28414.0
Batman Streets of Gotham,3.99,DC,28313.0
Gotham City Sirens,2.99,DC,28254.0
Teen Titans,3.99,DC,27790.0
Supergirl,2.99,DC,27728.0
Spider-Woman,2.99,Marvel,27716.0
Haunt,2.99,Image,26420.0
Siege Storming Asgard,3.99,Marvel,26084.0
Joe The Barbarian,1.0,DC,25543.0
Wonder Woman,2.99,DC,25156.0
Titans,2.99,DC,24924.0
Archie,2.5,Archie,24803.0
Web of Spider-Man,3.99,Marvel,24424.0
Dark Reign Hawkeye,3.99,Marvel,24050.0
Punisher,2.99,Marvel,23734.0
Walking Dead,2.99,Image,23695.0
Incredible Hercules,3.99,Marvel,23244.0
Psylocke,3.99,Marvel,22978.0
Punishermax,3.99,Marvel,22887.0
Outsiders,2.99,DC,22626.0
Boys,2.99,Dynamic,22203.0
Booster Gold,3.99,DC,21967.0
Nova,2.99,Marvel,21841.0
Avengers Vs Agents of Atlas,3.99,Marvel,21777.0
Power Girl,2.99,DC,21760.0
Guardians of Galaxy,2.99,Marvel,21623.0
Brave and The Bold,2.99,DC,21406.0
Ms. Marvel,2.99,Marvel,21177.0
Worlds Finest,2.99,DC,21113.0
Star Wars Legacy,2.99,Dark Horse,20341.0
Angel,3.99,IDW,20280.0
Fables,2.99,DC,20180.0
Realm of Kings Inhumans,3.99,Marvel,19872.0
X-Men Origins Cyclops,3.99,Marvel,19049.0
Realm of Kings Imperial Guard,3.99,Marvel,18949.0
Punisher Max Get Castle,4.99,Marvel,18195.0
Amazing Spider-Man Presents Jackpot,3.99,Marvel,18014.0
Black Panther 2,2.99,Marvel,17881.0
X-Men Forever,3.99,Marvel,17665.0
Conan The Cimmerian Weight of Crown One Shot,3.5,Dark Horse,17571.0
Iron Man I Am Iron Man,3.99,Marvel,17544.0
Star Wars Dark Times,2.99,Dark Horse,17485.0
Wolverine Wendigo,3.99,Marvel,17476.0
Conan The Cimmerian,2.99,Dark Horse,17356.0
X-Men Forever,3.99,Marvel,17290.0
Batman Confidential,2.99,DC,17241.0
Doom Patrol,3.99,DC,17117.0
