title,price,publisher,units
Secret Wars,3.99,Marvel,169667.0
Dark Knight III Master Race,5.99,DC,158188.0
Star Wars,3.99,Marvel,139918.0
Batman Teenage Mutant Ninja Turtles,3.99,DC,134526.0
Batman,3.99,DC,127201.0
Guardians of Infinity,4.99,Marvel,121407.0
Darth Vader,3.99,Marvel,97457.0
Harley's Little Black Book,4.99,DC,92266.0
Star Wars Annual,4.99,Marvel,89635.0
Darth Vader Annual,4.99,Marvel,86478.0
Justice League,3.99,DC,84970.0
Daredevil,3.99,Marvel,84500.0
Amazing Spider-Man,3.99,Marvel,82066.0
All New X-Men,3.99,Marvel,81342.0
Deadpool,4.99,Marvel,81240.0
Gwenpool Special,5.99,Marvel,80768.0
Amazing Spider-Man,3.99,Marvel,79122.0
Justice League,3.99,DC,75660.0
Totally Awesome Hulk,4.99,Marvel,74471.0
Deadpool,3.99,Marvel,72357.0
Mighty Thor,3.99,Marvel,70331.0
Harley Quinn,3.99,DC,69168.0
All New All Different Avengers,3.99,Marvel,67154.0
Amazing Spider-Man,3.99,Marvel,66092.0
Spidey,3.99,Marvel,65503.0
Walking Dead,2.99,Image,65406.0
Deadpool,3.99,Marvel,63149.0
All New Inhumans,4.99,Marvel,58123.0
Scarlet Witch,3.99,Marvel,57835.0
Invincible Iron Man,3.99,Marvel,57639.0
Deadpool and Cable Split Second,4.99,Marvel,57198.0
Doctor Strange,3.99,Marvel,57135.0
All New X-Men,3.99,Marvel,56168.0
Extraordinary X-Men,3.99,Marvel,56100.0
Justice League of America,3.99,DC,55410.0
Spider-Gwen,3.99,Marvel,54844.0
Guardians of Galaxy,3.99,Marvel,53627.0
Uncanny Avengers,3.99,Marvel,53216.0
Chewbacca,3.99,Marvel,53119.0
Batman Europa,4.99,DC,52235.0
Saga,2.99,Image,51850.0
All New Wolverine,3.99,Marvel,50990.0
Daredevil,3.99,Marvel,49758.0
Batman Europa,4.99,DC,49474.0
Extraordinary X-Men,3.99,Marvel,49079.0
Squadron Supreme,3.99,Marvel,48247.0
Superman,3.99,DC,47377.0
Ms Marvel,3.99,Marvel,46610.0
Patsy Walker AKA Hellcat,3.99,Marvel,46198.0
Detective Comics,3.99,DC,45867.0
Green Lantern,3.99,DC,45706.0
Robin War,4.99,DC,45058.0
Paper Girls,2.99,Image,43737.0
Uncanny Inhumans,3.99,Marvel,43036.0
Deadpool,3.99,Marvel,42615.0
Flash,3.99,DC,42129.0
Batman and Robin Eternal,2.99,DC,41943.0
Batman and Robin Eternal,2.99,DC,41505.0
Kanan,3.99,Marvel,40938.0
Batman and Robin Eternal,2.99,DC,40557.0
Batman and Robin Eternal,2.99,DC,40297.0
Wonder Woman,3.99,DC,40123.0
Batman and Robin Eternal,2.99,DC,39613.0
Red Wolf,3.99,Marvel,39288.0
Silk,3.99,Marvel,38356.0
Ultimates,3.99,Marvel,37055.0
New Avengers,3.99,Marvel,36669.0
Vision,3.99,Marvel,36107.0
Ultimate End,4.99,Marvel,35926.0
Grayson,3.99,DC,35765.0
All New Hawkeye,3.99,Marvel,35363.0
We Stand On Guard,2.99,Image,35177.0
