title,price,publisher,units
Dark Nights Metal,4.99,DC,187583.0
Doomsday Clock,4.99,DC,149581.0
Amazing Spider-Man,3.99,Marvel,128189.0
Weapon H,4.99,Marvel,98651.0
Batman,2.99,DC,93825.0
Mighty Thor,3.99,Marvel,93082.0
Infinity Countdown,4.99,Marvel,93029.0
Batman,2.99,DC,91649.0
Oblivion Song By Kirkman & De Felici,3.99,Image,80287.0
Batman White Knight,3.99,DC,75396.0
Walking Dead,3.99,Image,74828.0
Daredevil,5.99,Marvel,67100.0
True Believers Venom Vs. Spider-Man,1.0,Marvel,65882.0
Star Wars,3.99,Marvel,55650.0
New Mutants Dead Souls,3.99,Marvel,54350.0
Avengers,4.99,Marvel,54061.0
Star Wars,3.99,Marvel,52408.0
Star Wars Darth Vader,3.99,Marvel,52372.0
Action Comics,2.99,DC,51534.0
Detective Comics,2.99,DC,51341.0
Detective Comics,2.99,DC,50556.0
X-Men Red,3.99,Marvel,49084.0
Flash,2.99,DC,46170.0
Avengers,3.99,Marvel,46037.0
Flash,2.99,DC,45616.0
Saga,2.99,Image,45546.0
Avengers,3.99,Marvel,44651.0
Avengers,3.99,Marvel,44596.0
Justice League,2.99,DC,44562.0
Superman,2.99,DC,43799.0
Justice League,2.99,DC,43675.0
Superman,2.99,DC,42291.0
Thanos,3.99,Marvel,42231.0
Mister Miracle,3.99,DC,40337.0
X-Men Gold,3.99,Marvel,38531.0
Star Wars Thrawn,3.99,Marvel,37304.0
X-Men Blue,3.99,Marvel,36166.0
Old Man Logan,3.99,Marvel,36002.0
Wonder Woman,2.99,DC,35358.0
Captain America,3.99,Marvel,35112.0
Wonder Woman,2.99,DC,35043.0
X-Men Gold,3.99,Marvel,35008.0
Terrifics,2.99,DC,34525.0
Gideon Falls,3.99,Image,33537.0
Shadowman (2018),3.99,Valiant,33167.0
Old Man Logan,3.99,Marvel,33110.0
Doctor Strange Damnation,3.99,Marvel,32900.0
X-Men Blue,3.99,Marvel,32045.0
Brave & The Bold Batman & Wonder Woman,3.99,DC,31831.0
Invincible Iron Man,3.99,Marvel,31717.0
Astonishing X-Men,3.99,Marvel,31577.0
Old Man Hawkeye,3.99,Marvel,31339.0
Batman Teenage Mutant Ninja Turtles II,3.99,DC,31087.0
Peter Parker Spectacular Spider-Man,3.99,Marvel,31014.0
Supergirl,3.99,DC,30669.0
Harley Quinn,2.99,DC,30593.0
Harley Quinn,2.99,DC,30318.0
Doctor Strange Damnation,3.99,Marvel,30260.0
Star Wars Doctor Aphra,3.99,Marvel,29742.0
Titans,3.99,DC,29674.0
Damnation Johnny Blaze Ghost Rider,3.99,Marvel,29562.0
Justice League of America,2.99,DC,29367.0
Marvel Two-In-One,3.99,Marvel,29021.0
Despicable Deadpool,3.99,Marvel,29006.0
Super Sons,3.99,DC,28999.0
Hal Jordan and the Green Lantern Corps,2.99,DC,28819.0
Venom,3.99,Marvel,28593.0
Hal Jordan and the Green Lantern Corps,2.99,DC,28291.0
Peter Parker Spectacular Spider-Man,3.99,Marvel,28155.0
