title,price,publisher,units
Batman,3.99,DC,107578.0
Walking Dead,2.99,Image,106090.0
Spider-Geddon,3.99,Marvel,104899.0
Batman,3.99,DC,95296.0
Spider-Gwen Ghost-Spider,3.99,Marvel,88923.0
Heroes In Crisis,3.99,DC,88547.0
Venom,3.99,Marvel,87198.0
Justice League,3.99,DC,84179.0
Amazing Spider-Man,3.99,Marvel,83013.0
Amazing Spider-Man,3.99,Marvel,82833.0
Return of Wolverine,3.99,Marvel,80211.0
Venom Annual,4.99,Marvel,75032.0
Justice League,3.99,DC,72687.0
Catwoman,3.99,DC,72130.0
Superman,3.99,DC,67197.0
Infinity Wars,4.99,Marvel,63612.0
Detective Comics,3.99,DC,61040.0
Walking Dead,3.99,Image,60814.0
Action Comics,3.99,DC,60420.0
Batman Secret Files,4.99,DC,58707.0
Avengers,3.99,Marvel,58185.0
Flash,3.99,DC,57439.0
X-Men Black Emma Frost,4.99,Marvel,55731.0
Wonder Woman,3.99,DC,55178.0
Justice League Aquaman Drowned Earth,4.99,DC,53820.0
Spider-Geddon,3.99,Marvel,53603.0
Justice League Dark,3.99,DC,53443.0
Captain America,3.99,Marvel,52253.0
Detective Comics,3.99,DC,50318.0
Thor,3.99,Marvel,50076.0
X-Men Black Magneto,4.99,Marvel,49660.0
Wonder Woman & Justice League Dark Witching Hour,4.99,DC,48946.0
Immortal Hulk,3.99,Marvel,48902.0
Justice League Odyssey,3.99,DC,46662.0
Star Wars,3.99,Marvel,45611.0
Star Wars Darth Vader,3.99,Marvel,45458.0
Supergirl,3.99,DC,44775.0
Black Panther Vs. Deadpool,3.99,Marvel,44533.0
Cosmic Ghost Rider,3.99,Marvel,44304.0
Flash,3.99,DC,44251.0
Justice League Dark & Wonder Woman The Witching Hour,4.99,DC,43456.0
X-Men Black Mystique,4.99,Marvel,43039.0
Wonder Woman,3.99,DC,42217.0
Harley Quinn,3.99,DC,41301.0
X-Men Black Juggernaut,4.99,Marvel,41092.0
Tony Stark Iron Man,3.99,Marvel,40730.0
Extermination,3.99,Marvel,40116.0
Tony Stark Iron Man,3.99,Marvel,39944.0
