title,price,publisher,units
DC Universe Rebirth,2.99,DC,235791.0
Civil War II,4.99,Marvel,177283.0
Punisher,3.99,Marvel,110726.0
Batman,3.99,DC,102197.0
Captain America Steve Rogers,4.99,Marvel,99768.0
Star Wars,3.99,Marvel,95156.0
Justice League,5.99,DC,92423.0
Darth Vader,4.99,Marvel,86641.0
Black Panther,3.99,Marvel,77654.0
Amazing Spider-Man,3.99,Marvel,74963.0
Scooby Apocalypse,3.99,DC,69520.0
Star Wars Poe Dameron,3.99,Marvel,68962.0
Walking Dead,2.99,Image,68922.0
Batman Teenage Mutant Ninja Turtles,3.99,DC,64911.0
Spider-Man Deadpool,3.99,Marvel,63821.0
Deadpool,3.99,Marvel,62900.0
Deadpool,3.99,Marvel,57805.0
Deadpool Last Days of Magic,4.99,Marvel,55679.0
Superman,3.99,DC,54317.0
Old Man Logan,3.99,Marvel,52761.0
All New All Different Avengers,3.99,Marvel,52296.0
All New X-Men,4.99,Marvel,51549.0
Uncanny X-Men,3.99,Marvel,50936.0
Extraordinary X-Men,3.99,Marvel,50015.0
Spider-Gwen,3.99,Marvel,49681.0
Doctor Strange,3.99,Marvel,49427.0
Invincible Iron Man,3.99,Marvel,49334.0
Spider-Man,3.99,Marvel,49167.0
Future Quest,3.99,DC,48627.0
Obi-Wan and Anakin,3.99,Marvel,48430.0
Mighty Thor,3.99,Marvel,47425.0
Thunderbolts,3.99,Marvel,45169.0
Detective Comics,3.99,DC,43961.0
Harley Quinn,3.99,DC,43858.0
Daredevil,3.99,Marvel,43704.0
Deadpool Mercs For Money,3.99,Marvel,43104.0
Daredevil Punisher,4.99,Marvel,42145.0
Amazing Spider-Man,3.99,Marvel,41907.0
Action Comics,3.99,DC,40623.0
Uncanny Avengers,3.99,Marvel,40025.0
Empress,3.99,Marvel,38758.0
Mighty Morphin Power Rangers,3.99,Boom,38537.0
Guardians of the Galaxy,3.99,Marvel,38404.0
All New Wolverine,3.99,Marvel,38242.0
Gwenpool,3.99,Marvel,38162.0
Harley Quinn and Her Gang of Harleys,3.99,DC,37846.0
Moon Knight,3.99,Marvel,35489.0
International Iron Man,3.99,Marvel,35282.0
Deadpool Masacre,3.99,Marvel,34463.0
Nighthawk,3.99,Marvel,34039.0
Flash,3.99,DC,33878.0
Gwenpool,4.99,Marvel,33797.0
Batman Superman,3.99,DC,32991.0
Green Lantern,3.99,DC,32936.0
Flash,3.99,DC,32831.0
Black Widow,3.99,Marvel,30968.0
Silk,3.99,Marvel,30884.0
X-Men '92,3.99,Marvel,30112.0
Ms Marvel,3.99,Marvel,29840.0
A-Force,3.99,Marvel,29706.0
Wonder Woman,3.99,DC,29673.0
New Avengers,3.99,Marvel,29163.0
Superman Wonder Woman,3.99,DC,28569.0
Uncanny Inhumans,3.99,Marvel,28527.0
Captain America Sam Wilson,3.99,Marvel,27480.0
4001 AD,3.99,Valiant,27130.0
Spider-Woman,3.99,Marvel,27118.0
Totally Awesome Hulk,3.99,Marvel,26775.0
Ultimates,3.99,Marvel,26500.0
Batgirl,2.99,DC,26492.0
Power Man and Iron Fist,3.99,Marvel,26308.0
Superman American Alien,3.99,DC,26271.0
Uncanny Inhumans,3.99,Marvel,25216.0
Captain Marvel,3.99,Marvel,23812.0
Grayson,3.99,DC,23762.0
Karnak,3.99,Marvel,23748.0
Carnage,3.99,Marvel,23697.0
Invader Zim,3.99,Oni,23567.0
New Suicide Squad,2.99,DC,23425.0
Spider-Man 2099,3.99,Marvel,23040.0
Robin Son of Batman,3.99,DC,22428.0
Aquaman,3.99,DC,22246.0
Mockingbird,3.99,Marvel,21912.0
Spidey,3.99,Marvel,21794.0
Poison Ivy Cycle of Life and Death,2.99,DC,21655.0
Tokyo Ghost,3.99,Image,21487.0
Superman The Coming of the Supermen,3.99,DC,21395.0
True Believers Star Wars Classic,1.0,Marvel,21331.0
Rocket Raccoon and Groot,3.99,Marvel,21138.0
Deathstroke,2.99,DC,21087.0
Silver Surfer,3.99,Marvel,21063.0
Monstress,3.99,Image,20850.0
Astonishing Ant-Man,3.99,Marvel,20799.0
Green Arrow,2.99,DC,20559.0
Amazing Spider-Man and Silk Spiderfly Effect,4.99,Marvel,19949.0
Vision,3.99,Marvel,19623.0
Squadron Supreme,3.99,Marvel,19486.0
Afterlife With Archie,3.99,Archie,19276.0
