title,price,publisher,units
Batman,3.99,DC,132147.0
Thanos Rising,3.99,Marvel,114720.0
Jupiters Legacy,2.99,Image,105437.0
Age of Ultron,3.99,Marvel,101057.0
Justice League,3.99,DC,100943.0
Age of Ultron,3.99,Marvel,97982.0
Age of Ultron,3.99,Marvel,97242.0
Walking Dead,2.99,Image,90362.0
Batman and Red Robin,2.99,DC,89182.0
Guardians of the Galaxy,3.99,Marvel,88184.0
Superior Spider-Man,3.99,Marvel,87945.0
Superior Spider-Man,3.99,Marvel,85671.0
All New X-Men,3.99,Marvel,84760.0
Uncanny Avengers,3.99,Marvel,80863.0
Uncanny X-Men,3.99,Marvel,80047.0
Uncanny X-Men,3.99,Marvel,78919.0
Avengers,3.99,Marvel,78905.0
Detective Comics,7.99,DC,77922.0
Avengers,3.99,Marvel,77780.0
Uncanny Avengers,3.99,Marvel,77027.0
Green Lantern,2.99,DC,71018.0
New Avengers,3.99,Marvel,63423.0
Wolverine,3.99,Marvel,57165.0
Deadpool,2.99,Marvel,57016.0
Batman Incorporated,2.99,DC,56464.0
Indestructible Hulk,3.99,Marvel,55470.0
Saga,2.99,Image,53339.0
Deadpool,2.99,Marvel,52851.0
Batman The Dark Knight,2.99,DC,52644.0
Action Comics,3.99,DC,52007.0
Thor God of Thunder,3.99,Marvel,51526.0
Superman,2.99,DC,48598.0
Captain America,3.99,Marvel,47802.0
Wolverine And X-Men,3.99,Marvel,47055.0
Nightwing,2.99,DC,46978.0
Wonder Woman,2.99,DC,46492.0
Batgirl,2.99,DC,45939.0
Savage Wolverine,3.99,Marvel,45933.0
Earth 2,2.99,DC,45468.0
Star Wars,2.99,Dark Horse,45019.0
Ultron,3.99,Marvel,44854.0
Iron Man,3.99,Marvel,43974.0
Green Lantern Corps,2.99,DC,43903.0
Wolverine And X-Men,3.99,Marvel,42718.0
Flash,2.99,DC,42079.0
East of West,3.5,Image,41838.0
Cable And X-Force,3.99,Marvel,41500.0
Green Lantern New Guardians,2.99,DC,41481.0
Fantastic Four,2.99,Marvel,41291.0
Before Watchmen Comedian,3.99,DC,40852.0
Nova,3.99,Marvel,40548.0
Daredevil,2.99,Marvel,39822.0
Hawkeye,2.99,Marvel,39678.0
Teen Titans,2.99,DC,39532.0
Fantastic Four,2.99,Marvel,39314.0
Secret Avengers,3.99,Marvel,38676.0
Thunderbolts,2.99,Marvel,36979.0
Red Hood And The Outlaws,2.99,DC,36630.0
Avengers Assemble,3.99,Marvel,35985.0
Jirni,1.0,Aspen,35777.0
Ultimate Comics Spider-Man,3.99,Marvel,34918.0
Deadpool Killustrated,2.99,Marvel,34703.0
Red Lanterns,2.99,DC,34673.0
Young Avengers,2.99,Marvel,34378.0
My Little Pony Friendship Is Magic,3.99,IDW,33903.0
FF,2.99,Marvel,32937.0
Batwoman,2.99,DC,31538.0
A Plus X,3.99,Marvel,31183.0
Constantine,2.99,DC,30789.0
Green Arrow,2.99,DC,29922.0
Avengers Arena,2.99,Marvel,29784.0
Supergirl,2.99,DC,29558.0
Swamp Thing,2.99,DC,29254.0
Avenging Spider-Man,3.99,Marvel,28740.0
X-Men Legacy,2.99,Marvel,28405.0
Catwoman,2.99,DC,28058.0
Avengers Arena,2.99,Marvel,27900.0
Batman Lil Gotham,2.99,DC,27591.0
Animal Man,2.99,DC,27562.0
Worlds Finest,2.99,DC,27453.0
Astonishing X-Men,3.99,Marvel,27090.0
X-Termination,3.99,Marvel,26538.0
Daredevil End of Days,3.99,Marvel,25577.0
Justice League Dark,2.99,DC,25407.0
He Man And The Masters of The Universe,2.99,DC,25254.0
Suicide Squad,2.99,DC,24300.0
Superboy,2.99,DC,24211.0
Scarlet Spider,2.99,Marvel,24207.0
Talon,2.99,DC,24045.0
Fearless Defenders,2.99,Marvel,23514.0
My Little Pony Micro Series,3.99,IDW,23338.0
Ultimate Comics Ultimates,3.99,Marvel,22778.0
Venom,2.99,Marvel,22327.0
Venom,2.99,Marvel,22120.0
Buffy the Vampire Slayer Season 9 Freefall,2.99,Dark Horse,21901.0
Birds of Prey,2.99,DC,21707.0
Adventure Time,3.99,Boom,21682.0
Injustice Gods Among Us,3.99,DC,21669.0
Age of Apocalypse,2.99,Marvel,21486.0
Ultimate Comics Wolverine,3.99,Marvel,21431.0
Sex,2.99,Image,21342.0
Ultimate Comics X-Men,3.99,Marvel,21139.0
Morning Glories,1.0,Image,20918.0
Adventure Time Fionna & Cake,3.99,Boom,20760.0
TMNT Ongoing,3.99,IDW,20659.0
X-Factor,2.99,Marvel,20579.0
Winter Soldier,2.99,Marvel,19395.0
Gambit,2.99,Marvel,19355.0
Wolverine Max,3.99,Marvel,19316.0
Harbinger Wars,3.99,Valiant,18729.0
Miss Fury,3.99,Dynamite,18441.0
Captain Marvel,2.99,Marvel,18344.0
Legends of The Dark Knight,3.99,DC,18201.0
X-Treme X-Men,2.99,Marvel,18007.0
Morbius Living Vampire,2.99,Marvel,17544.0
Manhattan Projects,3.5,Image,17517.0
Journey Into Mystery,2.99,Marvel,17443.0
Secret Service,4.99,Marvel,17328.0
Phantom Stranger,2.99,DC,17326.0
Star Wars Darth Vader & Ninth Assassin,3.5,Dark Horse,17278.0
Revival,2.99,Image,16977.0
Justice League of Americas Vibe,2.99,DC,16972.0
All Star Western,3.99,DC,16838.0
Dark Avengers,2.99,Marvel,16654.0
Star Wars Legacy,2.99,Dark Horse,16384.0
Batman Beyond Unlimited,3.99,DC,16283.0
Katana,2.99,DC,16157.0
Legion of Super Heroes,2.99,DC,16015.0
Spawn,2.99,Image,15994.0
Smallville Season 11,3.99,DC,15930.0
Star Trek Countdown To Darkness,3.99,IDW,15782.0
Fables,2.99,DC,15606.0
Fairest,2.99,DC,15269.0
Invincible,2.99,Image,15249.0
Thief of Thieves,2.99,Image,15201.0
Red She-Hulk,2.99,Marvel,15055.0
Batman Arkham Unhinged,3.99,DC,14702.0
Doctor Who Prisoners of Time,3.99,IDW,14653.0
Invincible Universe,2.99,Image,14526.0
Masks,3.99,Dynamite,14360.0
Harbinger,3.99,Valiant,14299.0
Angel & Faith,2.99,Dark Horse,14102.0
Shadow Year One,3.99,Dynamite,13748.0
TMNT Villain Microseries: Krang,3.99,IDW,13689.0
Stormwatch,2.99,DC,13626.0
Batwing,2.99,DC,13570.0
Masks,3.99,Dynamite,13533.0
Bloodshot,3.99,Valiant,13376.0
Dial H,2.99,DC,13355.0
G.I. Joe Cobra Files,3.99,IDW,13231.0
X-O Manowar,3.99,Valiant,13216.0
Five Ghosts Haunting of Fabian Gray,2.99,Image,13127.0
Ravagers,2.99,DC,13074.0
Chew,2.99,Image,12964.0
Demon Knights,2.99,DC,12941.0
Fury Max,3.99,Marvel,12937.0
Ame Comi Girls,3.99,DC,12878.0
Conan The Barbarian,3.5,Dark Horse,12845.0
Threshold,3.99,DC,12811.0
Bedlam,3.5,Image,12607.0
Django Unchained,4.99,DC,12561.0
Dark Tower Gunslinger Evil Ground,3.99,Marvel,12473.0
DC Universe Presents,2.99,DC,12444.0
Star Wars Dark Times Fire Carrier,2.99,Dark Horse,12435.0
Deathstroke,2.99,DC,12392.0
Alpha Big Time,2.99,Marvel,12265.0
Danger Girl Trinity,3.99,IDW,12063.0
Savage Hawkman,2.99,DC,11927.0
Abe Sapien Dark & Terrible,3.5,Dark Horse,11783.0
Shadowman,3.99,Valiant,11759.0
Team 7,2.99,DC,11610.0
I Vampire,2.99,DC,11469.0
Sword of Sorcery,3.99,DC,11412.0
Mega Man,2.99,Archie,11173.0
Archer & Armstrong,3.99,Valiant,11125.0
Shadow,3.99,Dynamite,11119.0
BPRD Vampire,3.5,Dark Horse,11072.0
Uber,3.99,Avatar,10849.0
Shadow,3.99,Dynamite,10815.0
JSA Liberty Files The Whistling Skull,2.99,DC,10728.0
Judge Dredd,3.99,IDW,10670.0
Lost Vegas,3.5,Image,10608.0
Fury of Firestorm The Nuclear Man,2.99,DC,10603.0
Locke & Key Omega,3.99,IDW,10466.0
Arrow,3.99,DC,10462.0
BPRD Hell On Earth,3.5,Dark Horse,10419.0
Doctor Who Vol. 3,3.99,IDW,10414.0
G.I. Joe,3.99,IDW,10372.0
Helheim,3.99,Oni,10256.0
Sledgehammer 44,3.5,Dark Horse,10049.0
1 For $1 Mind Mgmt,1.0,Dark Horse,9926.0
Sonic Universe,2.99,Archie,9912.0
East of West,3.5,Image,9742.0
Magic The Gathering Path of Vengeance,4.99,IDW,9734.0
Transformers Robots In Disguise,3.99,IDW,9700.0
Massive,3.5,Dark Horse,9661.0
Transformers More Than Meets Eye,3.99,IDW,9637.0
Mara,2.99,Image,9600.0
Transformers Regeneration One,3.99,IDW,9478.0
Batman Incorporated,2.99,DC,9313.0
Snapshot,2.99,Image,9310.0
Rocketeer Hollywood Horror,3.99,IDW,9212.0
Judge Dredd Year One,3.99,IDW,9069.0
Sonic The Hedgehog,2.99,Archie,9003.0
