title,price,publisher,units
Dark Tower: Long Road Home,3.99,Marvel,123803.0
New Avengers,2.99,Marvel,103016.0
Thor,2.99,Marvel,97462.0
Amazing Spider-Man,2.99,Marvel,89808.0
Uncanny X-Men,2.99,Marvel,89028.0
Buffy the Vampire Slayer,2.99,Dark Horse,88904.0
Justice League of America,2.99,DC,87456.0
Amazing Spider-Man,2.99,Marvel,82624.0
Mighty Avengers,2.99,Marvel,82229.0
X-Men Legacy,2.99,Marvel,82219.0
Mighty Avengers,2.99,Marvel,82125.0
X-Force,2.99,Marvel,81690.0
Captain America,2.99,Marvel,81354.0
Amazing Spider-Man,2.99,Marvel,81048.0
All Star Superman,2.99,DC,73552.0
Cable,2.99,Marvel,68631.0
Green Lantern,2.99,DC,68053.0
Countdown to Final Crisis,2.99,DC,68018.0
Countdown to Final Crisis,2.99,DC,67999.0
Countdown to Final Crisis,2.99,DC,67875.0
Countdown to Final Crisis,2.99,DC,67667.0
Fantastic Four,2.99,Marvel,67396.0
Green Lantern,2.99,DC,66516.0
Wolverine,2.99,Marvel,64456.0
Logan,3.99,Marvel,63270.0
Serenity Better Days,2.99,Dark Horse,62282.0
Ultimate Spider-Man,2.99,Marvel,57711.0
X-Factor,2.99,Marvel,54816.0
Avengers Initiative,2.99,Marvel,54406.0
Wolverine Origins,2.99,Marvel,49618.0
Angel: After Fall,3.99,IDW,49544.0
Detective Comics,2.99,DC,49410.0
Incredible Hercules,2.99,Marvel,49321.0
Teen Titans,2.99,DC,49094.0
Ultimate X-Men,2.99,Marvel,49000.0
Superman Batman Annual,3.99,DC,46885.0
Green Lantern Corps,2.99,DC,46722.0
Ultimate Human,2.99,Marvel,45626.0
Justice League New Frontier Special,4.99,DC,43234.0
Superman,2.99,DC,41702.0
Daredevil,2.99,Marvel,41524.0
Ultimate Iron Man II,2.99,Marvel,41342.0
Ms Marvel,3.99,Marvel,40981.0
Wonder Woman,2.99,DC,40759.0
Captain Marvel,2.99,Marvel,40610.0
Thunderbolts,2.99,Marvel,40161.0
Ultimate Fantastic Four,2.99,Marvel,38135.0
Brave & Bold,2.99,DC,37740.0
Batman & Outsiders,2.99,DC,36786.0
Booster Gold,2.99,DC,36129.0
Iron Man,2.99,Marvel,36000.0
Wolverine First Class,2.99,Marvel,35684.0
Flash,2.99,DC,35595.0
Teen Titans Year One,2.99,DC,33115.0
Last Defenders,2.99,Marvel,33056.0
Green Arrow Black Canary,2.99,DC,32611.0
Supergirl,2.99,DC,32586.0
Tangent Supermans Reign,2.99,DC,32369.0
Immortal Iron Fist,2.99,Marvel,32038.0
Punisher,2.99,Marvel,31267.0
Punisher War Journal,2.99,Marvel,31217.0
New Exiles,2.99,Marvel,30471.0
Legion of Super Heroes,2.99,DC,30368.0
Nightwing,2.99,DC,30244.0
Star Wars Legacy,2.99,Dark Horse,30219.0
Death of New Gods,3.5,DC,29854.0
Moon Knight,2.99,Marvel,29538.0
Annihilation Conquest,2.99,Marvel,29439.0
Twelve,2.99,Marvel,29256.0
Nova,2.99,Marvel,28154.0
Boys,2.99,Dynamic,27877.0
World of Warcraft,2.99,DC,27151.0
Robin,2.99,DC,26904.0
World War Hulk Aftersmash Warbound,2.99,Marvel,26736.0
Ghost Rider,2.99,Marvel,26519.0
Anita Blake Vampire Hunter Guilty Pleasures,2.99,Marvel,26316.0
Salvation Run,2.99,DC,25782.0
Batman Confidential,2.99,DC,25323.0
DC Special Raven,2.99,DC,24527.0
Countdown To Adventure,3.99,DC,24285.0
Batman Confidential,2.99,DC,24275.0
Fables,2.99,DC,23999.0
New Warriors,2.99,Marvel,23880.0
Gotham Underground,2.99,DC,23766.0
Star Wars Knights of the Old Republic,2.99,Dark Horse,23460.0
Countdown To Adventure,3.99,DC,22951.0
Birds of Prey,2.99,DC,22620.0
Walking Dead,2.99,Image,22605.0
Spider-Man With Great Power,3.99,Marvel,22022.0
World War Hulk Aftersmash Damage Control,2.99,Marvel,21829.0
Countdown To Mystery,3.99,DC,21642.0
She-Hulk 2,2.99,Marvel,21414.0
Black Panther,2.99,Marvel,21326.0
Spawn,2.95,Image,21098.0
Witchblade,2.99,Image,21088.0
Penance Relentless,2.99,Marvel,20639.0
Superman Confidential,2.99,DC,20421.0
War Is Hell: First Flight Phantom Eagle,3.99,Marvel,20367.0
Powers,3.95,Marvel,19250.0
Star Wars Rebellion,2.99,Dark Horse,19028.0
Catwoman,2.99,DC,18603.0
Countdown Lord Havok & Extremists,2.99,DC,18554.0
JLA Classified,2.99,DC,18524.0
Order,2.99,Marvel,18311.0
Countdown Lord Havok & Extremists,2.99,DC,17363.0
Freddy Vs. Jason Vs. Ash,2.99,DC,17091.0
Jack of Fables,2.99,DC,16592.0
Red Sonja,2.99,Dynamic,16538.0
Terry Moores Echo,3.5,Abstract,16360.0
BPRD 1946,2.99,Dark Horse,16241.0
Checkmate,2.99,DC,16142.0
JSA Classified,2.99,DC,16128.0
Spirit,2.99,DC,16034.0
Amazing Spider-Girl,2.99,Marvel,15905.0
Abe Sapien Drowning,2.99,Dark Horse,15782.0
Suicide Squad Raise Flag,2.99,DC,15777.0
Lone Ranger & Tonto,4.99,Dynamic,15688.0
Ex Machina,2.99,DC,15495.0
Clandestine,2.99,Marvel,15362.0
Marvel Comics Presents,3.99,Marvel,15011.0
Shadowpact,2.99,DC,14966.0
X-Men First Class Vol. 2,2.99,Marvel,14902.0
Simon Dark,2.99,DC,14680.0
G.I. Joe Americas Elite,3.5,Devil's Due,14398.0
Invincible,2.99,Image,14373.0
Blue Beetle,2.99,DC,14299.0
Dark Ivory,2.99,Image,14072.0
Uncle Sam & Freedom Fighters,2.99,DC,13701.0
Doctor Who,3.99,IDW,13617.0
Iron Man Enter Mandarin,2.99,Marvel,13543.0
Jonah Hex,2.99,DC,13435.0
Captain America,3.99,Marvel,13425.0
Authority Prime,2.99,DC,13366.0
Young Liars,2.99,DC,13173.0
All New Atom,2.99,DC,13044.0
Evil Dead,2.99,Dark Horse,12946.0
Northlanders,2.99,DC,12847.0
Star Trek New Frontier,3.99,IDW,12832.0
Avengers Fairy Tales,2.99,Marvel,12758.0
Army of Darkness Xena Why Not,3.5,Dynamic,12748.0
Super Friends,2.25,DC,12550.0
Gen 13,2.99,DC,12392.0
Spawn Godslayer,1.99,Image,11947.0
Hellblazer,2.99,DC,11913.0
Jungle Girl,2.99,Dynamic,11844.0
End League,2.99,Dark Horse,11829.0
New Avengers,2.99,Marvel,11770.0
Tiny Titans,2.25,DC,11429.0
Grendel Behold Devil,3.5,Dark Horse,11404.0
Foolkiller,3.99,Marvel,11350.0
Infinity Inc,2.99,DC,11325.0
X-Force,2.99,Marvel,11315.0
Darkness Vs. Eva,3.5,Dynamic,11261.0
New Dynamix,2.99,DC,11078.0
Transformers Spotlight Mirage,3.99,IDW,11043.0
Ultimates 3,2.99,Marvel,11043.0
Secret History Authority Jack Hawksmoor,2.99,DC,10964.0
Marvel Atlas,3.99,Marvel,10890.0
100 Bullets,2.99,DC,10875.0
Midnighter,2.99,DC,10851.0
Goon,2.99,Dark Horse,10396.0
DMZ,2.99,DC,10263.0
Astounding Wolf-Man,2.99,Image,10253.0
Ghost Whisperer,3.99,IDW,10045.0
