title,price,publisher,units
Justice League Suicide Squad ,3.99,DC,179643.0
IVX,5.99,Marvel,167703.0
Dark Knight III Master Race ,5.99,DC,119114.0
Batman ,2.99,DC,111391.0
Batman ,2.99,DC,108407.0
Civil War II ,4.99,Marvel,105658.0
Star Wars ,3.99,Marvel,104563.0
Star Wars Doctor Aphra ,4.99,Marvel,99067.0
Hulk ,3.99,Marvel,89810.0
All Star Batman ,4.99,DC,87422.0
Walking Dead ,2.99,Image,85459.0
Justice League Suicide Squad ,3.99,DC,82485.0
Invincible Iron Man ,3.99,Marvel,81271.0
Justice League ,2.99,DC,73652.0
Justice League ,2.99,DC,71527.0
Hawkeye ,3.99,Marvel,70884.0
Detective Comics ,2.99,DC,66374.0
Detective Comics ,2.99,DC,65090.0
Gamora ,3.99,Marvel,65032.0
Flash ,2.99,DC,64476.0
Avengers ,3.99,Marvel,64289.0
Amazing Spider-Man ,3.99,Marvel,63359.0
Guardians of the Galaxy ,3.99,Marvel,63338.0
Flash ,2.99,DC,62800.0
Star Wars Doctor Aphra ,3.99,Marvel,61417.0
Superman ,2.99,DC,60992.0
Suicide Squad ,2.99,DC,59967.0
Superman ,2.99,DC,59393.0
Rocket Raccoon ,3.99,Marvel,59305.0
Nova ,3.99,Marvel,58393.0
Clone Conspiracy ,3.99,Marvel,56117.0
Wonder Woman ,2.99,DC,55639.0
Wonder Woman ,2.99,DC,54589.0
Mighty Captain Marvel ,3.99,Marvel,53263.0
Star-Lord ,3.99,Marvel,52925.0
Unworthy Thor ,3.99,Marvel,50584.0
Trinity ,2.99,DC,50270.0
Harley Quinn ,2.99,DC,49871.0
Nightwing ,2.99,DC,49436.0
Titans ,2.99,DC,48612.0
Harley Quinn ,2.99,DC,48380.0
Nightwing ,2.99,DC,47781.0
Champions ,3.99,Marvel,47481.0
Action Comics ,2.99,DC,46573.0
Action Comics ,2.99,DC,45856.0
Black Panther World of Wakanda ,3.99,Marvel,45009.0
Teen Titans ,2.99,DC,44116.0
Spider-Man Deadpool ,3.99,Marvel,43937.0
Saga ,2.99,Image,43628.0
Amazing Spider-Man Renew Your Vows ,3.99,Marvel,43128.0
Green Lanterns ,2.99,DC,42241.0
Old Man Logan ,3.99,Marvel,42216.0
Harleys Little Black Book ,4.99,DC,41785.0
Hal Jordan and the Green Lantern Corps ,2.99,DC,41234.0
Green Lanterns ,2.99,DC,41090.0
Infamous Iron Man ,3.99,Marvel,40546.0
Hal Jordan and the Green Lantern Corps ,2.99,DC,40111.0
Spider-Man ,3.99,Marvel,40006.0
Doctor Strange ,3.99,Marvel,39549.0
Deadpool ,3.99,Marvel,39183.0
Black Panther ,3.99,Marvel,39123.0
Star Wars Poe Dameron ,3.99,Marvel,38839.0
Captain America Steve Rogers ,3.99,Marvel,38610.0
Jessica Jones ,3.99,Marvel,38601.0
Batman TMNT Adventures ,3.99,IDW,38524.0
Green Arrow ,2.99,DC,38515.0
Venom ,3.99,Marvel,38043.0
