title,price,publisher,units
X-Men,4.99,Marvel,255724.0
Spawn,4.99,Image,186031.0
Powers of X,5.99,Marvel,160845.0
House of X,4.99,Marvel,158396.0
Joker Year of the Villain,4.99,DC,128632.0
Amazing Mary Jane,3.99,Marvel,116167.0
DCeased,4.99,DC,107472.0
Absolute Carnage,4.99,Marvel,99707.0
Ghost Rider,4.99,Marvel,95288.0
DCeased,5.99,DC,93310.0
Immortal Hulk,5.99,Marvel,87519.0
Marauders,4.99,Marvel,86830.0
Batman,4.99,DC,86677.0
Venom,3.99,Marvel,86658.0
Batman,4.99,DC,84620.0
Excalibur,4.99,Marvel,83023.0
Joker Harley Criminal Sanity,5.99,DC,81515.0
Amazing Spider-Man,3.99,Marvel,75152.0
Amazing Spider-Man,3.99,Marvel,71173.0
Marvel Zombies Resurrection,4.99,Marvel,70879.0
Joker Killer Smile,5.99,DC,70373.0
Spider-Verse,3.99,Marvel,66726.0
Harleen,7.99,DC,65720.0
Batman's Grave,4.99,DC,65412.0
Batman Curse of the White Knight,4.99,DC,63819.0
Spider-Man,3.99,Marvel,61261.0
Doctor Doom,4.99,Marvel,59927.0
Batman Annual,4.99,DC,59482.0
Absolute Carnage Immortal Hulk,4.99,Marvel,58818.0
Journey Star Wars Rise Skywalker Allegiance,4.99,Marvel,57297.0
Tales From The Dark Multiverse Batman Knightfall,5.99,DC,57108.0
Savage Avengers,3.99,Marvel,56025.0
Red Goblin Red Death,4.99,Marvel,55626.0
Batman Superman,3.99,DC,55334.0
Marvel Comics,4.99,Marvel,54097.0
Immortal Hulk,3.99,Marvel,53944.0
Superman Year One,7.99,DC,53196.0
Silver Surfer Black,3.99,Marvel,52618.0
Amazing Fantasy,3.99,Marvel,52337.0
Fantastic Four,3.99,Marvel,51217.0
Justice League,4.99,DC,50958.0
Harley Quinn & Poison Ivy,4.99,DC,50616.0
Justice League,4.99,DC,50194.0
Detective Comics,3.99,DC,50166.0
Detective Comics,4.99,DC,48337.0
Avengers,3.99,Marvel,47791.0
Tales From The Dark Multiverse Death of Superman,5.99,DC,46562.0
Event Leviathan,3.99,DC,45057.0
Absolute Carnage Vs. Deadpool,3.99,Marvel,44539.0
Superman,3.99,DC,43717.0
Black Cat,3.99,Marvel,43105.0
Vengeance of Vampirella,3.99,Dynamite,43012.0
Action Comics,3.99,DC,40812.0
Green Lantern,4.99,DC,40437.0
Legion of Super Heroes Millennium,4.99,DC,39489.0
Absolute Carnage Miles Morales,3.99,Marvel,39467.0
Basketful of Heads,4.99,DC,39300.0
King Thor,3.99,Marvel,39134.0
Star Wars,3.99,Marvel,38662.0
Absolute Carnage Avengers,4.99,Marvel,38520.0
Guardians of the Galaxy,3.99,Marvel,37739.0
Miles Morales Spider-Man,3.99,Marvel,37090.0
Captain America,3.99,Marvel,36510.0
Captain Marvel,3.99,Marvel,35634.0
Amazing Spider-Man Full Circle,9.99,Marvel,35378.0
Flash,4.99,DC,35151.0
Absolute Carnage Scream,3.99,Marvel,34843.0
Strikeforce,3.99,Marvel,34215.0
Star Wars,3.99,Marvel,34192.0
Incredible Hulk,3.99,Marvel,34182.0
Flash,3.99,DC,34063.0
Daredevil,3.99,Marvel,33743.0
Savage Avengers Annual,4.99,Marvel,33297.0
Absolute Carnage Lethal Protectors,3.99,Marvel,31627.0
Flash Forward,3.99,DC,30587.0
Doctor Strange,3.99,Marvel,29316.0
Wonder Woman,3.99,DC,28711.0
History of Marvel Universe,4.99,Marvel,28146.0
Wonder Woman,3.99,DC,28112.0
Last God,4.99,DC,27774.0
Black Panther and Agents of Wakanda,3.99,Marvel,27590.0
Contagion,3.99,Marvel,27143.0
Catwoman,3.99,DC,26744.0
Tony Stark Iron Man,3.99,Marvel,26284.0
Justice League Dark,3.99,DC,26190.0
Conan The Barbarian,3.99,Marvel,25867.0
Ghost-Spider,3.99,Marvel,25761.0
Batman Teenage Mutant Ninja Turtles III,3.99,DC,25476.0
Journey Star Wars Rise Skywalker Allegiance,3.99,Marvel,25392.0
Sandman Universe Special Hellblazer,4.99,DC,25236.0
Star Wars Target Vader,3.99,Marvel,24962.0
Buffy Vampire Slayer Angel Hellmouth,4.99,Boom,24723.0
Something Is Killing Children,3.99,Boom,24644.0
Dead Man Logan,3.99,Marvel,24643.0
Punisher,3.99,Marvel,24534.0
Fantastic Four Grand Design,5.99,Marvel,24496.0
Superman Smashes The Klan,7.99,DC,24375.0
Once & Future,3.99,Boom,24320.0
Harley Quinn,3.99,DC,24206.0
Batman,3.99,DC,24115.0
Young Justice,4.99,DC,24091.0
Dollar Comics Joker,1.0,DC,23869.0
Journey Star Wars Rise Skywalker Allegiance,3.99,Marvel,23864.0
Valkyrie Jane Foster,3.99,Marvel,23686.0
RWBY,4.99,DC,23552.0
Journey Star Wars Rise Skywalker Allegiance,3.99,Marvel,23546.0
Contagion,3.99,Marvel,23305.0
Batman Vs. Ras Al Ghul,3.99,DC,23088.0
