title,price,publisher,units
Justice League of America,3.99,DC,307734.0
Uncanny X-Men,3.99,Marvel,177463.0
Batman,3.99,DC,150684.0
Justice League,3.99,DC,105304.0
Superior Spider-Man,3.99,Marvel,101811.0
Superior Spider-Man,3.99,Marvel,95892.0
Uncanny X-Men,3.99,Marvel,94615.0
Uncanny Avengers,3.99,Marvel,87539.0
Detective Comics,3.99,DC,85824.0
Secret Avengers,3.99,Marvel,85267.0
All New X-Men,3.99,Marvel,85234.0
Avengers,3.99,Marvel,84868.0
Avengers,3.99,Marvel,82452.0
Nova,3.99,Marvel,80857.0
Guardians of Galaxy,3.99,Marvel,80344.0
New Avengers,3.99,Marvel,72110.0
Green Lantern,2.99,DC,71060.0
Batgirl,2.99,DC,65751.0
Walking Dead,2.99,Image,63575.0
Nightwing,2.99,DC,62107.0
Batman And Robin,2.99,DC,60988.0
Aquaman,2.99,DC,58578.0
Savage Wolverine,3.99,Marvel,58254.0
Deadpool,2.99,Marvel,57312.0
Action Comics,3.99,DC,57189.0
Uncanny X-Force,3.99,Marvel,56713.0
Indestructible Hulk,3.99,Marvel,56214.0
Batman The Dark Knight,2.99,DC,55990.0
Batman Incorporated,2.99,DC,55414.0
Fearless Defenders,2.99,Marvel,53688.0
Captain America,3.99,Marvel,53112.0
Red Hood And The Outlaws,2.99,DC,53076.0
Thor God of Thunder,3.99,Marvel,51861.0
Walking Dead The Governor Special,2.99,Image,51355.0
Amazing Spider-Man,7.99,Marvel,49355.0
Saga,2.99,Image,48388.0
Earth 2,2.99,DC,48208.0
Iron Man,3.99,Marvel,46206.0
Cable And X-Force,3.99,Marvel,46104.0
Star Wars,2.99,Dark Horse,46063.0
Wolverine And X-Men,3.99,Marvel,45057.0
Fantastic Four,2.99,Marvel,44999.0
Green Lantern Corps,2.99,DC,44497.0
Before Watchmen Comedian,3.99,DC,44393.0
My Little Pony Friendship Is Magic,3.99,IDW,43579.0
Young Avengers,2.99,Marvel,43559.0
Thunderbolts,2.99,Marvel,43287.0
Before Watchmen Dr Manhattan,3.99,DC,43273.0
Flash,2.99,DC,42936.0
Green Lantern New Guardians,2.99,DC,42285.0
Thunderbolts,2.99,Marvel,41663.0
Hit-Girl,4.99,Marvel,39569.0
Teen Titans,2.99,DC,39186.0
Wonder Woman,2.99,DC,39110.0
Daredevil,2.99,Marvel,37170.0
Hawkeye,2.99,Marvel,36898.0
Green Arrow,2.99,DC,36043.0
Deadpool Killustrated,2.99,Marvel,35846.0
Red Lanterns,2.99,DC,35839.0
FF,2.99,Marvel,35815.0
Ultimate Comics Spider-Man,3.99,Marvel,35461.0
My Little Pony Twilight Sparkle,3.99,IDW,34435.0
Avengers Arena,2.99,Marvel,33611.0
Legend of the Shadowclan,1.0,Aspen,33246.0
Avengers Arena,2.99,Marvel,32548.0
X-Men,3.99,Marvel,32488.0
Secret Avengers,3.99,Marvel,32139.0
Batwoman,2.99,DC,32041.0
Swamp Thing,2.99,DC,31497.0
X-Men Legacy,2.99,Marvel,31074.0
Avenging Spider-Man,3.99,Marvel,30783.0
Catwoman,2.99,DC,30194.0
Supergirl,2.99,DC,30146.0
Avengers Assemble,3.99,Marvel,29475.0
Animal Man,2.99,DC,29425.0
Worlds Finest,2.99,DC,28332.0
Talon,2.99,DC,28003.0
Justice League of Americas Vibe,2.99,DC,27051.0
Avengers Assemble Annual,4.99,Marvel,27028.0
Katana,2.99,DC,27021.0
Daredevil End of Days,3.99,Marvel,26777.0
Superboy,2.99,DC,26762.0
Happy,2.99,Image,26641.0
Suicide Squad,2.99,DC,26370.0
Justice League Dark,2.99,DC,25841.0
Morbius Living Vampire,2.99,Marvel,25735.0
Scarlet Spider,2.99,Marvel,24388.0
Astonishing X-Men,3.99,Marvel,24195.0
Hellboy In Hell,2.99,Dark Horse,23845.0
Ultimate Comics Ultimates,3.99,Marvel,23811.0
Venom,2.99,Marvel,23441.0
Punisher War Zone,2.99,Marvel,22824.0
Alpha Big Time,2.99,Marvel,22778.0
Buffy the Vampire Slayer Season 9 Freefall,2.99,Dark Horse,22530.0
Adventure Time,3.99,Boom,22474.0
Ultimate Comics X-Men,3.99,Marvel,22456.0
Winter Soldier,2.99,Marvel,22199.0
Ultimate Comics X-Men,3.99,Marvel,22197.0
Birds of Prey,2.99,DC,22112.0
Wolverine Max,3.99,Marvel,22072.0
X-Factor,2.99,Marvel,21096.0
Legends of the Dark Knight,3.99,DC,21041.0
Young Romance New 52 Valentines Day Special,7.99,DC,20963.0
X-Factor,2.99,Marvel,20929.0
Gambit,2.99,Marvel,20851.0
Adventure Time Fionna & Cake,3.99,Boom,20810.0
Journey Into Mystery,2.99,Marvel,20064.0
Shadow Year One,3.99,Dynamite,19310.0
Threshold,3.99,DC,18389.0
Captain Marvel,2.99,Marvel,18359.0
Dark Avengers,2.99,Marvel,18213.0
Phantom Stranger,2.99,DC,18032.0
Fatale,3.5,Image,17999.0
Red She-Hulk,2.99,Marvel,17766.0
Age of Apocalypse,2.99,Marvel,17643.0
G.I. Joe,3.99,IDW,17553.0
Star Wars,2.99,Dark Horse,17441.0
All Star Western,3.99,DC,17398.0
Manhattan Projects,3.5,Image,17229.0
Injustice Gods Among Us,3.99,DC,17068.0
Batman Beyond Unlimited,3.99,DC,17025.0
Smallville Season 11,3.99,DC,17024.0
Garth Ennis Red Team,3.99,Dynamite,16724.0
Revival,2.99,Image,16639.0
Scarlet,3.95,Marvel,16528.0
Superior Spider-Man,3.99,Marvel,16427.0
Spawn,2.99,Image,16343.0
Legion of Super Heroes,2.99,DC,16242.0
TMNT Ongoing,3.99,IDW,16172.0
Fairest,2.99,DC,16141.0
TMNT Ongoing,3.99,IDW,16125.0
Batman Arkham Unhinged,2.99,DC,15703.0
Fables,2.99,DC,15480.0
Buffy The Vampire Slayer Willow Wonderland,2.99,Dark Horse,15236.0
Thief of Thieves,2.99,Image,14974.0
X-Treme X-Men,2.99,Marvel,14813.0
Masks,3.99,Dynamite,14744.0
Harbinger,3.99,Valiant,14699.0
Powers Bureau,3.95,Marvel,14698.0
X-Treme X-Men,2.99,Marvel,14623.0
Star Trek Countdown To Darkness,3.99,IDW,14492.0
Ghostbusters,3.99,IDW,14442.0
Angel & Faith,2.99,Dark Horse,14412.0
Star Wars Dark Times Fire Carrier,2.99,Dark Horse,14308.0
Ravagers,2.99,DC,14223.0
Star Wars Dawn of the Jedi Prisoner of Bogan,2.99,Dark Horse,14145.0
Bedlam,3.5,Image,13912.0
Stormwatch,2.99,DC,13657.0
Demon Knights,2.99,DC,13571.0
Django Unchained,3.99,DC,13554.0
Dial H,2.99,DC,13541.0
X-O Manowar,3.99,Valiant,13504.0
Snapshot,2.99,Image,13337.0
Fury Max,3.99,Marvel,13283.0
Team 7,2.99,DC,13005.0
Conan The Barbarian,3.5,Dark Horse,13000.0
TMNT Secret Foot Clan,3.99,IDW,12868.0
JSA Liberty Files The Whistling Skull,2.99,DC,12851.0
Doctor Who Prisoners of Time,3.99,IDW,12730.0
Dark Tower Gunslinger Sheemies Tale,3.99,Marvel,12723.0
Deathstroke,2.99,DC,12626.0
Batwing,2.99,DC,12595.0
Son of Merlin,1.0,Image,12575.0
Shadowman,3.99,Valiant,12531.0
Hellblazer,4.99,DC,12522.0
Rocketeer Hollywood Horror,3.99,IDW,12488.0
Savage Hawkman,2.99,DC,12376.0
Ame Comi Girls,3.99,DC,12343.0
Sword of Sorcery,3.99,DC,12334.0
Harbinger,3.99,Valiant,12222.0
DC Universe Presents,2.99,DC,11985.0
I Vampire,2.99,DC,11833.0
Arrow,3.99,DC,11581.0
Bloodshot,3.99,Valiant,11557.0
Judge Dredd,3.99,IDW,11512.0
Archer & Armstrong,3.99,Valiant,11494.0
Star Wars Agent of the Empire Hard Targets,2.99,Dark Horse,11103.0
Fury of Firestorm The Nuclear Man,2.99,DC,11100.0
Fairy Quest,3.99,Boom,10728.0
Americas Got Powers,2.99,Image,10660.0
Doctor Who Vol. 3,3.99,IDW,10579.0
Transformers Spotlight Megatron One Shot,3.99,IDW,10356.0
Star Trek Ongoing,3.99,IDW,10321.0
Doctor Who Vol. 3,3.99,IDW,10271.0
BPRD Hell On Earth,3.5,Dark Horse,10269.0
Star Trek Ongoing,3.99,IDW,10210.0
BPRD 1948,3.5,Dark Horse,10172.0
Locke & Key Omega,3.99,IDW,10130.0
Magic The Gathering Path of Vengeance,4.99,IDW,10093.0
Transformers More Than Meets Eye ,3.99,IDW,10051.0
Massive,3.5,Dark Horse,9936.0
Transformers Robots In Disguise,3.99,IDW,9874.0
Transformers Regeneration One,3.99,IDW,9782.0
Star Trek Next Generation Hive,3.99,IDW,9777.0
Legend of Luther Strode,3.5,Image,9416.0
My Little Pony,3.99,IDW,8988.0
