title,price,publisher,units
Doomsday Clock,4.99,DC,157714.0
Dark Nights Metal,3.99,DC,149076.0
Batman,2.99,DC,98440.0
Batman,2.99,DC,94325.0
Walking Dead,3.99,Image,82361.0
Avengers,4.99,Marvel,79946.0
Batman White Knight,3.99,DC,73043.0
Amazing Spider-Man Venom Inc Omega,4.99,Marvel,63322.0
Batman and the Signal,3.99,DC,62394.0
Old Man Hawkeye,3.99,Marvel,57454.0
Star Wars,3.99,Marvel,56545.0
Star Wars,3.99,Marvel,53710.0
Star Wars Darth Vader,3.99,Marvel,53420.0
Detective Comics,2.99,DC,53024.0
Detective Comics,2.99,DC,51694.0
Amazing Spider-Man,3.99,Marvel,51412.0
Phoenix Resurrection Return Jean Grey,3.99,Marvel,51318.0
Astonishing X-Men,3.99,Marvel,50772.0
Flash,2.99,DC,49595.0
Phoenix Resurrection Return Jean Grey,3.99,Marvel,49261.0
Flash,2.99,DC,48279.0
Superman,2.99,DC,47261.0
Phoenix Resurrection Return Jean Grey,4.99,Marvel,46689.0
Phoenix Resurrection Return Jean Grey,3.99,Marvel,46517.0
Justice League,2.99,DC,46043.0
Justice League,2.99,DC,45313.0
Flash Annual,4.99,DC,44946.0
Detective Comics Annual,4.99,DC,44882.0
Superman,2.99,DC,44402.0
Guardians of the Galaxy,4.99,Marvel,42521.0
Star Wars Last Jedi DJ,4.99,Marvel,42427.0
Mighty Thor,3.99,Marvel,42116.0
Action Comics,2.99,DC,41987.0
Action Comics,2.99,DC,41331.0
Rise of Black Panther,3.99,Marvel,40897.0
Avengers,3.99,Marvel,39094.0
Rogue & Gambit,3.99,Marvel,38657.0
Mister Miracle,3.99,DC,38655.0
X-Men Blue Annual,4.99,Marvel,38522.0
Avengers,3.99,Marvel,38481.0
Venom,3.99,Marvel,37487.0
Avengers,3.99,Marvel,37403.0
Captain America,3.99,Marvel,37030.0
Damage,2.99,DC,37001.0
X-Men Gold,3.99,Marvel,36915.0
Wonder Woman,2.99,DC,36828.0
X-Men Gold,3.99,Marvel,36471.0
Wonder Woman,2.99,DC,36269.0
Old Man Logan,3.99,Marvel,35468.0
Super Sons,3.99,DC,35068.0
Batman Teenage Mutant Ninja Turtles II,3.99,DC,35028.0
X-Men Gold Annual,4.99,Marvel,34325.0
Old Man Logan,3.99,Marvel,34138.0
Harley Quinn,2.99,DC,33222.0
X-Men Blue,3.99,Marvel,33208.0
Marvel Two-In-One,3.99,Marvel,32711.0
X-Men Blue,3.99,Marvel,32540.0
Harley Quinn,2.99,DC,32183.0
Harley Quinn Be Careful What You Wish For,4.99,DC,32137.0
Harley Quinn,2.99,DC,31602.0
Titans,3.99,DC,31478.0
Deadpool Vs. Old Man Logan,3.99,Marvel,31467.0
Star Wars Doctor Aphra,3.99,Marvel,30365.0
Daredevil,3.99,Marvel,30222.0
Silencer,2.99,DC,30131.0
Invincible Iron Man,3.99,Marvel,29540.0
Hal Jordan and the Green Lantern Corps,2.99,DC,29065.0
Nightwing,2.99,DC,28873.0
X-Men Grand Design,5.99,Marvel,28853.0
Teen Titans,3.99,DC,28722.0
Hal Jordan and the Green Lantern Corps,2.99,DC,28655.0
Peter Parker Spectacular Spider-Man,3.99,Marvel,28512.0
Nightwing,2.99,DC,28493.0
Despicable Deadpool,3.99,Marvel,27174.0
Suicide Squad,2.99,DC,26715.0
Despicable Deadpool,3.99,Marvel,26531.0
Suicide Squad,2.99,DC,26515.0
Supergirl,3.99,DC,26466.0
Justice League of America,2.99,DC,26416.0
Spider-Man,3.99,Marvel,26409.0
Raven Daughter of Darkness,3.99,DC,26192.0
Weapon X,3.99,Marvel,26179.0
Justice League of America,2.99,DC,26060.0
Spider-Man Deadpool,3.99,Marvel,25819.0
Doctor Strange,3.99,Marvel,25652.0
Green Lanterns,2.99,DC,25551.0
Star Wars Poe Dameron,3.99,Marvel,25379.0
All New Wolverine,3.99,Marvel,25330.0
Aquaman,3.99,DC,25232.0
Green Lanterns,2.99,DC,25172.0
JLA Doom Patrol Special,4.99,DC,25090.0
All New Wolverine,3.99,Marvel,24933.0
Trinity,3.99,DC,24530.0
Incredible Hulk,3.99,Marvel,23999.0
Punisher,3.99,Marvel,23940.0
Harley & Ivy Meet Betty & Veronica,3.99,DC,23286.0
Green Arrow,3.99,DC,23012.0
Jean Grey,4.99,Marvel,22815.0
Thanos,3.99,Marvel,22743.0
Legion,3.99,Marvel,22722.0
Paper Girls,2.99,Image,22359.0
Hawkman Found,3.99,DC,22289.0
Defenders,3.99,Marvel,21648.0
Moon Knight,3.99,Marvel,21504.0
Red Hood and the Outlaws,3.99,DC,21385.0
Black Panther,3.99,Marvel,21321.0
Nightwing The New Order,3.99,DC,21010.0
Punisher Platoon,3.99,Marvel,20480.0
Amazing Spider-Man Renew Your Vows,3.99,Marvel,19821.0
Champions,3.99,Marvel,19804.0
Cable,3.99,Marvel,19475.0
Spider-Gwen,3.99,Marvel,19319.0
Spawn,2.99,Image,19248.0
Spawn,2.99,Image,19059.0
Batgirl,3.99,DC,18887.0
Deathstroke,3.99,DC,18746.0
Wonder Woman Conan,3.99,DC,18281.0
Shadow Batman,3.99,Dynamite,18190.0
Batman Beyond,3.99,DC,17946.0
Inhumans Judgment Day,4.99,Marvel,17943.0
Tales of Suspense,3.99,Marvel,17921.0
Jessica Jones,3.99,Marvel,17658.0
Supergirl,3.99,DC,17642.0
Batwoman,3.99,DC,17183.0
Wild Storm,3.99,DC,17152.0
Kill or Be Killed,3.99,Image,16545.0
Deadman,3.99,DC,16469.0
Spirits of Vengeance,3.99,Marvel,16460.0
Deathstroke Annual,4.99,DC,16342.0
She-Hulk,3.99,Marvel,16206.0
Batgirl and the Birds of Prey,3.99,DC,16071.0
Ben Reilly Scarlet Spider,3.99,Marvel,15704.0
Doom Patrol,3.99,DC,15504.0
Monstress,4.99,Image,15007.0
Star Wars Adventures Forces of Destiny Leia,3.99,IDW,14937.0
Ms. Marvel,3.99,Marvel,14872.0
Iron Fist,3.99,Marvel,14756.0
Runaways,3.99,Marvel,14103.0
Star Wars Adventures Forces of Destiny Rey,3.99,IDW,13505.0
Hellblazer,3.99,DC,13457.0
Doomsday Clock,4.99,DC,13366.0
Star Wars Adventures,3.99,IDW,13361.0
Outcast By Kirkman & Azaceta,3.99,Image,13192.0
Gwenpool,3.99,Marvel,13109.0
Generation X,3.99,Marvel,12959.0
Southern Bastards,3.99,Image,12466.0
Star Wars Adventures Forces of Destiny Ahsoka & Padme,3.99,IDW,12464.0
Mystik U,5.99,DC,12253.0
Star Wars Adventures Forces of Destiny Hera ,3.99,IDW,12214.0
Captain Marvel,3.99,Marvel,12201.0
Scooby Apocalypse,3.99,DC,12072.0
Hawkeye,3.99,Marvel,12067.0
Black Bolt,3.99,Marvel,11994.0
TMNT,3.99,IDW,11930.0
Star Wars Adv Forces of Destiny Rose & Paige,3.99,IDW,11793.0
Rick & Morty,3.99,Oni,11741.0
Mighty Morphin Power Rangers,3.99,Boom,11383.0
Demon Hell Is Earth,2.99,DC,11337.0
Falcon,3.99,Marvel,11296.0
Iceman,3.99,Marvel,11282.0
Superwoman,3.99,DC,10921.0
Injustice 2,2.99,DC,10916.0
Exit Stage Left The Snagglepuss Chronicles,3.99,DC,10912.0
Bombshells United,2.99,DC,10678.0
Injustice 2,2.99,DC,10662.0
Bombshells United,2.99,DC,10467.0
Ragman,2.99,DC,10341.0
Strangers In Paradise XXV,3.99,Abstract,10282.0
Future Quest Presents,3.99,DC,10279.0
Days of Hate,3.99,Image,10195.0
New Super Man,3.99,DC,10069.0
Quantum & Woody,3.99,Valiant,9738.0
Motherlands,3.99,DC,9711.0
X-O Manowar,3.99,Valiant,9670.0
Unbeatable Squirrel Girl,3.99,Marvel,9655.0
Sex Criminals,3.99,Image,9623.0
Luke Cage,3.99,Marvel,9585.0
Redneck,3.99,Image,9580.0
Sherlock Frankenstein & Legion of Evil,3.99,Dark Horse,9497.0
Marvels Avengers Infinity War Prelude,3.99,Marvel,9486.0
Black Science,4.99,Image,9471.0
Ice Cream Man,3.99,Image,9454.0
Ninja-K,3.99,Valiant,9396.0
Barbarella,3.99,Dynamite,9267.0
Rat Queens,3.99,Image,9210.0
Astro City,3.99,DC,9179.0
Red Sonja,3.99,Dynamite,9106.0
Realm,3.99,Image,9019.0
Black Lightning Cold Dead Hands,3.99,DC,9014.0
Ninjak Vs. Vu,3.99,Valiant,8927.0
Koshchei The Deathless,3.99,Dark Horse,8909.0
Batman Annual,4.99,DC,8839.0
My Little Pony Friendship Is Magic,3.99,IDW,8839.0
Blue Beetle,3.99,DC,8712.0
Cyborg,3.99,DC,8699.0
Gotham City Garage,2.99,DC,8692.0
Bloodshot Salvation,3.99,Valiant,8676.0
Gotham City Garage,2.99,DC,8603.0
Black Magick,3.99,Image,8597.0
Go Go Power Rangers,3.99,Boom,8520.0
Eternity,3.99,Valiant,8487.0
Witchblade,3.99,Image,8445.0
Batman White Knight,3.99,DC,8434.0
Invader Zim,3.99,Oni,8393.0
Wildstorm Michael Cray,3.99,DC,8373.0
Jughead The Hunger,3.99,Archie,8337.0
Secret Warriors,3.99,Marvel,8305.0
Archie,3.99,Archie,8288.0
Jetsons,3.99,DC,8273.0
Royal City,3.99,Image,8238.0
Jim Henson Power of Dark Crystal,3.99,Boom,8195.0
Star Trek Discovery,3.99,IDW,8049.0
Robotech,3.99,Titan,7847.0
TMNT Universe,4.99,IDW,7773.0
Teen Titans,3.99,DC,7593.0
Dissonance,3.99,Image,7569.0
BSG Vs. BSG,3.99,Dynamite,7468.0
Maestros,3.99,Image,7434.0
America,3.99,Marvel,7388.0
Hungry Ghosts,3.99,Dark Horse,7359.0
My Little Pony Legends of Magic,3.99,IDW,7035.0
Bettie Page,3.99,Dynamite,6973.0
G.I. Joe a Real American Hero,3.99,IDW,6924.0
Mage Hero Denied,3.99,Image,6875.0
Dark Nights Metal,3.99,DC,6845.0
Further Adv of Nick Wilson,3.99,Image,6813.0
Kong On Planet of Apes,3.99,Boom,6780.0
Port of Earth,3.99,Image,6759.0
Ducktales,3.99,IDW,6740.0
Moon Girl and Devil Dinosaur,3.99,Marvel,6689.0
Batman The Red Death,3.99,DC,6688.0
Kingsman Red Diamond,3.99,Image,6656.0
Dark Nights Metal,3.99,DC,6615.0
Scooby Doo Team Up,2.99,DC,6610.0
Extremity,3.99,Image,6577.0
Star Trek Boldly Go,3.99,IDW,6564.0
Secret Weapons,3.99,Valiant,6554.0
Batman The Dawnbreaker,3.99,DC,6485.0
Dark Nights Metal,4.99,DC,6346.0
Shadow,3.99,Dynamite,6283.0
Monsters Unleashed,3.99,Marvel,6264.0
Doomsday Clock,4.99,DC,6241.0
Transformers Lost Light,3.99,IDW,6144.0
Batman The Murder Machine,3.99,DC,6137.0
Sheena,3.99,Dynamite,6109.0
Rose,3.99,Image,6047.0
James Bond The Body,3.99,Dynamite,5949.0
Transformers Vs. The Visionaries,3.99,IDW,5929.0
Simpsons Comics,3.99,Bongo,5879.0
30 Days of Night,3.99,IDW,5842.0
Manifest Destiny,3.99,Image,5816.0
Planet of the Apes Ursus,3.99,Boom,5788.0
Rumble,3.99,Image,5732.0
Dark Ark,3.99,Aftershock,5672.0
Optimus Prime,3.99,IDW,5622.0
Birthright,3.99,Image,5617.0
Batman the Merciless,3.99,DC,5580.0
Evolution,3.99,Image,5558.0
Imaginary Fiends,3.99,DC,5554.0
Head Lopper,5.99,Image,5553.0
Betty and Veronica Vixens,3.99,Archie,5435.0
Babyteeth,3.99,Aftershock,5369.0
Batman The Drowned,3.99,DC,5358.0
Mega Man Mastermix,7.99,Udon,5333.0
Jim Henson Storyteller Fairies,3.99,Boom,5316.0
Hack Slash Resurrection,3.99,Image,5230.0
Coyotes,3.99,Image,5192.0
Abbott,3.99,Boom,5175.0
Sleepless,3.99,Image,5093.0
Batman Lost,4.99,DC,5048.0
Slots,3.99,Image,5029.0
Sword of Ages,3.99,IDW,4990.0
Dastardly and Muttley,3.99,DC,4942.0
Vinegar Teeth,3.99,Dark Horse,4916.0
Rockos Modern Life,3.99,Boom,4915.0
God Complex,3.99,Image,4881.0
Paradiso,3.99,Image,4850.0
Animosity,3.99,Aftershock,4824.0
Hack Slash Vs. Vampirella,3.99,Dynamite,4819.0
Gravediggers Union,3.99,Image,4811.0
Sex Criminals,4.69,Image,4714.0
Avengers,3.99,Marvel,4694.0
Steven Universe,3.99,Boom,4694.0
X-Men Grand Design,5.99,Marvel,4680.0
Archies,3.99,Archie,4648.0
Crosswind,3.99,Image,4640.0
Gears of War Rise of Raam,3.99,IDW,4560.0
Tarot Witch of the Black Rose,2.95,Broadsword,4534.0
Street Fighter Vs. Darkstalkers,3.99,Udon,4491.0
Ghostbusters Answer The Call,3.99,IDW,4484.0
Dark Nights Metal,3.99,DC,4468.0
Riverdale,3.99,Archie,4466.0
WWE,3.99,Boom,4451.0
Batman White Knight,3.99,DC,4438.0
Big Trouble In Little China Old Man Jack,3.99,Boom,4421.0
Grass Kings,3.99,Boom,4305.0
Jimmys Bastards,3.99,Aftershock,4287.0
Animosity Evolution,3.99,Aftershock,4278.0
Judas,3.99,Boom,4269.0
Spongebob Comics,3.99,United Plankton,4246.0
Grimm Fairy Tales,3.99,Zenescope,4237.0
Regression,3.99,Image,4234.0
Assassinistas,3.99,IDW,4203.0
Jenny Finn,3.99,Dark Horse,4196.0
Pestilence,3.99,Aftershock,4180.0
Copperhead,3.99,Image,4095.0
Scooby Doo Where Are You,2.99,DC,4002.0
Beauty,3.99,Image,3998.0
Dark Fang,3.99,Image,3965.0
Samurai Jack Quantum Jack,3.99,IDW,3925.0
Goosebumps Monsters At Midnight,3.99,IDW,3880.0
Batman White Knight,3.99,DC,3859.0
Minky Woodcock Girl Who Handcuffed Houdini,3.99,Titan,3837.0
Will Eisner Spirit Corpse Makers,3.99,Dynamite,3829.0
Gasolina,3.99,Image,3808.0
Rom & The Micronauts,3.99,IDW,3777.0
Bonehead,3.99,Image,3757.0
Uber Invasion,3.99,Avatar,3747.0
WWE Royal Rumble 2018 Special,7.99,Boom,3727.0
Van Helsing Vs. Robyn Hood,3.99,Zenescope,3693.0
Mech Cadet Yu,3.99,Boom,3679.0
Cosmo,2.99,Archie,3626.0
Adventure Time,3.99,Boom,3610.0
No 1 With a Bullet,3.99,Image,3578.0
Joe Golem Occult Detective Outer Dark,3.99,Dark Horse,3576.0
Youngblood,3.99,Image,3553.0
Amory Wars Good Apollo,3.99,Boom,3542.0
Lumberjanes,3.99,Boom,3522.0
Robyn Hood The Curse,3.99,Zenescope,3508.0
Doctor Who 10th Year Three,3.99,Titan,3498.0
Space Riders Galaxy of Brutality,3.99,Black Mask,3450.0
Pacific Rim Aftermath,3.99,LEG,3448.0
