title,price,publisher,units
Amazing Spider-Man,3.99,Marvel,135568.0
Captain America,3.99,Marvel,96926.0
Fear Itself,3.99,Marvel,93435.0
Flashpoint,3.99,DC,86007.0
Green Lantern,2.99,DC,74521.0
Daredevil,3.99,Marvel,64866.0
Batman The Dark Knight,2.99,DC,62792.0
Avengers,3.99,Marvel,62580.0
War of The Green Lanterns Aftermath,3.99,DC,61166.0
Green Lantern Corps,2.99,DC,60836.0
X-Men Schism,4.99,Marvel,58326.0
New Avengers,3.99,Marvel,58306.0
Green Lantern Corps,2.99,DC,57928.0
Batman The Dark Knight,2.99,DC,57333.0
Uncanny X-Men,3.99,Marvel,57206.0
Amazing Spider-Man,3.99,Marvel,56948.0
Uncanny X-Men,3.99,Marvel,55856.0
FF,2.99,Marvel,55601.0
Uncanny X-Force,3.99,Marvel,55413.0
Batman And Robin,2.99,DC,55172.0
FF,2.99,Marvel,54022.0
Batman,2.99,DC,51385.0
Captain America And Bucky,2.99,Marvel,51187.0
Ultimate  Fallout,3.99,Marvel,49084.0
Green Lantern Emerald Warriors,2.99,DC,48087.0
Secret Avengers,3.99,Marvel,46712.0
Ultimate  Fallout,3.99,Marvel,45371.0
X-Men Schism,3.99,Marvel,45152.0
X-Men,3.99,Marvel,45150.0
Mighty Thor,3.99,Marvel,44586.0
Ultimate  Fallout,3.99,Marvel,44492.0
Justice League of America,2.99,DC,43545.0
X-Men,3.99,Marvel,43038.0
Ultimate Avengers Vs New Ultimates,3.99,Marvel,42760.0
Wolverine,3.99,Marvel,42110.0
X-Men Legacy,2.99,Marvel,41365.0
Ghost Rider,3.99,Marvel,41308.0
Brightest Day Aftermath Search for Swamp Thing,2.99,DC,41257.0
Invincible Iron Man,3.99,Marvel,41052.0
Flashpoint Batman Knight of Vengeance,2.99,DC,40760.0
Action Comics,2.99,DC,40205.0
Fear Itself Uncanny X-Force,2.99,Marvel,39605.0
Detective Comics,2.99,DC,39185.0
Detective Comics,2.99,DC,38585.0
Superman,2.99,DC,36646.0
Astonishing X-Men,3.99,Marvel,35593.0
Venom,2.99,Marvel,35102.0
Flashpoint Abin Sur The Green Lantern,2.99,DC,34698.0
Journey Into Mystery,2.99,Marvel,33781.0
Moon Knight,3.99,Marvel,33768.0
Walking Dead,2.99,Image,32126.0
Flashpoint Hal Jordan,2.99,DC,31329.0
Flashpoint Project Superman,2.99,DC,31017.0
Fear Itself Wolverine,2.99,Marvel,30584.0
Flashpoint Wonder Woman And The Furies,2.99,DC,30484.0
Hulk,2.99,Marvel,30318.0
Flashpoint Emperor Aquaman,2.99,DC,30288.0
Fear Itself FF,2.99,Marvel,30165.0
Wonder Woman,2.99,DC,29720.0
Flashpoint The World of Flashpoint,2.99,DC,29552.0
Hulk,2.99,Marvel,28651.0
Incredible Hulks,2.99,Marvel,28518.0
Booster Gold,2.99,DC,28397.0
New Mutants,2.99,Marvel,27963.0
Thunderbolts,2.99,Marvel,27810.0
Fear Itself Spider-Man,2.99,Marvel,27499.0
Flashpoint Kid Flash Lost,2.99,DC,27450.0
Red Robin,2.99,DC,27390.0
Deadpool,2.99,Marvel,27303.0
Incredible Hulks,2.99,Marvel,27216.0
Birds of Prey,2.99,DC,27102.0
Alpha Flight,2.99,Marvel,26862.0
Superman Batman,2.99,DC,26530.0
Justice Society of America,2.99,DC,26516.0
Flashpoint Citizen Cold,2.99,DC,26354.0
Flashpoint Deadman And The Flying Graysons,2.99,DC,26177.0
New Mutants,2.99,Marvel,26130.0
Batman Gates of Gotham,2.99,DC,25995.0
Vengeance,3.99,Marvel,25873.0
Flashpoint Secret Seven,2.99,DC,25745.0
Flashpoint Deathstroke The Curse of Ravager,2.99,DC,25584.0
Green Arrow,2.99,DC,25568.0
Avengers Academy,2.99,Marvel,25379.0
Flashpoint Lois Lane And The Resistance,2.99,DC,24970.0
X-Factor,2.99,Marvel,24794.0
X-23,2.99,Marvel,24605.0
Fear Itself Deadpool,2.99,Marvel,24543.0
Flashpoint Legion of Doom,2.99,DC,24288.0
Flashpoint Frankenstein Creatures of Unknown,2.99,DC,23900.0
Daken Dark Wolverine,2.99,Marvel,23207.0
Teen Titans,2.99,DC,23138.0
Teen Titans,2.99,DC,23095.0
Batman Beyond,2.99,DC,22945.0
Flashpoint The Outsider,2.99,DC,22945.0
Secret Warriors,2.99,Marvel,22688.0
Batgirl,2.99,DC,22619.0
Black Panther Man Without,2.99,Marvel,22163.0
Superboy,2.99,DC,22102.0
Fear Itself Home Front,3.99,Marvel,22058.0
Legion of Super Heroes,2.99,DC,21788.0
Gotham City Sirens,2.99,DC,20780.0
Fear Itself Worthy,3.99,Marvel,20780.0
Lady Mechanika,2.99,Aspen,20760.0
Wolverine Best There Is,3.99,Marvel,20393.0
Iron Man 2.0,2.99,Marvel,20390.0
Adventure Comics,2.99,DC,20111.0
Supergirl,2.99,DC,20001.0
Red Skull,2.99,Marvel,19973.0
Heroes For Hire,2.99,Marvel,19676.0
Secret Six,2.99,DC,19283.0
Wolverine And Deadpool Decoy,3.99,Marvel,19025.0
Fear Itself Youth In Revolt,2.99,Marvel,18735.0
Titans,2.99,DC,18613.0
Fables,2.99,DC,18523.0
Fear Itself Deep,2.99,Marvel,18433.0
Marvel Universe Vs Wolverine,3.99,Marvel,18209.0
Generation Hope,2.99,Marvel,18135.0
Boys,3.99,Dynamic Forces,18108.0
Hellboy The Fury,2.99,Dark Horse,18090.0
Titans Annual 2011,4.99,DC,18013.0
Fear Itselfsome Four,2.99,Marvel,17765.0
Punishermax,3.99,Marvel,17706.0
Kirby Genesis,3.99,Dynamic Forces,17588.0
Zatanna,2.99,DC,17583.0
DC Universe Online Legends,2.99,DC,17509.0
Star Wars Invasion Revelations,3.5,Dark Horse,17254.0
DC Universe Online Legends,2.99,DC,17223.0
Herc,2.99,Marvel,17113.0
Dark Tower Gunslinger Battle of Tull,3.99,Marvel,16888.0
Wolverine And Black Cat Claws 2,3.99,Marvel,16571.0
Power Girl,2.99,DC,16490.0
Red Wing,3.5,Image,16464.0
Astonishing Thor,3.99,Marvel,16228.0
Boys Butcher Baker Candlestickmaker,3.99,Dynamic Forces,16118.0
American Vampire,2.99,DC,15565.0
Star Wars Old Republic,3.5,Dark Horse,15436.0
Star Wars Jedi Dark Side,2.99,Dark Horse,15232.0
Invincible,2.99,Image,15207.0
Deadpoolmax,3.99,Marvel,15067.0
Rocketeer Adventures,3.99,IDW,15062.0
Thor Heaven And Earth,2.99,Marvel,14774.0
Dollhouse Epitaphs,3.5,Dark Horse,14761.0
American Vampire Survival of the Fittest,2.99,DC,14590.0
Iron Age,4.99,Marvel,14426.0
DC Retroactive Batman The 70s,4.99,DC,14340.0
Spawn,2.99,Image,13964.0
Warlord of Mars,3.99,Dynamic Forces,13872.0
Godzilla Kingdom of Monsters,3.99,IDW,13750.0
DC Retroactive Green Lantern The 70s,4.99,DC,13587.0
Criminal Last of Innocent,3.5,Marvel,13453.0
Vampirella,3.99,Dynamic Forces,13019.0
BPRD Hell On Earth Monsters,3.5,Dark Horse,12623.0
DC Retroactive Justice League America The 70s,4.99,DC,12582.0
Cinderella Fables Are Forever,2.99,DC,12574.0
Chew,2.99,Image,12510.0
Conan Island of No Return,3.5,Dark Horse,12330.0
Captain America Corps,2.99,Marvel,12305.0
DC Retroactive Superman The 70s,4.99,DC,12264.0
DC Retroactive The Flash The 70s,4.99,DC,12098.0
Spider-Girl,2.99,Marvel,11996.0
True Blood Tainted Love,3.99,IDW,11709.0
Godzilla Gangsters & Goliaths,3.99,IDW,11611.0
DC Retroactive Wonder Woman The 70s,4.99,DC,11462.0
Supreme Power,3.99,Marvel,11450.0
G.I. Joe Vol. 2 Ongoing,3.99,IDW,11377.0
Warlord of Mars Fall of Barsoom,3.99,Dynamic Forces,11192.0
Unwritten,2.99,DC,10787.0
Locke & Key Clockworks,3.99,IDW,10764.0
Jonah Hex,2.99,DC,10521.0
Mystery Men,2.99,Marvel,10433.0
Walking Dead Survivors Guide,2.99,Image,10304.0
Transformers Ongoing,3.99,IDW,10165.0
Skaar King of Savage Land,2.99,Marvel,10128.0
All Winners Squad Band of Heroes,2.99,Marvel,10121.0
Izombie,2.99,DC,10006.0
Snake Eyes Ongoing,3.99,IDW,10001.0
Hellraiser,3.99,Boom,9974.0
G.I. Joe A Real American Hero,3.99,IDW,9943.0
Crossed Psychopath,3.99,Avatar,9897.0
Elric The Balance Lost,3.99,Boom,9893.0
Transformers Ongoing,3.99,IDW,9884.0
True Blood Tainted Love,3.99,IDW,9830.0
Green Hornet,3.99,Dynamic Forces,9708.0
Criminal Macabre Goon When Freaks Collide,3.99,Dark Horse,9704.0
Irredeemable,3.99,Boom,9577.0
Joe Hill The Cape,3.99,IDW,9469.0
Sergio Aragones Funnies,3.5,Bongo,9419.0
Zombies Christmas Carol,3.99,Marvel,9379.0
Fathom Vol. 4,2.99,Aspen,9289.0
Vampirella Scarlet Legion,3.99,Dynamic Forces,9262.0
Hellblazer,2.99,DC,9225.0
Lady Death,3.99,Avatar,8945.0
Cap and Thor Avengers,4.99,Marvel,8926.0
Avengelyne,2.99,Image,8851.0
Witchblade,3.99,Image,8765.0
Thunder Agents,2.99,DC,8710.0
Young Justice,2.99,DC,8642.0
Terminator Robocop Kill Human,3.99,Dynamic Forces,8322.0
Ozma of Oz,3.99,Marvel,8216.0
Hack Slash,3.5,Image,8201.0
Guarding The Globe,3.5,Image,8157.0
Defenders From Marvel Vault,2.99,Marvel,8154.0
Sweet Tooth,2.99,DC,8018.0
Ka-Zar,2.99,Marvel,7873.0
Halo Fall of Reach Covenant,3.99,Marvel,7825.0
John Byrne Next Men,3.99,IDW,7817.0
Grimm Fairy Tales,2.99,Zenescope,7777.0
Cobra Ongoing,3.99,IDW,7740.0
Tiny Titans,2.99,DC,7664.0
Ultimate Comics Spider-Man,3.99,Marvel,7589.0
Incorruptible,3.99,Boom,7584.0
Witch Doctor,2.99,Image,7410.0
Doctor Who Ongoing Vol. 2,3.99,IDW,7356.0
Godzilla Kingdom of Monsters,3.99,IDW,7320.0
Tarot Witch of The Black Rose,2.95,Broadsword,7303.0
Xombi,2.99,DC,7246.0
Executive Assistant Iris Vol. 2,2.99,Aspen,7021.0
Northlanders,2.99,DC,6989.0
Planet of The Apes,3.99,Boom,6907.0
Lady Mechanika Collected Edition,3.99,Aspen,6902.0
Sonic Universe,2.99,Archie,6892.0
50 Girls 50,2.99,Image,6880.0
Queen Sonja,3.99,Dynamic Forces,6869.0
Doctor Solar Man of Atom,3.5,Dark Horse,6833.0
Simpsons Comics,2.99,Bongo,6705.0
Rasl,3.5,Cartoon,6666.0
House of Mystery,2.99,DC,6627.0
Infestation Outbreak,3.99,IDW,6614.0
Doc Savage,2.99,DC,6613.0
Tales From Neverland,3.99,Zenescope,6594.0
Spirit,2.99,DC,6461.0
Salem Grimm Fairy Tales Dream Eater One Shot,3.99,Zenescope,6423.0
All New Batman The Brave And The Bold,2.99,DC,6404.0
Futurama Comics,2.99,Bongo,6229.0
Grimm Fairy Tales Myths & Legends,2.99,Zenescope,6215.0
Soulfire Vol. 3,2.99,Aspen,6141.0
Fly,2.99,Zenescope,6133.0
Executive Assistant Orchid,2.99,Aspen,6096.0
Duke Nukem Glorious Bastard,3.99,IDW,6061.0
Executive Assistant Lotus,2.99,Aspen,6030.0
Darkness,2.99,Image,5971.0
Doctor Who Fairytale Life,3.99,IDW,5950.0
Executive Assistant Violet,2.99,Aspen,5775.0
30 Days of Night Night Again,3.99,IDW,5730.0
DMZ,2.99,DC,5720.0
Red Sonja Revenge of the Gods,3.99,Dynamic Forces,5698.0
Butcher Baker Righteous Maker,2.99,Image,5658.0
Darkwing Duck,3.99,Boom,5657.0
Mysterious Ways,3.99,Image,5651.0
Bart Simpson Comics,2.99,Bongo,5502.0
Solomon Kane Red Shadows,3.5,Dark Horse,5410.0
Transformers 3 Movie Adaptation,3.99,IDW,5383.0
Charismagic,2.99,Aspen,5297.0
Kevin Smith Kato,3.99,Dynamic Forces,5195.0
Haunted City,2.5,Aspen,5064.0
Marksmen,1.0,Image,5055.0
Vault,3.5,Image,4982.0
Flashpoint,3.99,DC,4977.0
Ducktales,3.99,Boom,4966.0
Blue Estate,2.99,Image,4950.0
Charmed,3.5,Zenescope,4946.0
Batman,1.0,DC,4905.0
Sherlock Holmes Year One,3.99,Dynamic Forces,4849.0
Mega Man,2.99,Archie,4845.0
Scooby Doo Where Are You,2.99,DC,4791.0
Spider-Man,2.99,Marvel,4708.0
Gladstones School For World Conquerors,2.99,Image,4638.0
Lenore Volume II,3.99,Titan,4587.0
Misadventures of Adam West,3.99,Bluewater,4521.0
DC Comics Presents Batman Gotham Noir,7.99,DC,4487.0
Spider-Island Spotlight,3.99,Marvel,4404.0
Gears of War,2.99,DC,4327.0
Flash Rebirth,1.0,DC,4304.0
Robert Jordan Wheel of Time Eye O/T World,3.99,Dynamic Forces,4288.0
Stan Lee Traveler,3.99,Boom,4251.0
Stan Lee Soldier Zero,3.99,Boom,4250.0
Cars 2,3.99,Marvel,4108.0
Shinku,2.99,Image,4096.0
Kato Origins,3.99,Dynamic Forces,4094.0
100 Penny Press Transformers Classics,1.0,IDW,4026.0
Bomb Queen All Girl Spec,3.5,Image,4013.0
Samurais Blood,2.99,Image,4007.0
Conan Legacy Frazetta Cover,6.99,Dark Horse,3996.0
Stan Lee Starborn,3.99,Boom,3995.0
Farscape,3.99,Boom,3978.0
Walking Dead Weekly,2.99,Image,3957.0
Walking Dead Weekly,2.99,Image,3892.0
Walking Dead Weekly,2.99,Image,3883.0
Fear Itself,3.99,Marvel,3880.0
Venom Flashpoint,4.99,Marvel,3829.0
Walking Dead Weekly,2.99,Image,3806.0
Green Hornet Aftermath,3.99,Dynamic Forces,3723.0
All Star Superman,1.0,DC,3691.0
Archie,2.99,Archie,3669.0
Fear Itself,3.99,Marvel,3667.0
Trailblazer One Shot,5.99,Image,3642.0
Green Lantern Rebirth,1.0,DC,3636.0
Brimstone,3.25,Zenescope,3599.0
Flashpoint Batman Knight of Vengeance,2.99,DC,3542.0
Total Recall,3.99,Dynamic Forces,3531.0
