title,price,publisher,units
Amazing Spider-Man,5.99,Marvel,532586.0
Superior Spider-Man,5.99,Marvel,135484.0
Batman,3.99,DC,108998.0
Batman Eternal,2.99,DC,96140.0
Justice League,3.99,DC,78912.0
Batman Eternal,2.99,DC,76878.0
Hulk,3.99,Marvel,73551.0
Original Sin,4.99,Marvel,73024.0
Batman Eternal,2.99,DC,72457.0
Batman Eternal,2.99,DC,70917.0
Justice League United,3.99,DC,68431.0
Walking Dead,2.99,Image,67853.0
Walking Dead,2.99,Image,66761.0
All New X-Men,4.99,Marvel,63827.0
Harley Quinn,2.99,DC,63155.0
Deadpool,9.99,Marvel,62037.0
All New X-Men,3.99,Marvel,58918.0
Inhuman,3.99,Marvel,58309.0
Deadpool Vs Carnage,3.99,Marvel,57275.0
Batman Superman,3.99,DC,56223.0
Detective Comics,3.99,DC,56149.0
Uncanny X-Men,3.99,Marvel,55359.0
Guardians of Galaxy,4.99,Marvel,53976.0
Iron Fist Living Weapon,3.99,Marvel,53613.0
Avengers,3.99,Marvel,52808.0
Uncanny Avengers,3.99,Marvel,52381.0
Forever Evil Aftermath Batman Vs Bane,3.99,DC,51280.0
Nightcrawler,3.99,Marvel,49426.0
Deadpool Vs Carnage,3.99,Marvel,49374.0
Daredevil,4.99,Marvel,48462.0
Origin II,3.99,Marvel,48117.0
Elektra,3.99,Marvel,47676.0
Sinestro,2.99,DC,46480.0
New Avengers,3.99,Marvel,45885.0
Uncanny Avengers Annual,4.99,Marvel,45488.0
Superman Wonder Woman,3.99,DC,45157.0
Amazing X-Men,3.99,Marvel,45095.0
Batman And Wonder Woman,2.99,DC,44832.0
Green Lantern,2.99,DC,44483.0
Daredevil,3.99,Marvel,42811.0
Serenity Leaves On The Wind,3.5,Dark Horse,42269.0
X-Men,3.99,Marvel,42065.0
Ultimate Spider-Man,4.99,Marvel,41608.0
Moon Knight,3.99,Marvel,40885.0
Hulk,3.99,Marvel,40590.0
The Star Wars,3.99,Dark Horse,40012.0
Silver Surfer,3.99,Marvel,39132.0
Secret Origins,4.99,DC,38742.0
Thor God of Thunder,3.99,Marvel,38055.0
Southern Bastards,3.5,Image,38029.0
Action Comics,3.99,DC,37809.0
Wolverine,3.99,Marvel,37732.0
Wolverine,3.99,Marvel,37563.0
Superman,2.99,DC,37316.0
Ms Marvel,2.99,Marvel,37140.0
Kick-Ass 3,3.99,Marvel,36818.0
Wolverine And X-Men,3.99,Marvel,36407.0
Magneto,3.99,Marvel,35772.0
Earth 2,2.99,DC,34970.0
Fantastic Four,3.99,Marvel,34930.0
Captain America,3.99,Marvel,34420.0
Aquaman And The Others,2.99,DC,34056.0
Flash,2.99,DC,33300.0
Aquaman,2.99,DC,32859.0
Batgirl,2.99,DC,32698.0
Flash Annual,4.99,DC,32447.0
Iron Man,3.99,Marvel,31257.0
Avengers World,3.99,Marvel,31110.0
Wonder Woman,2.99,DC,31094.0
All New Ultimates,3.99,Marvel,30308.0
X-Force,3.99,Marvel,29541.0
All New Ghost Rider,3.99,Marvel,29429.0
Rai,3.99,Valiant,29137.0
Star Wars,2.99,Dark Horse,29087.0
Batgirl Annual,4.99,DC,28715.0
Punisher,3.99,Marvel,28435.0
East of West,3.5,Image,28090.0
X-Force,3.99,Marvel,28067.0
Captain Marvel,3.99,Marvel,28008.0
Justice League Dark,3.99,DC,27695.0
Justice League 3000,2.99,DC,27529.0
Loki Agent of Asgard,2.99,Marvel,27472.0
She-Hulk,2.99,Marvel,27398.0
Black Widow,3.99,Marvel,27055.0
Green Lantern Corps,2.99,DC,26640.0
My Little Pony Friendship Is Magic,3.99,IDW,26091.0
All New X-Factor,3.99,Marvel,26029.0
Teen Titans,3.99,DC,25709.0
Black Science,3.5,Image,25492.0
Star Wars Rebel Heist,3.5,Dark Horse,24913.0
Black Science,3.5,Image,24892.0
Green Lantern New Guardians,2.99,DC,24727.0
Secret Avengers,3.99,Marvel,24724.0
Red Lanterns,2.99,DC,24350.0
Mighty Avengers,3.99,Marvel,23903.0
What If Age of Ultron,3.99,Marvel,23846.0
Avengers Undercover,2.99,Marvel,23746.0
Green Arrow,2.99,DC,23577.0
Supergirl,2.99,DC,23410.0
Ultimate FF,3.99,Marvel,23316.0
New Warriors,3.99,Marvel,23105.0
All New Invaders,3.99,Marvel,22927.0
Solar Man of the Atom,3.99,Dynamic Forces,22767.0
Marvels Guardians of Galaxy Prelude,2.99,Marvel,22705.0
Thunderbolts,2.99,Marvel,22619.0
All New Doop,3.99,Marvel,22614.0
Savage Wolverine,3.99,Marvel,22350.0
Starlight,2.99,Image,22305.0
Winter Soldier Bitter March,3.99,Marvel,22203.0
Thunderbolts,2.99,Marvel,22092.0
What If Age of Ultron,3.99,Marvel,22062.0
Nova,3.99,Marvel,22020.0
Avengers Undercover,2.99,Marvel,21830.0
Buffy the Vampire Slayer Season 10,3.5,Dark Horse,21804.0
Red Hood And The Outlaws,2.99,DC,21718.0
Green Lantern New Guardians Annual,4.99,DC,21717.0
Worlds Finest,2.99,DC,21485.0
Catwoman,2.99,DC,20968.0
What If Age of Ultron,3.99,Marvel,20913.0
Superior Spider-Man Team Up,3.99,Marvel,20525.0
What If Age of Ultron,3.99,Marvel,20465.0
Injustice Gods Among Us Year Two,2.99,DC,20310.0
My Little Pony Friends Forever,3.99,IDW,20149.0
Lazarus,2.99,Image,19826.0
What If Age of Ultron,3.99,Marvel,19687.0
Pretty Deadly,3.5,Image,19218.0
Batwoman,2.99,DC,19204.0
Shutter,3.5,Image,18984.0
Iron Patriot,3.99,Marvel,18495.0
Swamp Thing,2.99,DC,18458.0
Constantine,2.99,DC,18454.0
Superior Foes of Spider-Man,3.99,Marvel,18143.0
Batman 66,3.99,DC,17917.0
Deadly Class,3.5,Image,17855.0
Angel And Faith Season 10,3.5,Dark Horse,17820.0
Trillium,2.99,DC,17687.0
Batwoman Annual,4.99,DC,17312.0
TMNT Ongoing,3.99,IDW,16736.0
Birds of Prey,2.99,DC,16358.0
American Vampire Second Cycle,2.99,DC,15516.0
Superboy,2.99,DC,15382.0
Trinity of Sin Pandora,2.99,DC,15337.0
George Romeros Empire of Dead Act One,3.99,Marvel,14855.0
Manifest Destiny,2.99,Image,14851.0
Trinity of Sin The Phantom Stranger,2.99,DC,14788.0
Flash Gordon,3.99,Dynamic Forces,14398.0
Manhattan Projects,3.5,Image,14253.0
Avengers AI,2.99,Marvel,14026.0
Avengers AI,2.99,Marvel,13990.0
Astro City,3.99,DC,13909.0
Batman Beyond Universe,3.99,DC,13807.0
X-Files Season 10,3.99,IDW,13210.0
Adventure Time,3.99,Boom,13205.0
Caliban,3.99,Avatar,13196.0
Lumberjanes,3.99,Boom,13129.0
He Man And The Masters of the Universe,2.99,DC,12718.0
Invincible,2.99,Image,12557.0
Star Wars Darth Vader & Cry of Shadows,3.5,Dark Horse,12531.0
