title,price,publisher,units
Orphan Black,3.99,IDW,497002.0
Darth Vader,4.99,Marvel,264399.0
Spider-Gwen,3.99,Marvel,254074.0
Star Wars,3.99,Marvel,162042.0
Batman,3.99,DC,118106.0
Amazing Spider-Man,3.99,Marvel,106778.0
Darth Vader,3.99,Marvel,100010.0
Amazing Spider-Man,3.99,Marvel,99660.0
Silk,3.99,Marvel,74501.0
Justice League,3.99,DC,72904.0
Thor,3.99,Marvel,69513.0
Harley Quinn Valentines Day Special,4.99,DC,68611.0
Walking Dead,2.99,Image,65620.0
Guardians of the Galaxy and X-Men Black Vortex Alpha,4.99,Marvel,60412.0
Spawn,5.99,Image,60357.0
Guardians of Galaxy,3.99,Marvel,60046.0
Thor Annual,4.99,Marvel,58664.0
All New X-Men,3.99,Marvel,58037.0
Saga,2.99,Image,55972.0
Detective Comics,3.99,DC,54698.0
Batman And Robin,2.99,DC,53669.0
Uncanny Avengers,3.99,Marvel,51339.0
Multiversity Mastermen,4.99,DC,50091.0
All New X-Men,3.99,Marvel,49464.0
Superman,4.99,DC,48987.0
Avengers,3.99,Marvel,48437.0
Uncanny X-Men,3.99,Marvel,46993.0
Deadpool,3.99,Marvel,46104.0
Batman Eternal,2.99,DC,45391.0
Batman Eternal,2.99,DC,45199.0
Batman Eternal,2.99,DC,44763.0
Batman Eternal,2.99,DC,44699.0
Batman Superman,3.99,DC,44134.0
Nameless,2.99,Image,43785.0
Flash,2.99,DC,43635.0
New Avengers,3.99,Marvel,42827.0
Wonder Woman,2.99,DC,42634.0
Green Lantern,2.99,DC,41997.0
Return of Living Deadpool,3.99,Marvel,41911.0
Wytches,2.99,Image,41827.0
All New Captain America,3.99,Marvel,41222.0
Grayson,2.99,DC,41164.0
Batgirl,2.99,DC,40880.0
Ant-Man,3.99,Marvel,40192.0
Rocket Raccoon,3.99,Marvel,38769.0
Legendary Star Lord,3.99,Marvel,38655.0
Superman Wonder Woman,3.99,DC,38550.0
Action Comics,3.99,DC,38070.0
Spider-Woman,3.99,Marvel,36058.0
Superior Iron Man,3.99,Marvel,35094.0
Spider-Man 2099,3.99,Marvel,34374.0
Teen Titans,2.99,DC,34051.0
Star Wars,4.99,Marvel,33145.0
Wolverines,3.99,Marvel,32953.0
Deathstroke,2.99,DC,32863.0
Hawkeye,3.99,Marvel,32607.0
Fantastic Four,3.99,Marvel,32302.0
Aquaman,2.99,DC,32162.0
Justice League United,3.99,DC,31932.0
Wolverines,3.99,Marvel,31710.0
Daredevil,3.99,Marvel,31483.0
Thanos Vs Hulk,3.99,Marvel,31337.0
Angela Asgards Assassin,3.99,Marvel,31096.0
Wolverines,3.99,Marvel,30617.0
New Suicide Squad,2.99,DC,30537.0
New 52 Futures End,2.99,DC,30157.0
New 52 Futures End,2.99,DC,29994.0
Wolverines,3.99,Marvel,29923.0
Ms Marvel,2.99,Marvel,29851.0
Green Lantern Corps,2.99,DC,29825.0
Shield,3.99,Marvel,29790.0
New 52 Futures End,2.99,DC,29647.0
New 52 Futures End,2.99,DC,29641.0
Miles Morales Ultimate Spider-Man,3.99,Marvel,29321.0
Ms Marvel,2.99,Marvel,29054.0
Spider-Man And X-Men,3.99,Marvel,29025.0
Sinestro,2.99,DC,28698.0
X-Men,3.99,Marvel,28414.0
Amazing X-Men,3.99,Marvel,27513.0
Earth 2,2.99,DC,27513.0
Hulk,3.99,Marvel,27317.0
Secret Six,2.99,DC,26579.0
Catwoman,2.99,DC,26450.0
Supergirl,2.99,DC,26304.0
Secret Identities,3.5,Image,24848.0
Inhuman,3.99,Marvel,24689.0
Unbeatable Squirrel Girl,3.99,Marvel,24621.0
Earth 2 Worlds End,2.99,DC,24435.0
Earth 2 Worlds End,2.99,DC,24376.0
