title,price,publisher,units
Avengers Vs X-Men,3.99,Marvel,203181.0
Avengers Vs X-Men,3.99,Marvel,134509.0
Justice League,3.99,DC,131697.0
Batman,2.99,DC,127402.0
Avengers Assemble,3.99,Marvel,100883.0
Action Comics,3.99,DC,91822.0
Green Lantern,2.99,DC,90232.0
Detective Comics,2.99,DC,89891.0
Batman The Dark Knight,2.99,DC,75297.0
Superman,2.99,DC,66588.0
Flash,2.99,DC,64975.0
Aquaman,2.99,DC,62345.0
Batman And Robin,2.99,DC,61209.0
Uncanny X-Men,3.99,Marvel,57568.0
Amazing Spider-Man,3.99,Marvel,57143.0
Uncanny X-Men,3.99,Marvel,56976.0
Age of Apocalypse,2.99,Marvel,56426.0
Avengers X-Sanction,3.99,Marvel,55677.0
Wolverine And X-Men,3.99,Marvel,54559.0
Avengers,3.99,Marvel,52242.0
Avengers,2.99,Marvel,52164.0
Amazing Spider-Man,3.99,Marvel,52143.0
New Avengers,3.99,Marvel,51697.0
Teen Titans,2.99,DC,51402.0
Wonder Woman,2.99,DC,51314.0
Uncanny X-Force,3.99,Marvel,48867.0
Green Lantern New Guardians,2.99,DC,48422.0
Batwoman,2.99,DC,46874.0
Ultimate Comics Spider-Man,3.99,Marvel,46290.0
Batgirl,2.99,DC,45685.0
Nightwing,2.99,DC,45440.0
Kick-Ass 2,4.99,Marvel,45213.0
Green Lantern Corps,2.99,DC,43823.0
Fantastic Four,3.99,Marvel,42126.0
Captain America,3.99,Marvel,41631.0
Avenging Spider-Man,3.99,Marvel,40877.0
Incredible Hulk,3.99,Marvel,40522.0
Swamp Thing,2.99,DC,40268.0
Daredevil,2.99,Marvel,38137.0
Saga,2.99,Image,37641.0
Red Lanterns,2.99,DC,37465.0
Wolverine,3.99,Marvel,37213.0
FF,2.99,Marvel,37152.0
Wolverine,3.99,Marvel,36368.0
X-Men Legacy,2.99,Marvel,35999.0
X-Men Legacy,2.99,Marvel,35953.0
X-Men,3.99,Marvel,35833.0
Catwoman,2.99,DC,35647.0
Winter Soldier,2.99,Marvel,34923.0
Red Hood And The Outlaws,2.99,DC,34767.0
Supercrooks,2.99,Marvel,34673.0
Astonishing X-Men,3.99,Marvel,34182.0
Mighty Thor,3.99,Marvel,33967.0
Walking Dead,2.99,Image,33916.0
Supergirl,2.99,DC,33337.0
Animal Man,2.99,DC,33174.0
Scarlet Spider,2.99,Marvel,32616.0
Justice League Dark,2.99,DC,32480.0
Ultimate Comics Ultimates,3.99,Marvel,32222.0
Fairest,2.99,DC,31769.0
Justice League International,2.99,DC,31747.0
Wolverine And X-Men Alpha And Omega,3.99,Marvel,31456.0
Invincible Iron Man,3.99,Marvel,31424.0
Ultimate Comics X-Men,3.99,Marvel,30080.0
Defenders,3.99,Marvel,29789.0
Superboy,2.99,DC,29745.0
Suicide Squad,2.99,DC,29617.0
Avengers Childrens Crusade,3.99,Marvel,29509.0
Venom,2.99,Marvel,28926.0
Buffy the Vampire Slayer Season 9 Freefall,2.99,Dark Horse,28908.0
Carnage USA,3.99,Marvel,28707.0
Deadpool,2.99,Marvel,27990.0
Birds of Prey,2.99,DC,26276.0
Green Arrow,2.99,DC,26104.0
Captain America And Bucky,2.99,Marvel,24881.0
Stormwatch,2.99,DC,24384.0
X-Factor,2.99,Marvel,23840.0
Fear Itself Fearless,2.99,Marvel,23629.0
Batman Beyond Unlimited,3.99,DC,23570.0
Fear Itself Fearless,2.99,Marvel,23211.0
All Star Western,3.99,DC,22814.0
Punisher,2.99,Marvel,22318.0
Avengers Academy,2.99,Marvel,21830.0
Huntress,2.99,DC,21678.0
Journey Into Mystery,2.99,Marvel,21617.0
Moon Knight,3.99,Marvel,21581.0
Hulk,2.99,Marvel,21510.0
New Mutants,2.99,Marvel,21508.0
Fatale,3.5,Image,20222.0
X-23,2.99,Marvel,20123.0
Magic The Gathering,3.99,IDW,20078.0
Marvels Avengers Prelude Furys Big Week,2.99,Marvel,19829.0
Demon Knights,2.99,DC,19800.0
Legion of Super Heroes,2.99,DC,19705.0
Thunderbolts,2.99,Marvel,19073.0
Secret Avengers,3.99,Marvel,18965.0
Batwing,2.99,DC,18952.0
Teenage Mutant Ninja Turtles Ongoing,3.99,IDW,18775.0
Batman Odyssey Vol. 2,3.99,DC,18330.0
Star Wars Dawn of the Jedi Force Storm,3.5,Dark Horse,18118.0
Marvels Avengers Prelude Furys Big Week,2.99,Marvel,17975.0
Manhattan Projects,3.5,Image,17955.0
Deathstroke,2.99,DC,17770.0
Angel & Faith,2.99,Dark Horse,17690.0
Savage Hawkman,2.99,DC,17490.0
Generation Hope,2.99,Marvel,17412.0
Fables,2.99,DC,17384.0
Conan The Barbarian,3.5,Dark Horse,17288.0
Frankenstein Agent of Shade,2.99,DC,17002.0
I Vampire,2.99,DC,16596.0
