title,price,publisher,units
Guardians of the Galaxy,3.99,Marvel,211312.0
Age of Ultron,3.99,Marvel,174952.0
Batman,3.99,DC,137893.0
Wolverine,3.99,Marvel,117669.0
Age of Ultron,3.99,Marvel,109383.0
Justice League,3.99,DC,102494.0
Age of Ultron,3.99,Marvel,100347.0
Superior Spider-Man,3.99,Marvel,94224.0
Justice League of America,3.99,DC,91734.0
All New X-Men,3.99,Marvel,90990.0
Superior Spider-Man,3.99,Marvel,86614.0
Superior Spider-Man,3.99,Marvel,85807.0
Uncanny X-Men,3.99,Marvel,85775.0
Uncanny Avengers,3.99,Marvel,84382.0
Avengers,3.99,Marvel,82691.0
All New X-Men,3.99,Marvel,81695.0
Avengers,3.99,Marvel,78278.0
Detective Comics,3.99,DC,76237.0
Green Lantern,2.99,DC,69801.0
Batman And Robin,2.99,DC,69614.0
Walking Dead,2.99,Image,67423.0
New Avengers,3.99,Marvel,65150.0
Batman Incorporated,2.99,DC,64067.0
Action Comics,4.99,DC,61879.0
Deadpool,2.99,Marvel,57095.0
Indestructible Hulk,3.99,Marvel,54967.0
Batman The Dark Knight,2.99,DC,54269.0
Aquaman,2.99,DC,53337.0
Uncanny X-Force,3.99,Marvel,51721.0
Batgirl,2.99,DC,51677.0
Thor God of Thunder,3.99,Marvel,50481.0
Savage Wolverine,3.99,Marvel,50310.0
Saga,2.99,Image,50023.0
Superman,2.99,DC,49666.0
East of West,3.5,Image,49518.0
Captain America,3.99,Marvel,49186.0
Superman,2.99,DC,48236.0
Nightwing,2.99,DC,48223.0
Before Watchmen Rorschach,3.99,DC,47112.0
Nova,3.99,Marvel,46725.0
Secret Avengers,3.99,Marvel,46419.0
Earth 2,2.99,DC,46213.0
Fantastic Four,3.99,Marvel,45756.0
Star Wars,2.99,Dark Horse,45522.0
Cable And X-Force,3.99,Marvel,44680.0
Green Lantern Corps,2.99,DC,44215.0
Iron Man,3.99,Marvel,44040.0
Cable And X-Force,3.99,Marvel,42896.0
Fantastic Four,2.99,Marvel,42590.0
Teen Titans,2.99,DC,42055.0
Green Lantern New Guardians,2.99,DC,42028.0
Wolverine and X-Men,3.99,Marvel,42019.0
Wolverine and X-Men,3.99,Marvel,41960.0
Flash,2.99,DC,41659.0
My Little Pony Friendship Is Magic,3.99,IDW,41541.0
Before Watchmen Ozymandias,3.99,DC,41076.0
Thunderbolts,2.99,Marvel,39293.0
Thunderbolts,2.99,Marvel,38553.0
Young Avengers,2.99,Marvel,38469.0
Wonder Woman,2.99,DC,38406.0
Red Hood And The Outlaws,2.99,DC,37731.0
Constantine,2.99,DC,37564.0
A Plus X,3.99,Marvel,37250.0
Daredevil,2.99,Marvel,37231.0
My Little Pony Friendship Is Magic,3.99,IDW,36354.0
Ultimate Comics Spider-Man,3.99,Marvel,35284.0
Deadpool Killustrated,2.99,Marvel,35275.0
Red Lanterns,2.99,DC,35203.0
Batman Incorporated,2.99,DC,34679.0
FF,2.99,Marvel,34601.0
A Plus X,3.99,Marvel,34434.0
X-Termination,3.99,Marvel,33377.0
Catwoman,2.99,DC,33220.0
Avenging Spider-Man,3.99,Marvel,31657.0
Avengers Arena,2.99,Marvel,31617.0
Batwoman,2.99,DC,31381.0
Swamp Thing,2.99,DC,30716.0
Shrugged Vol. 2,1.0,Aspen,30657.0
Ultimate Comics Wolverine,3.99,Marvel,29537.0
X-Men Legacy,2.99,Marvel,29231.0
Animal Man,2.99,DC,28711.0
Worlds Finest,2.99,DC,28469.0
Avengers Assemble,3.99,Marvel,28432.0
Fearless Defenders,2.99,Marvel,28244.0
X-Men Legacy,2.99,Marvel,28174.0
Green Arrow,2.99,DC,28080.0
Supergirl,2.99,DC,28051.0
Astonishing X-Men,3.99,Marvel,27683.0
Daredevil End of Days,3.99,Marvel,26316.0
Justice League Dark,2.99,DC,25664.0
My Little Pony Micro Series: Rainbow Dash,3.99,IDW,25473.0
Ultimate Comics Wolverine,3.99,Marvel,25472.0
Talon,2.99,DC,25440.0
Suicide Squad,2.99,DC,25232.0
Superboy,2.99,DC,24455.0
Hellboy In Hell,2.99,Dark Horse,23982.0
Scarlet Spider,2.99,Marvel,23682.0
Sex,2.99,Image,23630.0
Ultimate Comics Ultimates,3.99,Marvel,23442.0
Venom,2.99,Marvel,22521.0
Buffy the Vampire Slayer Season 9 Freefall,2.99,Dark Horse,22424.0
Adventure Time,3.99,Boom,22165.0
Birds of Prey,2.99,DC,21957.0
Ultimate Comics X-Men,3.99,Marvel,21862.0
Star Wars Legacy,2.99,Dark Horse,21600.0
Adventure Time Fionna & Cake,3.99,Boom,21333.0
Winter Soldier,2.99,Marvel,20973.0
X-Factor,2.99,Marvel,20835.0
Age of Apocalypse,2.99,Marvel,20670.0
Wolverine Max,3.99,Marvel,20479.0
Morbius Living Vampire,2.99,Marvel,20262.0
Gambit,2.99,Marvel,20187.0
Legends of the Dark Knight,3.99,DC,19681.0
Katana,2.99,DC,19247.0
Justice League of America,3.99,DC,19225.0
Justice League of Americas Vibe,2.99,DC,19092.0
Journey Into Mystery,2.99,Marvel,19007.0
Injustice Gods Among Us,3.99,DC,18608.0
X-Treme X-Men,2.99,Marvel,17782.0
Captain Marvel,2.99,Marvel,17743.0
