title,price,publisher,units
Batman,4.99,DC,116926.0
Superman Unchained,3.99,DC,94147.0
Forever Evil,3.99,DC,92036.0
Sandman Overture,3.99,DC,89711.0
Superior Spider-Man,3.99,Marvel,76568.0
Daredevil,3.99,Marvel,76006.0
Superior Spider-Man,3.99,Marvel,75431.0
Silver Surfer,3.99,Marvel,64919.0
Walking Dead,2.99,Image,64659.0
Uncanny X-Men,3.99,Marvel,64514.0
Walking Dead,2.99,Image,64460.0
All New X-Men,3.99,Marvel,63739.0
Uncanny Avengers,3.99,Marvel,63516.0
Harley Quinn,2.99,DC,63120.0
Superior Spider-Man Annual,4.99,Marvel,59278.0
Moon Knight,3.99,Marvel,58022.0
Guardians of Galaxy,3.99,Marvel,56764.0
Detective Comics,3.99,DC,55486.0
Magneto,3.99,Marvel,55337.0
Uncanny X-Men,3.99,Marvel,54902.0
Wolverine and X-Men,3.99,Marvel,54675.0
Justice League of America,3.99,DC,54349.0
Avengers,3.99,Marvel,53966.0
Batman Superman Annual,5.99,DC,52937.0
Origin II,3.99,Marvel,50210.0
All New Ghost Rider,3.99,Marvel,50072.0
Deadpool,2.99,Marvel,48775.0
New Avengers,3.99,Marvel,48731.0
New Avengers,3.99,Marvel,47178.0
Amazing X-Men,3.99,Marvel,46242.0
Green Lantern,2.99,DC,45797.0
Captain Marvel,3.99,Marvel,44248.0
Deadpool,2.99,Marvel,44141.0
X-Men,3.99,Marvel,44135.0
Iron Man,3.99,Marvel,43912.0
Superman Wonder Woman,3.99,DC,43308.0
Batman and Aquaman,2.99,DC,43295.0
The Star Wars,3.99,Dark Horse,41237.0
Wolverine,3.99,Marvel,40735.0
Wolverine and X-Men,3.99,Marvel,40386.0
Night of Living Deadpool,3.99,Marvel,38457.0
Ms Marvel,2.99,Marvel,38357.0
Thor God of Thunder,3.99,Marvel,37895.0
Fantastic Four,3.99,Marvel,37569.0
Serenity Leaves On The Wind,3.5,Dark Horse,37516.0
Jupiters Legacy,2.99,Image,36918.0
Nightwing,2.99,DC,36814.0
Hawkeye,2.99,Marvel,35545.0
Earth 2,2.99,DC,35295.0
Hawkeye,2.99,Marvel,35045.0
Batman The Dark Knight,2.99,DC,34836.0
Forever Evil Arkham War,2.99,DC,34743.0
Avengers World,3.99,Marvel,34397.0
Action Comics,3.99,DC,34231.0
Starlight,2.99,Image,34080.0
Secret Avengers,3.99,Marvel,34036.0
Aquaman,2.99,DC,33907.0
Captain America,3.99,Marvel,33642.0
Superman,2.99,DC,33633.0
Flash,2.99,DC,33241.0
Batgirl,2.99,DC,33223.0
X-Force,3.99,Marvel,33079.0
Avengers Undercover,2.99,Marvel,31936.0
Iron Patriot,3.99,Marvel,31773.0
Wonder Woman,2.99,DC,30989.0
Justice League 3000,2.99,DC,30127.0
Indestructible Hulk,3.99,Marvel,30042.0
Star Wars,2.99,Dark Horse,29967.0
Punisher,3.99,Marvel,29936.0
Justice League Dark,3.99,DC,29202.0
Iron Man,3.99,Marvel,29017.0
East of West,3.5,Image,28853.0
Survive,3.99,Marvel,28782.0
Loki Agent of Asgard,2.99,Marvel,27968.0
Buffy the Vampire Slayer Season 10,3.5,Dark Horse,27851.0
Green Lantern Corps,2.99,DC,27754.0
Magnus Robot Fighter,3.99,Dynamic Forces,27497.0
Black Widow,3.99,Marvel,27378.0
All New X-Factor,3.99,Marvel,27337.0
All New Invaders,3.99,Marvel,27329.0
My Little Pony Friendship Is Magic,3.99,IDW,26683.0
She-Hulk,2.99,Marvel,26675.0
All New X-Factor,3.99,Marvel,26656.0
Wake,2.99,DC,26500.0
New Warriors,3.99,Marvel,26006.0
Teen Titans,2.99,DC,25969.0
Worlds Finest,2.99,DC,25676.0
Green Lantern New Guardians,2.99,DC,25296.0
Red Lanterns,2.99,DC,25153.0
Mighty Avengers,3.99,Marvel,24933.0
Winter Soldier Bitter March,3.99,Marvel,24831.0
Afterlife With Archie,2.99,Archie,24165.0
Savage Wolverine,3.99,Marvel,24008.0
Real Heroes,3.99,Image,23716.0
Green Arrow,2.99,DC,23698.0
Miracleman,4.99,Marvel,23557.0
Nova,3.99,Marvel,23459.0
Nova,3.99,Marvel,22996.0
Supergirl,2.99,DC,22883.0
Forever Evil Rogues Rebellion,2.99,DC,22802.0
Thunderbolts,2.99,Marvel,22701.0
Sex Criminals,3.5,Image,22593.0
X-Men Legacy,4.99,Marvel,22422.0
Red Hood and The Outlaws,2.99,DC,22316.0
Catwoman,2.99,DC,22236.0
Suicide Squad,2.99,DC,22162.0
Velvet,2.99,Image,21412.0
Superior Spider-Man Team Up,3.99,Marvel,21091.0
Injustice Year Two,2.99,DC,20693.0
Lazarus,2.99,Image,20150.0
Constantine,2.99,DC,20051.0
My Little Pony Friends Forever,3.99,IDW,20038.0
Batwoman,2.99,DC,19750.0
Avengers Assemble,3.99,Marvel,19102.0
Forever Evil Argus,2.99,DC,18983.0
American Vampire Second Cycle,3.99,DC,18966.0
Swamp Thing,2.99,DC,18837.0
Batman 66,3.99,DC,18802.0
Superior Foes of Spider-Man,2.99,Marvel,18620.0
Trillium,2.99,DC,18594.0
