title,price,publisher,units
Blackest Night ,3.99,DC,100651.0
Green Lantern ,2.99,DC,97285.0
Captain America Reborn ,3.99,Marvel,91790.0
Captain America Reborn Who Will Wield The Shield,3.99,Marvel,80771.0
Blackest Night The Flash ,2.99,DC,80313.0
Green Lantern Corps ,2.99,DC,77774.0
New Avengers ,3.99,Marvel,72790.0
Blackest Night Wonder Woman ,2.99,DC,70758.0
Dark Avengers ,3.99,Marvel,69799.0
Blackest Night JSA ,2.99,DC,68721.0
Justice League of America ,3.99,DC,68672.0
Siege Cabal,3.99,Marvel,68655.0
Uncanny X-Men ,2.99,Marvel,68572.0
Uncanny X-Men ,2.99,Marvel,67043.0
Batman ,2.99,DC,65908.0
Amazing Spider-Man ,2.99,Marvel,63738.0
Fall of Hulks Alpha,3.99,Marvel,62785.0
Thor ,2.99,Marvel,61608.0
New Avengers Annual ,4.99,Marvel,61435.0
Dark Avengers Annual ,4.99,Marvel,60524.0
Adventure Comics ,3.99,DC,59876.0
Amazing Spider-Man ,2.99,Marvel,59696.0
Amazing Spider-Man ,2.99,Marvel,58856.0
Astonishing X-Men ,2.99,Marvel,57592.0
Thor ,2.99,Marvel,55242.0
Hulk ,3.99,Marvel,53222.0
Detective Comics ,3.99,DC,52295.0
X-Force ,3.99,Marvel,51859.0
X-Men Legacy ,2.99,Marvel,50929.0
X-Men Legacy ,3.99,Marvel,49776.0
Superman Batman ,2.99,DC,49650.0
Mighty Avengers ,2.99,Marvel,48662.0
Dark Wolverine ,2.99,Marvel,48102.0
Invincible Iron Man ,2.99,Marvel,47330.0
Fall of Hulks Gamma,3.99,Marvel,46883.0
Deadpool ,2.99,Marvel,45914.0
Ultimate Comics Spider-Man ,3.99,Marvel,45849.0
Buffy The Vampire Slayer Willow One Shot,3.5,Dark Horse,45136.0
Incredible Hulk ,3.99,Marvel,43964.0
Teen Titans ,3.99,DC,43400.0
X-Force Annual ,3.99,Marvel,43113.0
JSA All Stars ,3.99,DC,42493.0
Dark X-Men ,3.99,Marvel,42207.0
Nation X ,3.99,Marvel,41796.0
Justice Society of America ,2.99,DC,41734.0
X Necrosha Gathering,3.99,Marvel,40766.0
Booster Gold ,3.99,DC,40256.0
Red Robin ,2.99,DC,39528.0
Daredevil ,2.99,Marvel,38680.0
Fantastic Four ,2.99,Marvel,38431.0
Outsiders ,3.99,DC,37847.0
Deadpool Merc With A Mouth ,2.99,Marvel,37051.0
X-Factor ,4.99,Marvel,36577.0
Wolverine Origins ,2.99,Marvel,36528.0
Deadpool Team-Up ,2.99,Marvel,36308.0
Doom Patrol ,3.99,DC,35348.0
Marvels Project ,3.99,Marvel,34775.0
Superman World of New Krypton ,2.99,DC,33868.0
Wolverine Weapon X ,3.99,Marvel,33470.0
Superman ,2.99,DC,33372.0
Batgirl ,2.99,DC,32482.0
Avengers Initiative ,2.99,Marvel,32291.0
New Mutants ,2.99,Marvel,32240.0
Batman 80 Page Giant ,5.99,DC,32200.0
Action Comics ,3.99,DC,31873.0
Rebels ,3.99,DC,31489.0
Dark Tower Battle of Jericho Hill ,3.99,Marvel,30756.0
Secret Warriors ,2.99,Marvel,30748.0
Batman Streets of Gotham ,3.99,DC,30290.0
Thunderbolts ,2.99,Marvel,29957.0
Spider-Woman ,2.99,Marvel,29755.0
Gotham City Sirens ,2.99,DC,29709.0
Ultimate Comics Armor Wars ,3.99,Marvel,29439.0
Web of Spider-Man ,3.99,Marvel,29368.0
Cable ,3.99,Marvel,29094.0
Haunt ,2.99,Image,28390.0
Dark Tower Battle of Jericho Hill ,3.99,Marvel,28350.0
Supergirl ,2.99,DC,28176.0
Image United ,3.99,Image,27469.0
Wonder Woman ,2.99,DC,26152.0
Titans ,2.99,DC,25887.0
What If Astonishing X-Men,3.99,Marvel,25060.0
Archie ,2.5,Archie,25058.0
Punisher ,2.99,Marvel,24985.0
What If Secret Invasion,3.99,Marvel,24966.0
What If World War Hulk,3.99,Marvel,24582.0
Stand Soul Survivors ,3.99,Marvel,24308.0
Walking Dead ,2.99,Image,24230.0
Boys ,2.99,Dynamic,24025.0
Incredible Hercules ,3.99,Marvel,23591.0
Worlds Finest ,2.99,DC,23295.0
Punishermax ,3.99,Marvel,23110.0
Psylocke ,3.99,Marvel,23018.0
Secret Six ,2.99,DC,22638.0
Power Girl ,2.99,DC,22533.0
Ms Marvel ,2.99,Marvel,22527.0
Spider-Man and Secret Wars ,2.99,Marvel,22397.0
What If Spider-Man House of M,3.99,Marvel,22287.0
Guardians of Galaxy ,2.99,Marvel,22271.0
Nova ,2.99,Marvel,22202.0
Vengeance of Moon Knight ,2.99,Marvel,21482.0
What If Daredevil Vs Elektra,3.99,Marvel,21411.0
Angel ,3.99,IDW,21301.0
Realm of Kings Inhumans ,3.99,Marvel,21242.0
Star Wars Legacy ,2.99,Dark Horse,20983.0
Brave and The Bold ,2.99,DC,20932.0
Black Widow Deadly Origin ,3.99,Marvel,20925.0
Hellboy Bride of Hell One Shot,3.5,Dark Horse,20761.0
Realm of Kings Imperial Guard ,3.99,Marvel,20647.0
Fables ,2.99,DC,20450.0
Amazing Spider-Man Presents Anti Venom ,3.99,Marvel,20364.0
Iron Man Vs Whiplash ,3.99,Marvel,20126.0
Arkham Reborn ,2.99,DC,19580.0
Wolverine Under Boardwalk One-Shot,3.99,Marvel,19271.0
X-Men Forever ,3.99,Marvel,18870.0
Dark Avengers Ares ,3.99,Marvel,18597.0
X-Men Forever ,3.99,Marvel,18376.0
Spider-Man Clone Saga ,3.99,Marvel,18324.0
Strange ,3.99,Marvel,18005.0
Black Panther 2 ,2.99,Marvel,17989.0
Azrael ,2.99,DC,17757.0
War Machine ,2.99,Marvel,17572.0
Powers ,3.95,Marvel,17181.0
Green Arrow Black Canary ,3.99,DC,16904.0
Angel Annual ,7.99,IDW,16616.0
Cinderella From Fabletown With Love ,2.99,DC,16598.0
Spider-Man Noir Eyes Without A Face ,3.99,Marvel,16447.0
Batman Confidential ,2.99,DC,16132.0
Batman The Unseen ,2.99,DC,16078.0
X-Men Noir Mark of Cain ,3.99,Marvel,16043.0
Batman Confidential ,2.99,DC,15906.0
Marvelous Land of Oz ,3.99,Marvel,15783.0
G.I. Joe ,3.99,IDW,15759.0
Incorruptible ,3.99,Boom,15710.0
Iron Man Vs Whiplash ,3.99,Marvel,15494.0
DC Holiday Special 2009 ,5.99,DC,15461.0
Star Wars Knights of the Old Republic ,2.99,Dark Horse,15445.0
Invincible ,2.99,Image,15161.0
Jonah Hex ,3.99,DC,15131.0
Ghost Riders Heavens On Fire ,3.99,Marvel,15128.0
Sword,2.99,Marvel,15113.0
G.I. Joe ,3.99,IDW,14824.0
Doctor Voodoo Avenger of Supernatural ,2.99,Marvel,14769.0
Criminal Sinners ,3.5,Marvel,14624.0
Unwritten ,2.99,DC,14257.0
Deathlok ,3.99,Marvel,14059.0
Black Widow and Marvel Girls ,2.99,Marvel,13873.0
Torch ,3.99,Marvel,13782.0
Hulk Winter Guard One-Shot,3.99,Marvel,13611.0
Irredeemable ,3.99,Boom,13515.0
Captain America Theater of War Prisoners of Duty,3.99,Marvel,13511.0
Lobo Highway To Hell ,6.99,DC,13435.0
Star Wars Clone Wars ,2.99,Dark Horse,13098.0
Jack of Fables ,2.99,DC,12970.0
B.P.R.D. War On Frogs ,2.99,Dark Horse,12904.0
Chew ,2.99,Image,12902.0
Witchblade ,2.99,Image,12811.0
Project Superpowers Chapter Two ,2.99,Dynamic,12794.0
Crossed ,3.99,Avatar,12757.0
Punisher Noir ,3.99,Marvel,12603.0
Jack of Fables ,2.99,DC,12559.0
Transformers Ongoing ,3.99,IDW,12516.0
G.I. Joe Origins ,3.99,IDW,12295.0
Ex Machina ,2.99,DC,12192.0
Aliens ,3.5,Dark Horse,12105.0
Black Widow and Marvel Girls ,2.99,Marvel,12087.0
Daytripper ,2.99,DC,12010.0
Darkness Pitt ,2.99,Image,11968.0
Supergod ,3.99,Avatar,11398.0
X-Babies ,3.99,Marvel,11184.0
Red Tornado ,2.99,DC,11009.0
Iron Man Requiem,4.99,Marvel,11008.0
Magog ,2.99,DC,10700.0
Escape From Wonderland ,2.99,Zenescope,10628.0
Vampirella Second Coming ,1.99,Harris,10565.0
Halo Blood Line ,3.99,Marvel,10551.0
Anita Blake Lc Executioner ,3.99,Marvel,10454.0
Spider-Man 1602 ,3.99,Marvel,10392.0
Hellblazer ,2.99,DC,10334.0
World of Warcraft Special ,3.99,DC,10323.0
Terry Moores Echo ,3.5,Abstract,10282.0
Grimm Fairy Tales ,2.99,Zenescope,10246.0
Transformers Bumblebee ,3.99,IDW,10205.0
House of Mystery ,2.99,DC,10175.0
Uncanny X-Men First Class ,2.99,Marvel,10021.0
G.I. Joe Movie Snake Eyes ,3.99,IDW,9908.0
Sweet Tooth ,2.99,DC,9817.0
Angelus ,2.99,Image,9781.0
Angel Hole In The World ,3.99,IDW,9748.0
Freddy Jason Ash Nightmare Warriors ,3.99,DC,9599.0
Black Terror ,3.5,Dynamic,9545.0
Angel Only Human ,3.99,IDW,9532.0
Complete Alice In Wonderland ,4.99,Dynamic,9388.0
Chimichanga ,3.0,Albatross Exploding,9111.0
Warlord ,2.99,DC,9102.0
Great Ten ,2.99,DC,8760.0
Talisman Road of Trials ,3.99,Random House,8755.0
Madame Xanadu ,2.99,DC,8686.0
Pilot Season Murderer ,2.99,Image,8454.0
Empowered One Shot,3.99,Dark Horse,8361.0
Invincible Presents Atom Eve & Rex Splode ,2.99,Image,8223.0
Sonic The Hedgehog ,2.5,Archie,8198.0
Giant-Size Grimm Fairy Tales 2009 Holiday Ed,5.99,Zenescope,8127.0
Northlanders ,2.99,DC,8069.0
Nomad Girl Without A World ,3.99,Marvel,8031.0
Tiny Titans ,2.5,DC,8017.0
Authority The Lost Year ,2.99,DC,7999.0
Sword ,2.99,Image,7887.0
Authority ,2.99,DC,7829.0
Greek Street ,2.99,DC,7802.0
Groo Hogs of Horder ,3.99,Dark Horse,7787.0
Locke & Key Crown of Shadows ,3.99,IDW,7707.0
Do Androids Dream of Electric Sheep ,3.99,Boom,7557.0
Doctor Who Ongoing ,3.99,IDW,7448.0
Barack The Barbarian ,3.5,Devil's Due,7447.0
Victorian Undead ,2.99,DC,7430.0
Simpsons Comics ,2.99,Bongo,7414.0
Shield ,3.99,DC,7316.0
Garth Ennis Battlefields Happy Valley ,3.5,Dynamic,7193.0
