title,price,publisher,units
Fear Itself,3.99,Marvel,96318.0
Flashpoint,3.99,DC,86981.0
Green Lantern,2.99,DC,75371.0
Avengers,3.99,Marvel,68086.0
FF,2.99,Marvel,66885.0
Green Lantern Corps,2.99,DC,60964.0
FF,2.99,Marvel,60571.0
Batman Incorporated,2.99,DC,60480.0
New Avengers,3.99,Marvel,60328.0
Amazing Spider-Man,3.99,Marvel,59087.0
Amazing Spider-Man,3.99,Marvel,58249.0
Batman And Robin,2.99,DC,57525.0
Amazing Spider-Man,3.99,Marvel,55883.0
Batman,2.99,DC,55086.0
Flash,2.99,DC,54914.0
Uncanny X-Men,3.99,Marvel,53716.0
Green Lantern Emerald Warriors,2.99,DC,52971.0
X-Men Giant-Size,4.99,Marvel,52103.0
Secret Avengers,3.99,Marvel,51936.0
Uncanny X-Force,3.99,Marvel,51726.0
Uncanny X-Force,3.99,Marvel,50676.0
Mighty Thor,3.99,Marvel,50473.0
Moon Knight,3.99,Marvel,49018.0
Ultimate Comics Spider-Man,3.99,Marvel,47941.0
Justice League of America,2.99,DC,46729.0
X-Men,3.99,Marvel,46519.0
X-Men Legacy,2.99,Marvel,46083.0
X-Men Legacy,2.99,Marvel,45063.0
Invincible Iron Man,3.99,Marvel,44791.0
Captain America,3.99,Marvel,44748.0
Wolverine,3.99,Marvel,44635.0
Action Comics,2.99,DC,44143.0
Ultimate Avengers Vs New Ultimates,3.99,Marvel,43707.0
Venom,2.99,Marvel,40634.0
Detective Comics,2.99,DC,39609.0
Journey Into Mystery,2.99,Marvel,39003.0
Astonishing X-Men,3.99,Marvel,38513.0
Superman,2.99,DC,38471.0
Astonishing X-Men,3.99,Marvel,37580.0
Walking Dead,2.99,Image,37552.0
Batman Arkham City,2.99,DC,36597.0
Kirby Genesis,1.0,Dynamic Forces,36429.0
X-Men Prelude to Schism,2.99,Marvel,34796.0
New Mutants,3.99,Marvel,34724.0
Fear Itself Spider-Man,2.99,Marvel,34551.0
Batman Gates of Gotham,2.99,DC,32432.0
Hulk,2.99,Marvel,32273.0
Green Arrow,2.99,DC,31742.0
X-Men Prelude To Schism,2.99,Marvel,31311.0
Birds of Prey,2.99,DC,29690.0
Red Robin,2.99,DC,29097.0
