title,price,publisher,units
Star Wars Darth Maul,4.99,Marvel,105177.0
Batman,2.99,DC,102096.0
Batman,2.99,DC,99637.0
Justice League of America,2.99,DC,93494.0
Super Sons,2.99,DC,90345.0
Walking Dead,2.99,Image,83999.0
All Star Batman,4.99,DC,77096.0
Star Wars,3.99,Marvel,74002.0
Justice League of America Rebirth,2.99,DC,73397.0
Justice League,2.99,DC,65458.0
Justice League,2.99,DC,64230.0
Detective Comics,3.99,DC,62628.0
Amazing Spider-Man,3.99,Marvel,61953.0
Detective Comics,2.99,DC,59630.0
Flash,2.99,DC,57039.0
IVX,3.99,Marvel,56969.0
Superman,2.99,DC,56105.0
Flash,2.99,DC,55234.0
Superman,2.99,DC,54561.0
IVX,3.99,Marvel,53348.0
Batwoman Rebirth,2.99,DC,52650.0
Wonder Woman,2.99,DC,49921.0
Wild Storm,3.99,DC,49493.0
Clone Conspiracy,3.99,Marvel,48780.0
Suicide Squad,2.99,DC,48723.0
Wonder Woman,2.99,DC,48662.0
Suicide Squad,2.99,DC,46860.0
Unworthy Thor,3.99,Marvel,46006.0
Harley Quinn,2.99,DC,45400.0
Elektra,3.99,Marvel,44310.0
Titans,2.99,DC,44028.0
Harley Quinn,2.99,DC,43798.0
Star Wars Doctor Aphra,3.99,Marvel,43475.0
Monsters Unleashed,4.99,Marvel,43355.0
Action Comics,2.99,DC,43047.0
Nightwing,2.99,DC,42656.0
Trinity,2.99,DC,42001.0
Action Comics,2.99,DC,41712.0
Nightwing,2.99,DC,41423.0
Star Wars Poe Dameron,3.99,Marvel,40235.0
Mighty Thor,3.99,Marvel,40175.0
True Believers Wolverine Vs Hulk,1.0,Marvel,39177.0
Teen Titans,2.99,DC,39028.0
Old Man Logan,3.99,Marvel,38851.0
Old Man Logan,3.99,Marvel,38679.0
Deadpool,3.99,Marvel,38560.0
Venom,3.99,Marvel,38337.0
Spider-Man Deadpool,3.99,Marvel,38307.0
Monsters Unleashed,4.99,Marvel,38205.0
Green Lanterns,2.99,DC,37845.0
Doctor Strange,3.99,Marvel,37686.0
