title,price,publisher,units
Dark Knights Rising The Wild Hunt,4.99,DC,101373.0
X-Men Red,4.99,Marvel,98468.0
Batman,2.99,DC,95541.0
Batman,2.99,DC,93889.0
Walking Dead,3.99,Image,77407.0
Batman White Knight,3.99,DC,77373.0
Peter Parker Spectacular Spider-Man,5.99,Marvel,77094.0
Star Wars,3.99,Marvel,56045.0
Infinity Countdown Prime,4.99,Marvel,55260.0
Amazing Spider-Man,3.99,Marvel,55138.0
Star Wars Darth Vader,3.99,Marvel,53275.0
Amazing Spider-Man,3.99,Marvel,52844.0
Star Wars Thrawn,4.99,Marvel,52295.0
Detective Comics,3.99,DC,51856.0
Detective Comics,2.99,DC,51189.0
Kick-Ass,3.99,Image,50030.0
Star Wars Darth Vader,3.99,Marvel,49134.0
Flash,2.99,DC,46149.0
Flash,2.99,DC,46040.0
Terrifics,2.99,DC,45493.0
Justice League,2.99,DC,45314.0
Justice League,2.99,DC,44148.0
Amazing Spider-Man Annual,4.99,Marvel,43935.0
Action Comics,2.99,DC,43810.0
Superman,2.99,DC,43776.0
Action Comics,2.99,DC,43509.0
Superman,2.99,DC,42694.0
Brave & The Bold Batman & Wonder Woman,3.99,DC,42087.0
Doctor Strange Damnation,4.99,Marvel,41564.0
Mighty Thor,3.99,Marvel,41533.0
Hit-Girl,3.99,Image,39709.0
Avengers,3.99,Marvel,39486.0
X-Men Gold,3.99,Marvel,39379.0
Avengers,3.99,Marvel,39345.0
Avengers,3.99,Marvel,39046.0
X-Men Blue,3.99,Marvel,39030.0
Saga,2.99,Image,38734.0
Avengers,3.99,Marvel,38437.0
Infinity Countdown Adam Warlock,4.99,Marvel,38295.0
Batman and the Signal,3.99,DC,37758.0
Old Man Logan,3.99,Marvel,37227.0
Wonder Woman,2.99,DC,36464.0
Captain America,3.99,Marvel,36297.0
Marvel Two-In-One,3.99,Marvel,35890.0
Mera Queen of Atlantis,3.99,DC,35701.0
Wonder Woman,2.99,DC,35572.0
X-Men Gold,3.99,Marvel,35420.0
Sideways,2.99,DC,35086.0
X-Men Blue,3.99,Marvel,35062.0
Venom,3.99,Marvel,34211.0
Old Man Hawkeye,3.99,Marvel,33365.0
Batman Sins of the Father,2.99,DC,32487.0
Batman Teenage Mutant Ninja Turtles II,3.99,DC,32128.0
Venom,3.99,Marvel,31864.0
Astonishing X-Men,3.99,Marvel,31786.0
Supergirl,3.99,DC,31675.0
Harley Quinn,2.99,DC,31619.0
Harley Quinn,2.99,DC,31314.0
Titans,3.99,DC,30696.0
Star Wars Doctor Aphra,3.99,Marvel,30398.0
Invincible Iron Man,3.99,Marvel,30242.0
All New Wolverine,3.99,Marvel,30055.0
Thanos,3.99,Marvel,29806.0
Swamp Thing Winter Special,7.99,DC,29727.0
Super Sons,3.99,DC,29625.0
Despicable Deadpool,3.99,Marvel,29521.0
Deadpool Vs. Old Man Logan,3.99,Marvel,29373.0
Hal Jordan and the Green Lantern Corps,2.99,DC,28613.0
Hal Jordan and the Green Lantern Corps,2.99,DC,28340.0
Black Panther,3.99,Marvel,28143.0
Teen Titans,3.99,DC,27828.0
Nightwing,2.99,DC,27731.0
Daredevil,3.99,Marvel,27317.0
Nightwing,2.99,DC,27188.0
Damage,2.99,DC,27004.0
Suicide Squad,2.99,DC,26798.0
Doctor Strange,3.99,Marvel,26774.0
Justice League of America,2.99,DC,26543.0
Despicable Deadpool,3.99,Marvel,26369.0
Mother Panic Batman Special,4.99,DC,26198.0
Suicide Squad,2.99,DC,25531.0
Justice League of America,3.99,DC,25303.0
Spider-Man,3.99,Marvel,25281.0
Green Lanterns,2.99,DC,25155.0
Aquaman,3.99,DC,24974.0
Star Wars Poe Dameron,3.99,Marvel,24937.0
Doctor Strange,3.99,Marvel,24864.0
Spider-Man Deadpool,3.99,Marvel,24825.0
Green Lanterns,2.99,DC,24807.0
Daredevil,3.99,Marvel,24771.0
Weapon X,3.99,Marvel,24577.0
Spider-Man Deadpool,3.99,Marvel,24338.0
Punisher,3.99,Marvel,24078.0
Incredible Hulk,3.99,Marvel,23652.0
Trinity,3.99,DC,23503.0
Doom Patrol Jla Special,4.99,DC,23254.0
Defenders,3.99,Marvel,22744.0
Green Arrow,3.99,DC,22425.0
Paper Girls,2.99,Image,22366.0
Rogue & Gambit,3.99,Marvel,22201.0
Shade The Changing Girl Wonder Woman Special,4.99,DC,21668.0
Phoenix Resurrection Return Jean Grey,4.99,Marvel,21057.0
Harley & Ivy Meet Betty & Veronica,3.99,DC,21015.0
Silencer,2.99,DC,21003.0
Black Panther Annual,4.99,Marvel,20972.0
Moon Knight,3.99,Marvel,20923.0
Cave Carson Swamp Thing Special,4.99,DC,20756.0
Red Hood and the Outlaws,3.99,DC,20744.0
Punisher Platoon,3.99,Marvel,20378.0
Black Panther Sound and Fury,3.99,Marvel,20136.0
Rise of Black Panther,3.99,Marvel,19709.0
Cable,3.99,Marvel,19681.0
Amazing Spider-Man Renew Your Vows,3.99,Marvel,19600.0
Spider-Gwen,3.99,Marvel,18940.0
Wonder Woman Conan,3.99,DC,18912.0
Batgirl,3.99,DC,18729.0
Champions,3.99,Marvel,18570.0
Dejah Thoris,3.99,Dynamite,18516.0
Jim Henson Labyrinth,3.99,Boom,18432.0
Vs,3.99,Image,17949.0
Shadow Batman,3.99,Dynamite,17860.0
Deathstroke,3.99,DC,17672.0
Jessica Jones,3.99,Marvel,17306.0
Batman Beyond,3.99,DC,17197.0
Invincible,5.99,Image,16818.0
Spawn,2.99,Image,16753.0
Dark Nights Metal,3.99,DC,16726.0
Kill or Be Killed,3.99,Image,16584.0
Raven Daughter of Darkness,3.99,DC,16496.0
Gwenpool,3.99,Marvel,16340.0
Batwoman,3.99,DC,16228.0
Spirits of Vengeance,3.99,Marvel,15920.0
Batgirl and the Birds of Prey,3.99,DC,15628.0
Tales of Suspense,3.99,Marvel,15456.0
Ben Reilly Scarlet Spider,3.99,Marvel,15435.0
I Hate Fairyland,3.99,Image,15319.0
Rick & Morty,3.99,Oni,15106.0
Monstress,3.99,Image,14466.0
Lockjaw,3.99,Marvel,14408.0
Ms. Marvel,3.99,Marvel,14286.0
Iron Fist,3.99,Marvel,14036.0
Deadman,3.99,DC,14005.0
Legion,3.99,Marvel,13777.0
Runaways,3.99,Marvel,13692.0
She-Hulk,3.99,Marvel,13623.0
Young Monsters In Love,9.99,DC,13218.0
Hellblazer,3.99,DC,13065.0
Black Monday Murders,3.99,Image,12568.0
Generation X,3.99,Marvel,12202.0
Descender,3.99,Image,12130.0
Hawkeye,3.99,Marvel,11945.0
New Super Man & The Justice League of China,3.99,DC,11938.0
Bane Conquest,3.99,DC,11889.0
