title,price,publisher,units
Superior Spider-Man,3.99,Marvel,188182.0
Batman,3.99,DC,145923.0
Justice League,3.99,DC,117719.0
New Avengers,3.99,Marvel,116280.0
Superior Spider-Man,3.99,Marvel,112546.0
Savage Wolverine,3.99,Marvel,102530.0
Uncanny Avengers,3.99,Marvel,93917.0
Detective Comics,3.99,DC,92300.0
Avengers,3.99,Marvel,92165.0
Uncanny X-Force,3.99,Marvel,86187.0
Avengers,3.99,Marvel,83088.0
Batman And Robin,2.99,DC,81494.0
All New X-Men,3.99,Marvel,80195.0
New Avengers,3.99,Marvel,79433.0
All New X-Men,3.99,Marvel,76007.0
Green Lantern,2.99,DC,72884.0
Batgirl,2.99,DC,72470.0
Young Avengers,2.99,Marvel,71254.0
Walking Dead,2.99,Image,70526.0
Nightwing,2.99,DC,69643.0
Teen Titans,2.99,DC,63726.0
Aquaman,2.99,DC,62153.0
Captain America,3.99,Marvel,59836.0
Red Hood and the Outlaws,2.99,DC,59621.0
Indestructible Hulk,3.99,Marvel,59431.0
Action Comics,3.99,DC,58645.0
Batman The Dark Knight,2.99,DC,58258.0
Deadpool,2.99,Marvel,57061.0
Batman And Robin Annual,4.99,DC,52244.0
Cable And X-Force,3.99,Marvel,51761.0
Iron Man,3.99,Marvel,50899.0
Earth 2,2.99,DC,50860.0
Superman,2.99,DC,50621.0
Fantastic Four,2.99,Marvel,50555.0
Thor God of Thunder,3.99,Marvel,50478.0
Batman Incorporated,2.99,DC,50345.0
A Plus X,3.99,Marvel,48091.0
Saga,2.99,Image,45629.0
Green Lantern Corps,2.99,DC,45387.0
Wolverine And X-Men,3.99,Marvel,44716.0
Thunderbolts,2.99,Marvel,44272.0
Flash,2.99,DC,44093.0
Before Watchmen Minutemen,3.99,DC,44027.0
Wolverine And X-Men,3.99,Marvel,43963.0
Morbius Living Vampire,2.99,Marvel,43883.0
Green Lantern New Guardians,2.99,DC,43770.0
Before Watchmen Ozymandias,3.99,DC,43063.0
Before Watchmen Dollar Bill,3.99,DC,42308.0
Green Lantern Corps Annual,4.99,DC,41836.0
FF,2.99,Marvel,41108.0
Wonder Woman,2.99,DC,40105.0
Invincible,3.99,Image,39863.0
Star Wars,2.99,Dark Horse,39663.0
Avengers Arena,2.99,Marvel,38461.0
Red Lanterns,2.99,DC,38223.0
X-Men Legacy,2.99,Marvel,37673.0
Hawkeye,2.99,Marvel,37000.0
Deadpool Killustrated,2.99,Marvel,36771.0
Green Lantern New Guardians Annual,4.99,DC,36674.0
Daredevil,2.99,Marvel,36102.0
Ultimate Comics Spider-Man,3.99,Marvel,36017.0
X-Men Legacy,2.99,Marvel,34823.0
Batwoman,2.99,DC,34103.0
Catwoman,2.99,DC,33915.0
Swamp Thing,2.99,DC,32262.0
Avengers Assemble,3.99,Marvel,31027.0
Talon,2.99,DC,30909.0
Worlds Finest,2.99,DC,30399.0
Supergirl,2.99,DC,30350.0
Animal Man,2.99,DC,30322.0
Secret Avengers,3.99,Marvel,29330.0
Threshold,3.99,DC,29312.0
Avenging Spider-Man,3.99,Marvel,29032.0
X-Men,3.99,Marvel,28515.0
Daredevil End of Days,3.99,Marvel,27770.0
Superboy,2.99,DC,27110.0
Suicide Squad,2.99,DC,27061.0
Justice League Dark,2.99,DC,26902.0
Scarlet Spider,2.99,Marvel,25919.0
Ultimate Comics Ultimates,3.99,Marvel,25613.0
Astonishing X-Men,3.99,Marvel,25159.0
Venom,2.99,Marvel,24644.0
Venom,2.99,Marvel,24551.0
Wolverine Max,3.99,Marvel,24058.0
Punisher War Zone,2.99,Marvel,23863.0
Superboy Annual,4.99,DC,23694.0
Ultimate Comics X-Men,3.99,Marvel,23479.0
Buffy the Vampire Slayer Season 9 Freefall,2.99,Dark Horse,23219.0
Birds of Prey,2.99,DC,23182.0
Punisher War Zone,2.99,Marvel,22993.0
Winter Soldier,2.99,Marvel,22873.0
Legends of the Dark Knight,3.99,DC,22671.0
X-Factor,2.99,Marvel,22521.0
Gambit,2.99,Marvel,22396.0
