title,price,publisher,units
Batman Who Laughs,4.99,DC,220055.0
Batman Damned,6.99,DC,138719.0
Doomsday Clock,4.99,DC,123768.0
Batman,3.99,DC,91275.0
Batman,3.99,DC,88428.0
Amazing Spider-Man,3.99,Marvel,79799.0
Fantastic Four,7.99,Marvel,78322.0
Amazing Spider-Man,3.99,Marvel,75155.0
Batman Annual,4.99,DC,68207.0
Shazam,4.99,DC,66950.0
Justice League,3.99,DC,66852.0
Superior Spider-Man,3.99,Marvel,66734.0
Fantastic Four Wedding Special,4.99,Marvel,64495.0
Green Lantern,3.99,DC,64127.0
Venom,3.99,Marvel,64049.0
Justice League,3.99,DC,61940.0
Uncanny X-Men,3.99,Marvel,59113.0
Walking Dead,3.99,Image,58020.0
Miles Morales Spider-Man,3.99,Marvel,57491.0
Uncanny X-Men,3.99,Marvel,57475.0
X-Force,4.99,Marvel,57369.0
Infinity Wars,5.99,Marvel,53843.0
Avengers,3.99,Marvel,52820.0
Superman,3.99,DC,52414.0
Uncanny X-Men,3.99,Marvel,51916.0
Detective Comics,3.99,DC,51772.0
Uncanny X-Men,3.99,Marvel,49964.0
Catwoman,3.99,DC,48014.0
Spider-Geddon,4.99,Marvel,47769.0
Star Wars,3.99,Marvel,47689.0
Thor,3.99,Marvel,46343.0
Star Wars Darth Vader,4.99,Marvel,46182.0
Star Wars Age Republic Darth Maul,3.99,Marvel,45999.0
Captain America,3.99,Marvel,44378.0
Immortal Hulk,3.99,Marvel,43229.0
Flash,3.99,DC,42212.0
X-Men Exterminated,4.99,Marvel,42028.0
Extermination,4.99,Marvel,41974.0
Justice League Dark,3.99,DC,41720.0
Deadpool,3.99,Marvel,39680.0
Martian Manhunter,3.99,DC,39312.0
Prodigy,3.99,Image,38379.0
Defenders Silver Surfer,4.99,Marvel,38296.0
Star Wars Age Republic Qui-Gon Jinn,3.99,Marvel,37907.0
Wonder Woman,3.99,DC,36966.0
Defenders Immortal Hulk,4.99,Marvel,36323.0
Dead Man Logan,3.99,Marvel,34841.0
Defenders Best Defense,4.99,Marvel,34226.0
Defenders Doctor Strange,4.99,Marvel,32123.0
Defenders Namor,4.99,Marvel,31593.0
Marvel Knights 20th,3.99,Marvel,31486.0
Infinity Wars Fallen Guardian,4.99,Marvel,31229.0
Aquaman,3.99,DC,30920.0
X-Men Red,3.99,Marvel,30415.0
Punisher,3.99,Marvel,29906.0
Marvel Knights 20th,3.99,Marvel,29675.0
Spider-Gwen Ghost Spider,3.99,Marvel,29016.0
Die,3.99,Image,28867.0
Deathstroke,3.99,DC,28803.0
Firefly,3.99,Boom,28545.0
Nightwing,3.99,DC,28269.0
Doctor Strange,3.99,Marvel,27837.0
Harley Quinn,3.99,DC,27742.0
Black Panther,3.99,Marvel,27548.0
Teen Titans,4.99,DC,27285.0
Life of Captain Marvel,3.99,Marvel,27079.0
X-23,3.99,Marvel,26934.0
Peter Parker Spectacular Spider-Man,3.99,Marvel,26619.0
Harley Quinn,3.99,DC,26491.0
Winter Soldier,3.99,Marvel,26329.0
Nightwing,3.99,DC,26060.0
Suicide Squad,3.99,DC,25933.0
Spawn,2.99,Image,25284.0
Merry X-Men Holiday Special,4.99,Marvel,25012.0
Magic Order,3.99,Image,24910.0
Titans,3.99,DC,24870.0
Spawn Kills Everyone Too,3.99,Image,24719.0
Livewire,3.99,Valiant,24638.0
Star Wars Doctor Aphra,3.99,Marvel,24612.0
Old Man Hawkeye,3.99,Marvel,24585.0
Black Panther Vs. Deadpool,3.99,Marvel,24357.0
Killmonger,4.99,Marvel,24242.0
Red Hood Outlaw,3.99,DC,24026.0
Freedom Fighters,3.99,DC,23836.0
Black Order,3.99,Marvel,23673.0
Marvel Action Avengers,3.99,IDW,23313.0
Rick & Morty Vs. Dungeons & Dragons,4.99,IDW,22615.0
Oblivion Song By Kirkman & De Felici,3.99,Image,22587.0
Seasons Beatings,4.99,Marvel,22383.0
Batman The Maxx Arkham Dreams,4.99,IDW,22183.0
Spider-Girls,3.99,Marvel,21682.0
Supergirl,4.99,DC,21564.0
Spider-Force,3.99,Marvel,21042.0
Adventures of the Super Sons,3.99,DC,20965.0
Domino,3.99,Marvel,20692.0
Hawkman,3.99,DC,20625.0
Batman Kings of Fear,3.99,DC,20212.0
Star Wars Han Solo Imperial Cadet,3.99,Marvel,20099.0
Infinity Wars Ghost Panther,3.99,Marvel,20042.0
Green Arrow,3.99,DC,18951.0
Asgardians of the Galaxy,3.99,Marvel,18825.0
Spider-Man Deadpool,3.99,Marvel,18765.0
Infinity Wars Infinity Warps,3.99,Marvel,18694.0
Mr and Mrs X,3.99,Marvel,18675.0
Champions,3.99,Marvel,18199.0
Dreaming,3.99,DC,18185.0
Weapon X,3.99,Marvel,18045.0
Gideon Falls,3.99,Image,17654.0
Shuri,3.99,Marvel,17561.0
Goddess Mode,3.99,DC,17471.0
Killmonger,3.99,Marvel,17397.0
