title,price,publisher,units
Batman,3.99,DC,112186.0
Amazing Spider-Man,3.99,Marvel,101655.0
Original Sin,3.99,Marvel,91291.0
Multiversity,4.99,DC,90551.0
Superior Spider-Man,4.99,Marvel,87604.0
Walking Dead,2.99,Image,71885.0
Harley Quinn,2.99,DC,71522.0
Amazing Spider-Man,3.99,Marvel,66431.0
Guardians of the Galaxy,3.99,Marvel,60657.0
Batman Eternal,2.99,DC,58998.0
Detective Comics,3.99,DC,58812.0
All New X-Men,3.99,Marvel,58535.0
Harley Quinn,2.99,DC,58500.0
Batman Eternal,2.99,DC,58368.0
Batman Eternal,2.99,DC,57906.0
Batman Eternal,2.99,DC,57525.0
Rocket Raccoon,3.99,Marvel,56597.0
Superman,3.99,DC,56568.0
Grayson,2.99,DC,56483.0
Batman Superman,3.99,DC,55954.0
Saga,2.99,Image,55803.0
All New X-Men,3.99,Marvel,54882.0
Avengers,3.99,Marvel,54413.0
Batman And Robin,2.99,DC,53403.0
Uncanny Avengers,3.99,Marvel,50974.0
Wolverine,5.99,Marvel,50570.0
Superman Wonder Woman,3.99,DC,50550.0
Deadpool,3.99,Marvel,50023.0
Wolverine,3.99,Marvel,49181.0
Spider-Man 2099,3.99,Marvel,47512.0
Action Comics,3.99,DC,46746.0
Outcast By Kirkman & Azaceta,2.99,Image,46717.0
Original Sin,3.99,Marvel,44139.0
Green Lantern,2.99,DC,43846.0
New Avengers,3.99,Marvel,42797.0
Original Sin,3.99,Marvel,42665.0
Justice League United,3.99,DC,42504.0
Superman Wonder Woman Annual,4.99,DC,42094.0
New 52 Future's End,2.99,DC,41185.0
Teen Titans,2.99,DC,40687.0
New 52 Future's End,2.99,DC,40541.0
New 52 Future's End,2.99,DC,40077.0
New Avengers,3.99,Marvel,40018.0
New 52 Future's End,2.99,DC,39750.0
Original Sin,3.99,Marvel,38899.0
Action Comics Annual,4.99,DC,38504.0
New Suicide Squad,2.99,DC,38477.0
Deadpool Vs X-Force,3.99,Marvel,38471.0
Moon Knight,3.99,Marvel,37646.0
Earth 2,2.99,DC,37396.0
Inhuman,3.99,Marvel,37159.0
Flash,2.99,DC,37109.0
Legendary Star Lord,3.99,Marvel,37109.0
Daredevil,3.99,Marvel,36785.0
Amazing X-Men,3.99,Marvel,36405.0
Wolverine Annual,4.99,Marvel,36210.0
X-Men,3.99,Marvel,35543.0
Hulk,3.99,Marvel,34903.0
Miles Morales Ultimate Spider-Man,3.99,Marvel,34836.0
Batgirl,2.99,DC,34590.0
Fade Out,3.5,Image,34447.0
