title,price,publisher,units
Uncanny X-Force,3.99,Marvel,95639.0
Batman Return of Bruce Wayne,3.99,DC,86006.0
Brightest Day,2.99,DC,83823.0
Brightest Day,2.99,DC,82394.0
Green Lantern,2.99,DC,81626.0
Batman And Robin,2.99,DC,80173.0
New Avengers,3.99,Marvel,73409.0
Avengers,3.99,Marvel,73258.0
Secret Avengers,3.99,Marvel,68617.0
Kick-Ass 2,2.99,Marvel,65279.0
X-Men,3.99,Marvel,63772.0
Wolverine,3.99,Marvel,63210.0
Uncanny X-Men,3.99,Marvel,62256.0
Green Lantern Corps,2.99,DC,60808.0
Justice League of America,4.99,DC,59686.0
Amazing Spider-Man,2.99,Marvel,58125.0
Bruce Wayne The Road Home Batman & Robin,2.99,DC,57805.0
Amazing Spider-Man,2.99,Marvel,56709.0
Thor,3.99,Marvel,51051.0
Green Lantern Emerald Warriors,3.99,DC,50490.0
Superman,2.99,DC,50460.0
Ultimate Comics Thor,3.99,Marvel,49747.0
Captain America,3.99,Marvel,48788.0
X-Men Legacy,2.99,Marvel,48133.0
Carnage,3.99,Marvel,47452.0
Untold Tales of Blackest Night,4.99,DC,47299.0
Superman,2.99,DC,46741.0
Shadowland,3.99,Marvel,46411.0
Invincible Iron Man,2.99,Marvel,45507.0
Bruce Wayne The Road Home Red Robin,2.99,DC,43367.0
Daredevil,2.99,Marvel,43167.0
Buffy Vampire Slayer,2.99,Dark Horse,43021.0
Hulk,3.99,Marvel,42934.0
Ultimate Comics New Ultimates,3.99,Marvel,42876.0
Action Comics,3.99,DC,42291.0
Green Arrow,2.99,DC,42188.0
Fantastic Four,2.99,Marvel,41163.0
Superior,2.99,Marvel,40842.0
Incredible Hulks,3.99,Marvel,39572.0
Bruce Wayne: The Road Home: Batgirl,2.99,DC,38919.0
Daken Dark Wolverine,2.99,Marvel,38660.0
Ultimate Comics Avengers 3,3.99,Marvel,38529.0
Wonder Woman,2.99,DC,37405.0
Warlord of Mars,1.0,Dynamite,36927.0
Incredible Hulks,3.99,Marvel,36750.0
Bruce Wayne: The Road Home: Catwoman,2.99,DC,36211.0
Detective Comics,3.99,DC,35674.0
Justice League Generation Lost,2.99,DC,35504.0
Justice Society of America,2.99,DC,35483.0
Bruce Wayne The Road Home: Oracle,2.99,DC,35328.0
Batman Odyssey,3.99,DC,35307.0
X-23,2.99,Marvel,35280.0
Deadpool,2.99,Marvel,34828.0
Justice League Generation Lost,2.99,DC,34752.0
Ultimate Comics Spider-Man,3.99,Marvel,34657.0
Bruce Wayne: The Road Home: Ras Al Ghul,2.99,DC,34612.0
Chaos War,3.99,Marvel,34509.0
Bruce Wayne: The Road Home: Commissioner Gordon,2.99,DC,33176.0
Bruce Wayne: The Road Home: Outsiders,2.99,DC,33053.0
Steve Rogers Super-Soldier,3.99,Marvel,32967.0
True Blood,3.99,IDW,32964.0
Shield,2.99,Marvel,32495.0
Superman Batman,2.99,DC,31741.0
Avengers Academy,2.99,Marvel,31272.0
Thunderbolts,2.99,Marvel,30580.0
Legion of Super Heroes,3.99,DC,30246.0
Batman Beyond,2.99,DC,30121.0
Thanos Imperative,3.99,Marvel,29614.0
Chaos War,3.99,Marvel,29375.0
Deadpoolmax,3.99,Marvel,29176.0
Walking Dead,2.99,Image,27947.0
Teen Titans,3.99,DC,27637.0
X-Factor,2.99,Marvel,27548.0
Titans,2.99,DC,27430.0
New Mutants,2.99,Marvel,27027.0
Adventure Comics,3.99,DC,25346.0
Secret Warriors,2.99,Marvel,24728.0
Shadowland Spider-Man,3.99,Marvel,24583.0
DC Universe Legacies,3.99,DC,24210.0
Supergirl,2.99,DC,23842.0
Thor For Asgard,3.99,Marvel,23724.0
Zatanna,2.99,DC,23427.0
X-Men Curse of Mutants X-Men Vs. Vampires,3.99,Marvel,23362.0
Ultimate Comics Mystery,3.99,Marvel,23334.0
Red Hood Lost Days,2.99,DC,22967.0
Time Masters Vanishing Point,3.99,DC,22813.0
Batman Hidden Treasures,4.99,DC,22507.0
Justice Society of America 80 Page Giant 2010,5.99,DC,22072.0
American Vampire,3.99,DC,21910.0
Knight & Squire,2.99,DC,21867.0
Superman The Last Family of Krypton,4.99,DC,21570.0
Invaders Now,3.99,Marvel,21137.0
Loki,3.99,Marvel,21095.0
Supergirl Annual,4.99,DC,21080.0
JSA All Stars,3.99,DC,20496.0
Secret Six,2.99,DC,20377.0
Incognito Bad Influences,3.5,Marvel,20316.0
Boys,3.99,Dynamite,20198.0
JLA The 99,3.99,DC,19995.0
Fables,2.99,DC,19656.0
Deadpool Corps,2.99,Marvel,19644.0
Stan Lee Soldier Zero,3.99,Boom,19593.0
Kevin Smith Green Hornet,3.99,Dynamite,19442.0
Deadpool Team-Up,2.99,Marvel,18394.0
Star Wars: Knight Errant: Aflame,2.99,Dark Horse,18363.0
Shadowland Moon Knight,3.99,Marvel,18318.0
Power Girl,2.99,DC,17847.0
Booster Gold,2.99,DC,17806.0
Beasts of Burden Hellboy One Shot,3.5,Dark Horse,17618.0
Haunt,2.99,Image,17309.0
Stand Hardcases,3.99,Marvel,17186.0
Klaws of Panther,3.99,Marvel,16973.0
Deadpool Pulp,3.99,Marvel,16782.0
Black Widow,2.99,Marvel,16653.0
Boys Highland Laddie,3.99,Dynamite,16555.0
Shadowland Blood On Streets,3.99,Marvel,16396.0
Star Wars: The Old Republic,2.99,Dark Horse,16160.0
Thor First Thunder,3.99,Marvel,16126.0
Star Wars: Blood Ties Tale Jango & Boba Fett,3.5,Dark Horse,15810.0
Conan The Cimmerian,2.99,Dark Horse,15490.0
Hawkeye & Mockingbird,2.99,Marvel,15337.0
DCU Halloween Special 2010,4.99,DC,15256.0
Outsiders,2.99,DC,15253.0
Shadowland Power Man,3.99,Marvel,15147.0
Angel,3.99,IDW,15115.0
Punisher Max Tiny Ugly World,4.99,Marvel,15071.0
I Am An Avenger,3.99,Marvel,14882.0
Iron Man Legacy,2.99,Marvel,14882.0
Star Wars Invasion Rescues,2.99,Dark Horse,14572.0
Taskmaster,3.99,Marvel,14553.0
Amazing Spider-Man Presents Black Cat,3.99,Marvel,14478.0
Batman Confidential,2.99,DC,14112.0
Avengers & Infinity Gauntlet,2.99,Marvel,13796.0
Izombie,2.99,DC,13782.0
Spider-Man Vs Vampires,3.99,Marvel,13395.0
Klaws of Panther,3.99,Marvel,12960.0
Freedom Fighters,2.99,DC,12758.0
Incredible Hulks Enigma Force,3.99,Marvel,12634.0
Turok Son of Stone,3.5,Dark Horse,12607.0
BPRD Hell On Earth New World,3.5,Dark Horse,12402.0
Metalocalypse Dethklok,3.99,Dark Horse,12358.0
G.I. Joe A Real American Hero,3.99,IDW,12309.0
Unwritten,2.99,DC,12273.0
X-Men Forever 2,3.99,Marvel,12260.0
X-Men Forever 2,3.99,Marvel,12064.0
Spike,3.99,IDW,12044.0
Captain America Patriot,3.99,Marvel,11959.0
New Mutants Forever,3.99,Marvel,11910.0
Strange Tales 2,4.99,Marvel,11800.0
G.I. Joe,3.99,IDW,11531.0
Irredeemable,3.99,Boom,11398.0
Alan Moore Neonomicon,3.99,Avatar,11340.0
Iron Man Titanium,4.99,Marvel,11333.0
Young Allies,2.99,Marvel,11265.0
Rebels,2.99,DC,11262.0
Morning Glories,3.5,Image,11258.0
Fantastic Four In Ataque Del Modok,3.99,Marvel,11187.0
Magnus Robot Fighter,3.5,Dark Horse,11168.0
Transformers Ongoing,3.99,IDW,11166.0
Ragman Suit of Souls,3.99,DC,11163.0
Jonah Hex,2.99,DC,11141.0
Spider-Man Fantastic Four,3.99,Marvel,11019.0
Guarding The Globe,3.5,Image,10972.0
Tron Betrayal,4.99,Marvel,10934.0
Captain America Forever Allies,3.99,Marvel,10813.0
True Blood,3.99,IDW,10799.0
Green Hornet Year One,3.99,Dynamite,10647.0
True Blood,3.99,IDW,10644.0
Vertigo Resurrected,7.99,DC,10358.0
Jack of Fables,2.99,DC,10347.0
Incorruptible,3.99,Boom,10314.0
Lady Mechanika,2.5,Aspen,10185.0
Doctor Solar Man of Atom,3.5,Dark Horse,10115.0
Doom Patrol,2.99,DC,10081.0
Doc Savage,3.99,DC,10050.0
Tiny Titans Little Archie,2.99,DC,9968.0
Last Phantom,3.99,Dynamite,9859.0
Incorruptible,3.99,Boom,9844.0
Baltimore Plague Ships,3.5,Dark Horse,9823.0
X-Files 30 Days of Night,3.99,DC,9780.0
Thor Mighty Avenger,2.99,Marvel,9673.0
Hellblazer,2.99,DC,9650.0
Red Sonja,3.99,Dynamite,9529.0
G.I. Joe Origins,3.99,IDW,9482.0
Spider-Man Back In Quack,3.99,Marvel,9262.0
Spirit,3.99,DC,9233.0
True Blood,3.99,IDW,9200.0
Halo Fall of Reach Boot Camp,3.99,Marvel,9056.0
Sweet Tooth,2.99,DC,8933.0
Green Hornet Strikes,3.99,Dynamite,8788.0
Constantine Hellblazer City of Demons,2.99,DC,8784.0
Terry Moores Echo,3.5,Abstract,8694.0
G.I. Joe Cobra II,3.99,IDW,8656.0
Tomb of Terror,3.99,Marvel,8603.0
Transformers Drift,3.99,IDW,8526.0
Star Trek Khan Ruling In Hell,3.99,IDW,8390.0
Angel Vs Frankenstein II,3.99,IDW,8368.0
Grimm Fairy Tales,2.99,Zenescope,8343.0
House of Mystery Halloween Annual,4.99,DC,8323.0
CBLDF Liberty Annual 2010,4.99,Image,8294.0
Green Hornet Blood Ties,3.99,Dynamite,8263.0
Azrael,2.99,DC,8198.0
Comic Book Guy The Comic Book,2.99,Bongo,8149.0
Hack Slash Annual 2010 Murder Messiah,5.99,Image,8149.0
Anita Blake Circus of Damned Charmer,3.99,Marvel,8146.0
Constantine Hellblazer City of Demons,2.99,DC,8097.0
Tiny Titans,2.99,DC,8045.0
Grimm Fairy Tales Halloween Special 2010,5.99,Zenescope,7928.0
House of Mystery,2.99,DC,7913.0
Sonic The Hedgehog,2.99,Archie,7889.0
Transformers Drift,3.99,IDW,7687.0
Charmed,3.5,Zenescope,7524.0
Madame Xanadu,2.99,DC,7453.0
Simpsons Comics,2.99,Bongo,7429.0
Casanova,3.99,Marvel,7366.0
Creepy Comics,4.99,Dark Horse,7356.0
Turf,2.99,Image,7319.0
Locke & Key Keys To The Kingdom,3.99,IDW,7303.0
Night of the Living Dead,3.99,Avatar,7246.0
Madame Xanadu,2.99,DC,7230.0
Northlanders,2.99,DC,7169.0
Spider-Man Saga (Bundle of 25) (Net),10.0,Marvel,7109.0
Transformers Sector 7,3.99,IDW,7100.0
Avengers Vs Pet Avengers,2.99,Marvel,7097.0
Terminator 1984,3.5,Dark Horse,7085.0
Lone Ranger,3.99,Dynamite,7082.0
Marvels Eye of Camera,3.99,Marvel,6937.0
Sonic Universe,2.99,Archie,6843.0
Shonen Jump November 2010,4.99,Viz,6810.0
Executive Assistant Iris,2.99,Aspen,6684.0
Iron Man By Design,3.99,Marvel,6666.0
Scalped,2.99,DC,6623.0
Authority,2.99,DC,6556.0
Darkwing Duck,3.99,Boom,6527.0
Scalped,2.99,DC,6476.0
Tom Strong And The Robots of Doom,3.99,DC,6271.0
Billy The Kid Ghastly Fiend London,3.99,Dark Horse,6266.0
DMZ,2.99,DC,6198.0
Doctor Who Ongoing,3.99,IDW,6198.0
Ghostbusters Holiday Special What In Samhain Just Happened,3.99,IDW,6075.0
Batman The Brave And The Bold,2.99,DC,6044.0
Bart Simpson Comics,2.99,Bongo,6020.0
Green Hornet Parallel Lives,3.99,Dynamite,5865.0
Skullkickers,2.99,Image,5826.0
Grimm Fairy Tales Inferno,2.99,Zenescope,5779.0
Victorian Undead Special,4.99,DC,5723.0
Soulfire Vol. Two,2.99,Aspen,5666.0
Jurassic Park Redemption,3.99,IDW,5624.0
Star Trek Captains Log Jellico (One Shot),3.99,IDW,5580.0
Wildcats,2.99,DC,5532.0
Mighty Crusaders,3.99,DC,5436.0
Fringe Tales From The Fringe,3.99,DC,5297.0
DV8 Gods And Monsters,2.99,DC,5226.0
Gears of War,3.99,DC,5204.0
Do Androids Dream of Electric Sheep,3.99,Boom,5171.0
Super Hero Squad,2.99,Marvel,5139.0
Unknown Soldier,2.99,DC,5100.0
Savage Dragon,3.5,Image,4992.0
Official Handbook of the Marvel Universe A To Z Update,3.99,Marvel,4990.0
DC Comics Presents Brightest Day,7.99,DC,4988.0
Scooby Doo Where Are You,2.99,DC,4926.0
Torchwood,3.99,Titan,4920.0
Image Firsts Hack Slash,1.0,Image,4915.0
Life With Archie Married Life,3.99,Archie,4915.0
Orson Scott Cards Ender In Exile,3.99,Marvel,4812.0
Last Unicorn,3.99,IDW,4725.0
Usagi Yojimbo,3.5,Dark Horse,4716.0
Marvelman Familys Finest,3.99,Marvel,4707.0
Greek Street,2.99,DC,4648.0
DC Comics Presents Batman,7.99,DC,4643.0
Pilot Season Crosshair,3.99,Image,4622.0
Pilot Season 7 Days From Hell,3.99,Image,4424.0
DC Comics Presents Green Lantern,7.99,DC,4418.0
Gen 13,2.99,DC,4404.0
Jim Butcher Dresden Files Storm Front Vol. 2,3.99,Dynamite,4401.0
Gravel,3.99,Avatar,4383.0
Image Firsts Haunt,1.0,Image,4365.0
Nancy In Hell,2.99,Image,4363.0
Skullkickers,2.99,Image,4363.0
Farscape Ongoing,3.99,Boom,4355.0
Amory Wars Keeping Secrets of Silent Earth 3,3.99,Boom,4335.0
Pilot Season Forever,3.99,Image,4333.0
Edge of Doom,3.99,IDW,4162.0
DC Comics Presents Batman Catwoman,7.99,DC,4076.0
Archie,2.99,Archie,4072.0
Ratchet And Clank,3.99,DC,4001.0
Billy Batson And The Magic of Shazam,2.99,DC,3945.0
28 Days Later,3.99,Boom,3899.0
Super Heroes,2.99,Marvel,3800.0
Do Androids Dream Dust To Dust,3.99,Boom,3781.0
Farscape Scorpius,3.99,Boom,3744.0
Welcome To Tranquility One Foot Grave,3.99,DC,3734.0
DC Comics Presents Superman,7.99,DC,3685.0
Incredibles,2.99,Boom,3675.0
DC Comics Presents Jack Cross,7.99,DC,3662.0
Uncle Scrooge,2.99,Boom,3636.0
Toy Story Tales From Toy Chest,2.99,Boom,3629.0
Sixth Gun,3.99,Oni,3590.0
Hotwire Deep Cut,3.5,Radical,3558.0
Image Firsts Madman,1.0,Image,3494.0
Knights of The Dinner Table,4.99,Kenzer,3434.0
Penguins of Madagascar,3.95,Ape,3366.0
Abattoir,3.99,Radical,3361.0
Ryder On The Storm,4.99,Radical,3030.0
Clint,6.99,Titan,2963.0
Tick New Series,4.95,New England,2678.0
Fevre Dream,3.99,Avatar,2675.0
Knights of the Dinner Table Black Hands 2010,3.99,Kenzer,2577.0
Fevre Dream,3.99,Avatar,2559.0
Logan's Run,3.99,Bluewater,2139.0
Gold Digger,2.99,Antarctic,2086.0
Simpsons Classics,3.99,Bongo,1806.0
